snapshot,status,value,country,unit
2045-10-29 01:00:00,charging,70.52631578955999,XY,MW
2045-10-30 02:00:00,charging,82.10526315795,XY,MW
2045-10-31 03:00:00,charging,91.57894736847,XY,MW
2045-11-01 04:00:00,charging,92.63157894745001,XY,MW
2045-11-02 05:00:00,charging,90.52631578955001,XY,MW
2045-11-03 06:00:00,charging,91.57894736847,XY,MW
2045-11-04 07:00:00,charging,91.57894736847,XY,MW
2045-11-05 08:00:00,charging,92.63157894745001,XY,MW
2045-11-06 09:00:00,charging,41.052631579,XY,MW
2045-11-07 10:00:00,charging,45.26315789475,XY,MW
2045-11-08 11:00:00,charging,47.368421052680006,XY,MW
2045-11-09 12:00:00,charging,47.368421052680006,XY,MW
2045-11-10 13:00:00,charging,38.94736842107,XY,MW
2045-11-11 14:00:00,charging,36.84210526319,XY,MW
2045-11-12 15:00:00,charging,35.78947368423,XY,MW
2045-11-13 16:00:00,charging,34.7368421053,XY,MW
2045-11-14 17:00:00,charging,29.47368421055,XY,MW
2045-11-15 18:00:00,charging,22.10526315789,XY,MW
2045-11-16 19:00:00,charging,18.947368421076,XY,MW
2045-11-17 20:00:00,charging,16.842105263176002,XY,MW
2045-11-18 21:00:00,charging,47.368421052680006,XY,MW
2045-11-19 22:00:00,charging,44.21052631583,XY,MW
2045-11-20 23:00:00,charging,66.31578947372,XY,MW
2045-11-22 00:00:00,charging,72.63157894742,XY,MW
2045-11-23 01:00:00,charging,80.00000000006,XY,MW
2045-11-24 02:00:00,charging,83.15789473691,XY,MW
2045-11-25 03:00:00,charging,83.15789473691,XY,MW
2045-11-26 04:00:00,charging,89.47368421058,XY,MW
2045-11-27 05:00:00,charging,92.63157894745001,XY,MW
2045-11-28 06:00:00,charging,89.47368421058,XY,MW
2045-11-29 07:00:00,charging,74.73684210532,XY,MW
2045-11-30 08:00:00,charging,58.94736842110001,XY,MW
2045-12-01 09:00:00,charging,53.68421052638,XY,MW
2045-12-02 10:00:00,charging,67.36842105267999,XY,MW
2045-12-03 11:00:00,charging,74.73684210532,XY,MW
2045-12-04 12:00:00,charging,42.10526315792,XY,MW
2045-12-05 13:00:00,charging,47.368421052680006,XY,MW
2045-12-06 14:00:00,charging,44.21052631583,XY,MW
2045-12-07 15:00:00,charging,37.89473684214,XY,MW
2045-12-08 16:00:00,charging,13.684210526339,XY,MW
2045-12-09 17:00:00,charging,30.526315789479998,XY,MW
2045-12-10 18:00:00,charging,22.10526315789,XY,MW
2045-12-11 19:00:00,charging,26.31578947368,XY,MW
2045-12-12 20:00:00,charging,34.7368421053,XY,MW
2045-12-13 21:00:00,charging,43.15789473685,XY,MW
2045-12-14 22:00:00,charging,48.421052631609996,XY,MW
2045-12-15 23:00:00,charging,51.578947368440005,XY,MW
2045-12-17 00:00:00,charging,65.26315789478,XY,MW
2045-12-18 01:00:00,charging,78.94736842110001,XY,MW
2045-12-19 02:00:00,charging,87.36842105266999,XY,MW
2045-12-20 03:00:00,charging,89.47368421058,XY,MW
2045-12-21 04:00:00,charging,90.52631578955001,XY,MW
2045-12-22 05:00:00,charging,89.47368421058,XY,MW
2045-12-23 06:00:00,charging,82.10526315795,XY,MW
2045-12-24 07:00:00,charging,91.57894736847,XY,MW
2045-12-25 08:00:00,charging,92.63157894745001,XY,MW
2045-12-26 09:00:00,charging,93.68421052641,XY,MW
2045-12-27 10:00:00,charging,80.00000000006,XY,MW
2045-12-28 11:00:00,charging,53.68421052638,XY,MW
2045-12-29 12:00:00,charging,45.26315789475,XY,MW
2045-12-30 13:00:00,charging,32.63157894738,XY,MW
2045-12-31 14:00:00,charging,40.00000000003,XY,MW
2046-01-01 15:00:00,charging,58.94736842110001,XY,MW
2045-01-01 00:00:00,load,3019.9399999999996,XY,MW
2045-01-02 01:00:00,load,3206.5200000000004,XY,MW
2045-01-03 02:00:00,load,3520.7599999999998,XY,MW
2045-01-04 03:00:00,load,3599.3199999999997,XY,MW
2045-01-05 04:00:00,load,3677.8799999999997,XY,MW
2045-01-06 05:00:00,load,3452.02,XY,MW
2045-01-07 06:00:00,load,3118.14,XY,MW
2045-01-08 07:00:00,load,4375.1,XY,MW
2045-01-09 08:00:00,load,4600.96,XY,MW
2045-01-10 09:00:00,load,4600.96,XY,MW
2045-01-11 10:00:00,load,4581.32,XY,MW
2045-01-12 11:00:00,load,4502.76,XY,MW
2045-01-13 12:00:00,load,3805.54,XY,MW
2045-01-14 13:00:00,load,3452.02,XY,MW
2045-01-15 14:00:00,load,4640.24,XY,MW
2045-01-16 15:00:00,load,4836.64,XY,MW
2045-01-17 16:00:00,load,4866.1,XY,MW
2045-01-18 17:00:00,load,4679.5199999999995,XY,MW
2045-01-19 18:00:00,load,4404.56,XY,MW
2045-01-20 19:00:00,load,3530.58,XY,MW
2045-01-21 20:00:00,load,3314.54,XY,MW
2045-01-22 21:00:00,load,4031.3999999999996,XY,MW
2045-01-23 22:00:00,load,4070.68,XY,MW
2045-01-24 23:00:00,load,3972.4799999999996,XY,MW
2045-01-26 00:00:00,load,3893.92,XY,MW
2045-01-27 01:00:00,load,3668.06,XY,MW
2045-01-28 02:00:00,load,3157.42,XY,MW
2045-01-29 03:00:00,load,3520.7599999999998,XY,MW
2045-01-30 04:00:00,load,3893.92,XY,MW
2045-01-31 05:00:00,load,4247.44,XY,MW
2045-02-01 06:00:00,load,4610.78,XY,MW
2045-02-02 07:00:00,load,4542.040000000001,XY,MW
2045-02-03 08:00:00,load,3726.98,XY,MW
2045-02-04 09:00:00,load,3226.16,XY,MW
2045-02-05 10:00:00,load,4463.4800000000005,XY,MW
2045-02-06 11:00:00,load,4640.24,XY,MW
2045-02-07 12:00:00,load,4699.16,XY,MW
2045-02-08 13:00:00,load,4718.8,XY,MW
2045-02-09 14:00:00,load,4699.16,XY,MW
2045-02-10 15:00:00,load,3756.4399999999996,XY,MW
2045-02-11 16:00:00,load,3422.56,XY,MW
2045-02-12 17:00:00,load,4453.66,XY,MW
2045-02-13 18:00:00,load,4532.22,XY,MW
2045-02-14 19:00:00,load,4414.38,XY,MW
2045-02-15 20:00:00,load,4198.34,XY,MW
2045-02-16 21:00:00,load,4021.58,XY,MW
2045-02-17 22:00:00,load,3363.64,XY,MW
2045-02-18 23:00:00,load,3304.7200000000003,XY,MW
2045-02-20 00:00:00,load,3854.64,XY,MW
2045-02-21 01:00:00,load,3874.2799999999997,XY,MW
2045-02-22 02:00:00,load,3815.36,XY,MW
2045-02-23 03:00:00,load,3746.62,XY,MW
2045-02-24 04:00:00,load,3530.58,XY,MW
2045-02-25 05:00:00,load,3118.14,XY,MW
2045-02-26 06:00:00,load,4365.280000000001,XY,MW
2045-02-27 07:00:00,load,4708.98,XY,MW
2045-02-28 08:00:00,load,4689.34,XY,MW
2045-03-01 09:00:00,load,4630.42,XY,MW
2045-03-02 10:00:00,load,4483.12,XY,MW
2045-03-03 11:00:00,load,3874.2799999999997,XY,MW
2045-03-04 12:00:00,load,3461.84,XY,MW
2045-03-05 13:00:00,load,4551.860000000001,XY,MW
2045-03-06 14:00:00,load,4797.360000000001,XY,MW
2045-03-07 15:00:00,load,4905.379999999999,XY,MW
2045-03-08 16:00:00,load,4895.5599999999995,XY,MW
2045-03-09 17:00:00,load,4571.5,XY,MW
2045-03-10 18:00:00,load,3697.52,XY,MW
2045-03-11 19:00:00,load,3422.56,XY,MW
2045-03-12 20:00:00,load,4159.06,XY,MW
2045-03-13 21:00:00,load,4159.06,XY,MW
2045-03-14 22:00:00,load,4119.78,XY,MW
2045-03-15 23:00:00,load,4011.7599999999998,XY,MW
2045-03-17 00:00:00,load,3746.62,XY,MW
2045-03-18 01:00:00,load,3216.34,XY,MW
2045-03-19 02:00:00,load,3402.92,XY,MW
2045-03-20 03:00:00,load,3795.7200000000003,XY,MW
2045-03-21 04:00:00,load,3952.84,XY,MW
2045-03-22 05:00:00,load,4335.82,XY,MW
2045-03-23 06:00:00,load,4620.6,XY,MW
2045-03-24 07:00:00,load,3854.64,XY,MW
2045-03-25 08:00:00,load,3245.8,XY,MW
2045-03-26 09:00:00,load,4571.5,XY,MW
2045-03-27 10:00:00,load,4738.44,XY,MW
2045-03-28 11:00:00,load,4787.54,XY,MW
2045-03-29 12:00:00,load,4748.26,XY,MW
2045-03-30 13:00:00,load,3628.78,XY,MW
2045-03-31 14:00:00,load,3756.4399999999996,XY,MW
2045-04-01 15:00:00,load,3432.3799999999997,XY,MW
2045-04-02 16:00:00,load,3638.6,XY,MW
2045-04-03 17:00:00,load,4650.0599999999995,XY,MW
2045-04-04 18:00:00,load,4679.5199999999995,XY,MW
2045-04-05 19:00:00,load,4492.94,XY,MW
2045-04-06 20:00:00,load,4227.8,XY,MW
2045-04-07 21:00:00,load,3520.7599999999998,XY,MW
2045-04-08 22:00:00,load,3363.64,XY,MW
2045-04-09 23:00:00,load,3952.84,XY,MW
2045-04-11 00:00:00,load,3952.84,XY,MW
2045-04-12 01:00:00,load,3913.56,XY,MW
2045-04-13 02:00:00,load,3825.18,XY,MW
2045-04-14 03:00:00,load,3560.04,XY,MW
2045-04-15 04:00:00,load,3137.78,XY,MW
2045-04-16 05:00:00,load,4168.88,XY,MW
2045-04-17 06:00:00,load,4807.18,XY,MW
2045-04-18 07:00:00,load,4895.5599999999995,XY,MW
2045-04-19 08:00:00,load,4826.82,XY,MW
2045-04-20 09:00:00,load,4650.0599999999995,XY,MW
2045-04-21 10:00:00,load,3962.66,XY,MW
2045-04-22 11:00:00,load,3501.12,XY,MW
2045-04-23 12:00:00,load,4650.0599999999995,XY,MW
2045-04-24 13:00:00,load,4846.46,XY,MW
2045-04-25 14:00:00,load,4964.3,XY,MW
2045-04-26 15:00:00,load,4964.3,XY,MW
2045-04-27 16:00:00,load,4748.26,XY,MW
2045-04-28 17:00:00,load,3815.36,XY,MW
2045-04-29 18:00:00,load,3530.58,XY,MW
2045-04-30 19:00:00,load,4149.240000000001,XY,MW
2045-05-01 20:00:00,load,3402.92,XY,MW
2045-05-02 21:00:00,load,4129.6,XY,MW
2045-05-03 22:00:00,load,4109.96,XY,MW
2045-05-04 23:00:00,load,3893.92,XY,MW
2045-05-06 00:00:00,load,3304.7200000000003,XY,MW
2045-05-07 01:00:00,load,3402.92,XY,MW
2045-05-08 02:00:00,load,3835.0,XY,MW
2045-05-09 03:00:00,load,3874.2799999999997,XY,MW
2045-05-10 04:00:00,load,3510.9399999999996,XY,MW
2045-05-11 05:00:00,load,4139.42,XY,MW
2045-05-12 06:00:00,load,3697.52,XY,MW
2045-05-13 07:00:00,load,3186.88,XY,MW
2045-05-14 08:00:00,load,4591.14,XY,MW
2045-05-15 09:00:00,load,4826.82,XY,MW
2045-05-16 10:00:00,load,4797.360000000001,XY,MW
2045-05-17 11:00:00,load,4777.72,XY,MW
2045-05-18 12:00:00,load,4797.360000000001,XY,MW
2045-05-19 13:00:00,load,3982.3,XY,MW
2045-05-20 14:00:00,load,3481.48,XY,MW
