snapshot,country,technology,value,unit
2045-04-14 03:00:00,XY,IND_BOILER,8953.4,MW
2045-04-15 04:00:00,XY,IND_BOILER,9657.6,MW
2045-04-16 05:00:00,XY,IND_BOILER,10563.0,MW
2045-04-17 06:00:00,XY,IND_BOILER,11367.8,MW
2045-04-18 07:00:00,XY,IND_BOILER,11006.2,MW
2045-04-19 08:00:00,XY,IND_BOILER,8985.8,MW
2045-04-20 09:00:00,XY,IND_BOILER,8193.7,MW
2045-04-21 10:00:00,XY,IND_BOILER,9404.4,MW
2045-04-22 11:00:00,XY,IND_BOILER,9033.5,MW
2045-04-23 12:00:00,XY,IND_BOILER,8377.4,MW
2045-04-24 13:00:00,XY,IND_BOILER,8082.0,MW
2045-04-25 14:00:00,XY,IND_BOILER,8824.6,MW
2045-04-26 15:00:00,XY,IND_BOILER,7356.7,MW
2045-04-27 16:00:00,XY,IND_BOILER,8437.5,MW
2045-04-28 17:00:00,XY,IND_BOILER,11672.9,MW
2045-04-29 18:00:00,XY,IND_BOILER,12568.9,MW
2045-04-30 19:00:00,XY,IND_BOILER,13178.6,MW
2045-05-01 20:00:00,XY,IND_BOILER,12977.4,MW
2045-05-02 21:00:00,XY,IND_BOILER,12474.4,MW
2045-05-03 22:00:00,XY,IND_BOILER,10462.4,MW
2045-05-04 23:00:00,XY,IND_BOILER,10764.2,MW
2045-05-06 00:00:00,XY,IND_BOILER,10764.2,MW
2045-05-07 01:00:00,XY,IND_BOILER,10462.4,MW
2045-05-08 02:00:00,XY,IND_BOILER,10261.2,MW
2045-05-09 03:00:00,XY,IND_BOILER,9557.0,MW
2045-05-10 04:00:00,XY,IND_BOILER,8852.8,MW
2045-05-11 05:00:00,XY,IND_BOILER,9456.4,MW
2045-05-12 06:00:00,XY,IND_BOILER,10663.6,MW
2045-05-13 07:00:00,XY,IND_BOILER,11239.1,MW
2045-05-14 08:00:00,XY,IND_BOILER,11695.4,MW
2045-05-15 09:00:00,XY,IND_BOILER,10681.5,MW
2045-05-16 10:00:00,XY,IND_BOILER,9615.2,MW
2045-05-17 11:00:00,XY,IND_BOILER,6948.5,MW
2045-05-18 12:00:00,XY,IND_BOILER,7013.8,MW
2045-05-19 13:00:00,XY,IND_BOILER,9103.4,MW
2045-05-20 14:00:00,XY,IND_BOILER,10476.7,MW
2045-05-21 15:00:00,XY,IND_BOILER,11281.3,MW
2045-05-22 16:00:00,XY,IND_BOILER,12301.1,MW
2045-05-23 17:00:00,XY,IND_BOILER,11721.6,MW
2045-05-24 18:00:00,XY,IND_BOILER,10333.3,MW
2045-05-25 19:00:00,XY,IND_BOILER,10663.6,MW
2045-05-26 20:00:00,XY,IND_BOILER,12474.4,MW
2045-05-27 21:00:00,XY,IND_BOILER,12675.6,MW
2045-05-28 22:00:00,XY,IND_BOILER,13078.0,MW
2045-05-29 23:00:00,XY,IND_BOILER,12172.6,MW
2045-05-31 00:00:00,XY,IND_BOILER,10462.4,MW
2045-06-01 01:00:00,XY,IND_BOILER,9355.8,MW
2045-06-02 02:00:00,XY,IND_BOILER,9054.0,MW
2045-06-03 03:00:00,XY,IND_BOILER,9355.8,MW
2045-06-04 04:00:00,XY,IND_BOILER,9959.4,MW
2045-06-05 05:00:00,XY,IND_BOILER,10563.0,MW
2045-06-06 06:00:00,XY,IND_BOILER,10663.6,MW
2045-06-07 07:00:00,XY,IND_BOILER,9955.3,MW
2045-06-08 08:00:00,XY,IND_BOILER,9854.1,MW
2045-06-09 09:00:00,XY,IND_BOILER,10273.2,MW
2045-06-10 10:00:00,XY,IND_BOILER,11433.2,MW
2045-06-11 11:00:00,XY,IND_BOILER,10618.9,MW
2045-06-12 12:00:00,XY,IND_BOILER,9923.4,MW
2045-06-13 13:00:00,XY,IND_BOILER,10126.6,MW
2045-06-14 14:00:00,XY,IND_BOILER,8241.2,MW
2045-06-15 15:00:00,XY,IND_BOILER,7259.4,MW
2045-06-16 16:00:00,XY,IND_BOILER,7918.4,MW
2045-06-17 17:00:00,XY,IND_BOILER,11426.5,MW
2045-06-18 18:00:00,XY,IND_BOILER,11981.8,MW
2045-06-19 19:00:00,XY,IND_BOILER,12702.8,MW
2045-06-20 20:00:00,XY,IND_BOILER,12876.8,MW
2045-06-21 21:00:00,XY,IND_BOILER,12373.8,MW
2045-06-22 22:00:00,XY,IND_BOILER,10361.8,MW
2045-06-23 23:00:00,XY,IND_BOILER,10563.0,MW
2045-06-25 00:00:00,XY,IND_BOILER,11870.8,MW
2045-06-26 01:00:00,XY,IND_BOILER,10965.4,MW
2045-06-27 02:00:00,XY,IND_BOILER,10563.0,MW
2045-06-28 03:00:00,XY,IND_BOILER,9657.6,MW
2045-06-29 04:00:00,XY,IND_BOILER,9054.0,MW
2045-06-30 05:00:00,XY,IND_BOILER,8852.8,MW
2045-07-01 06:00:00,XY,IND_BOILER,9959.4,MW
2045-07-02 07:00:00,XY,IND_BOILER,10663.6,MW
2045-07-03 08:00:00,XY,IND_BOILER,11713.9,MW
2045-07-04 09:00:00,XY,IND_BOILER,12406.0,MW
2045-07-05 10:00:00,XY,IND_BOILER,10362.5,MW
2045-07-06 11:00:00,XY,IND_BOILER,7841.7,MW
2045-07-07 12:00:00,XY,IND_BOILER,8654.4,MW
2045-07-08 13:00:00,XY,IND_BOILER,9232.6,MW
2045-07-09 14:00:00,XY,IND_BOILER,10022.9,MW
2045-07-10 15:00:00,XY,IND_BOILER,9717.3,MW
2045-07-11 16:00:00,XY,IND_BOILER,10866.7,MW
2045-07-12 17:00:00,XY,IND_BOILER,10500.7,MW
2045-07-13 18:00:00,XY,IND_BOILER,9559.9,MW
2045-07-14 19:00:00,XY,IND_BOILER,10399.6,MW
2045-07-15 20:00:00,XY,IND_BOILER,12373.8,MW
2045-07-16 21:00:00,XY,IND_BOILER,12575.0,MW
2045-07-17 22:00:00,XY,IND_BOILER,12874.4,MW
