flow,snapshot,value,unit
XY_CE_to_XY_NR,2045-03-02 10:00:00,-410.09094143906026,MW
XY_CE_to_XY_NR,2045-03-03 11:00:00,-44.29094143905945,MW
XY_CE_to_XY_NR,2045-03-04 12:00:00,-300.19094143906,MW
XY_CE_to_XY_NR,2045-03-05 13:00:00,-154.29094143905945,MW
XY_CE_to_XY_NR,2045-03-06 14:00:00,-303.79094143905945,MW
XY_CE_to_XY_NR,2045-03-07 15:00:00,-241.89094143905982,MW
XY_CE_to_XY_NR,2045-03-08 16:00:00,-257.64094143905976,MW
XY_CE_to_XY_NR,2045-03-09 17:00:00,-436.5182141660684,MW
XY_CE_to_XY_NR,2045-03-10 18:00:00,-792.2249999980593,MW
XY_CE_to_XY_NR,2045-03-11 19:00:00,-959.6249999980598,MW
XY_CE_to_XY_NR,2045-03-12 20:00:00,-1064.0249999980601,MW
XY_CE_to_XY_NR,2045-03-13 21:00:00,-1149.0249999980497,MW
XY_CE_to_XY_NR,2045-03-14 22:00:00,-1142.4249999980502,MW
XY_CE_to_XY_NR,2045-03-15 23:00:00,-1380.852589288779,MW
XY_CE_to_XY_NR,2045-03-17 00:00:00,-933.7527460325725,MW
XY_CE_to_XY_NR,2045-03-18 01:00:00,-1522.99999999805,MW
XY_CE_to_XY_NR,2045-03-19 02:00:00,-1565.4249999980404,MW
XY_CE_to_XY_NR,2045-03-20 03:00:00,-1560.0249999980404,MW
XY_CE_to_XY_NR,2045-03-21 04:00:00,-1292.0819836877888,MW
XY_CE_to_XY_NR,2045-03-22 05:00:00,-784.4932141660404,MW
XY_CE_to_XY_NR,2045-03-23 06:00:00,-660.2932141660506,MW
XY_CE_to_XY_NR,2045-03-24 07:00:00,-707.3585804098857,MW
XY_CE_to_XY_NR,2045-03-25 08:00:00,-1110.9859066296233,MW
XY_CE_to_XY_NR,2045-03-26 09:00:00,-306.72412414629736,MW
XY_CE_to_XY_NR,2045-03-27 10:00:00,-415.67666976446964,MW
XY_CE_to_XY_NR,2045-03-28 11:00:00,-187.29094143905974,MW
XY_CE_to_XY_NR,2045-03-29 12:00:00,-453.16748714242385,MW
XY_CE_to_XY_NR,2045-03-30 13:00:00,-495.6898144478787,MW
XY_CE_to_XY_NR,2045-03-31 14:00:00,-344.9909414390597,MW
XY_CE_to_XY_NR,2045-04-01 15:00:00,-564.3182141660602,MW
XY_CE_to_XY_NR,2045-04-02 16:00:00,-960.2237913939039,MW
XY_CE_to_XY_NR,2045-04-03 17:00:00,-1092.22499999807,MW
XY_CE_to_XY_NR,2045-04-04 18:00:00,-852.9249999980603,MW
XY_CE_to_XY_NR,2045-04-05 19:00:00,-1139.3249999980605,MW
XY_CE_to_XY_NR,2045-04-06 20:00:00,-1167.9749999980702,MW
XY_CE_to_XY_NR,2045-04-07 21:00:00,-1143.514499997987,MW
XY_CE_to_XY_NR,2045-04-08 22:00:00,-1055.12499999806,MW
XY_CE_to_XY_NR,2045-04-09 23:00:00,-1128.7249999980497,MW
XY_CE_to_XY_NR,2045-04-11 00:00:00,-1268.6999999980499,MW
XY_CE_to_XY_NR,2045-04-12 01:00:00,-1245.4999999980396,MW
XY_CE_to_XY_NR,2045-04-13 02:00:00,-1294.99999999805,MW
XY_CE_to_XY_NR,2045-04-14 03:00:00,-1306.2249999980504,MW
XY_CE_to_XY_NR,2045-04-15 04:00:00,-1400.0499999980398,MW
XY_CE_to_XY_NR,2045-04-16 05:00:00,-1378.6249999980396,MW
XY_CE_to_XY_NR,2045-04-17 06:00:00,-1295.5249999980504,MW
XY_CE_to_XY_NR,2045-04-18 07:00:00,-847.8663342757222,MW
XY_CE_to_XY_NR,2045-04-19 08:00:00,-549.0182141660603,MW
XY_CE_to_XY_NR,2045-04-20 09:00:00,-682.3682141660502,MW
XY_CE_to_XY_NR,2045-04-21 10:00:00,-710.0182141660601,MW
XY_CE_to_XY_NR,2045-04-22 11:00:00,-450.2182141660501,MW
XY_CE_to_XY_NR,2045-04-23 12:00:00,-404.29094143906013,MW
XY_CE_to_XY_NR,2045-04-24 13:00:00,-241.4909414390595,MW
XY_CE_to_XY_NR,2045-04-25 14:00:00,-791.7432141660598,MW
XY_CE_to_XY_NR,2045-04-26 15:00:00,-889.2182141660608,MW
XY_CE_to_XY_NR,2045-04-27 16:00:00,-693.9682141660694,MW
XY_CE_to_XY_NR,2045-04-28 17:00:00,-959.42499999807,MW
XY_CE_to_XY_NR,2045-04-29 18:00:00,-954.92499999806,MW
XY_CE_to_XY_NR,2045-04-30 19:00:00,-1074.2249999980597,MW
XY_CE_to_XY_NR,2045-05-01 20:00:00,-1104.12499999806,MW
XY_CE_to_XY_NR,2045-05-02 21:00:00,-1017.7499999980602,MW
XY_CE_to_XY_NR,2045-05-03 22:00:00,-1099.5499999980502,MW
XY_CE_to_XY_NR,2045-05-04 23:00:00,-1140.5749999980503,MW
XY_CE_to_XY_NR,2045-05-06 00:00:00,-1149.6749999980498,MW
XY_CE_to_XY_NR,2045-05-07 01:00:00,-1284.9499999980505,MW
XY_CE_to_XY_NR,2045-05-08 02:00:00,-1313.5999999980402,MW
XY_CE_to_XY_NR,2045-05-09 03:00:00,-1339.8749999980396,MW
XY_CE_to_XY_NR,2045-05-10 04:00:00,-1360.8499999980506,MW
XY_CE_to_XY_NR,2045-05-11 05:00:00,-1374.6999999980399,MW
XY_CE_to_XY_NR,2045-05-12 06:00:00,-1297.0794999980358,MW
XY_CE_to_XY_NR,2045-05-13 07:00:00,-1223.09999999805,MW
XY_CE_to_XY_NR,2045-05-14 08:00:00,-473.76019608845957,MW
XY_CE_to_XY_NR,2045-05-15 09:00:00,-380.4182141660597,MW
XY_CE_to_XY_NR,2045-05-16 10:00:00,-688.6682141660605,MW
XY_CE_to_XY_NR,2045-05-17 11:00:00,-809.0432141660597,MW
XY_CE_to_XY_NR,2045-05-18 12:00:00,-823.39321416607,MW
XY_CE_to_XY_NR,2045-05-19 13:00:00,-685.5432141660702,MW
XY_CE_to_XY_NR,2045-05-20 14:00:00,-658.31821416607,MW
XY_CE_to_XY_NR,2045-05-21 15:00:00,-1284.22499999806,MW
XY_CE_to_XY_NR,2045-05-22 16:00:00,-877.9919999980584,MW
XY_CE_to_XY_NR,2045-05-23 17:00:00,-1006.1749999980601,MW
XY_CE_to_XY_NR,2045-05-24 18:00:00,-1140.3499999980606,MW
XY_CE_to_XY_NR,2045-05-25 19:00:00,-1117.0999999980606,MW
XY_CE_to_XY_NR,2045-05-26 20:00:00,-1016.94999999806,MW
XY_CE_to_XY_NR,2045-05-27 21:00:00,-1017.12499999805,MW
XY_CE_to_XY_NR,2045-05-28 22:00:00,-1031.8249999980596,MW
XY_CE_to_XY_NR,2045-05-29 23:00:00,-985.8249999980396,MW
XY_CE_to_XY_NR,2045-05-31 00:00:00,-1202.1499999980501,MW
XY_CE_to_XY_NR,2045-06-01 01:00:00,-1138.3249999980399,MW
XY_CE_to_XY_NR,2045-06-02 02:00:00,-1216.6999999980499,MW
XY_CE_to_XY_NR,2045-06-03 03:00:00,-1238.4249999980402,MW
XY_CE_to_XY_NR,2045-06-04 04:00:00,-1275.8749999980507,MW
XY_CE_to_XY_NR,2045-06-05 05:00:00,-1281.544999998038,MW
XY_CE_to_XY_NR,2045-06-06 06:00:00,-1149.1999999980499,MW
XY_CE_to_XY_NR,2045-06-07 07:00:00,-353.6932141660598,MW
XY_CE_to_XY_NR,2045-06-08 08:00:00,-881.2980249999869,MW
XY_CE_to_XY_NR,2045-06-09 09:00:00,-1272.5249999980601,MW
XY_CE_to_XY_NR,2045-06-10 10:00:00,-1214.7749999980501,MW
XY_CE_to_XY_NR,2045-06-11 11:00:00,-974.1594133288941,MW
XY_CE_to_XY_NR,2045-06-12 12:00:00,-640.9182141660499,MW
XY_CE_to_XY_NR,2045-06-13 13:00:00,-325.9394760182135,MW
XY_CE_to_XY_NR,2045-06-14 14:00:00,-185.16594143905968,MW
XY_CE_to_XY_NR,2045-06-15 15:00:00,-372.5409414390603,MW
XY_CE_to_XY_NR,2045-06-16 16:00:00,-808.7182141660603,MW
XY_CE_to_XY_NR,2045-06-17 17:00:00,-1048.1749999980698,MW
XY_CE_to_XY_NR,2045-06-18 18:00:00,-1079.4249999980602,MW
XY_CE_to_XY_NR,2045-06-19 19:00:00,-988.8574999980588,MW
XY_CE_to_XY_NR,2045-06-20 20:00:00,-942.26749999806,MW
XY_CE_to_XY_NR,2045-06-21 21:00:00,-862.9749999980603,MW
XY_CE_to_XY_NR,2045-06-22 22:00:00,-1047.97499999806,MW
XY_CE_to_XY_NR,2045-06-23 23:00:00,-1002.0249999980601,MW
XY_CE_to_XY_NR,2045-06-25 00:00:00,-847.1999999980603,MW
XY_CE_to_XY_NR,2045-06-26 01:00:00,-1129.0249999980501,MW
XY_CE_to_XY_NR,2045-06-27 02:00:00,-1160.2249999980404,MW
XY_CE_to_XY_NR,2045-06-28 03:00:00,-1213.1499999980504,MW
XY_CE_to_XY_NR,2045-06-29 04:00:00,-1221.6999999980399,MW
XY_CE_to_XY_NR,2045-06-30 05:00:00,-1270.0499999980498,MW
XY_CE_to_XY_NR,2045-07-01 06:00:00,-1299.6749999980502,MW
XY_CE_to_XY_NR,2045-07-02 07:00:00,-1328.1999999980505,MW
XY_CE_to_XY_NR,2045-07-03 08:00:00,-1163.1249999980603,MW
XY_CE_to_XY_NR,2045-07-04 09:00:00,-1137.6249999980603,MW
XY_CE_to_XY_NR,2045-07-05 10:00:00,-481.09321416605013,MW
XY_CE_to_XY_NR,2045-07-06 11:00:00,-597.4892475200253,MW
XY_CE_to_XY_NR,2045-07-07 12:00:00,-647.4182141660506,MW
XY_CE_to_XY_NR,2045-07-08 13:00:00,-239.2409414390598,MW
XY_CE_to_XY_NR,2045-07-09 14:00:00,-579.3149640373076,MW
XY_CE_to_XY_NR,2045-07-10 15:00:00,-627.2051102791561,MW
XY_CE_to_XY_NR,2045-07-11 16:00:00,-336.040672115794,MW
XY_CE_to_XY_NR,2045-07-12 17:00:00,-603.029303116666,MW
XY_CE_to_XY_NR,2045-07-13 18:00:00,-1314.4749999980604,MW
XY_CE_to_XY_NR,2045-07-14 19:00:00,-1226.6249999980685,MW
XY_CE_to_XY_NR,2045-07-15 20:00:00,-1031.7749999980579,MW
XY_CE_to_XY_NR,2045-07-16 21:00:00,-1086.4249999980602,MW
XY_CE_to_XY_NR,2045-07-17 22:00:00,-1017.5249999980599,MW
XY_CE_to_XY_NR,2045-07-18 23:00:00,-901.4334999980592,MW
XY_CE_to_XY_NR,2045-07-20 00:00:00,-1069.6749999980602,MW
XY_CE_to_XY_NR,2045-07-21 01:00:00,-1140.74999999804,MW
XY_CE_to_XY_NR,2045-07-22 02:00:00,-1172.7999999980502,MW
XY_CE_to_XY_NR,2045-07-23 03:00:00,-1285.6749999980502,MW
XY_CE_to_XY_NR,2045-07-24 04:00:00,-1306.62499999805,MW
XY_CE_to_XY_NR,2045-07-25 05:00:00,-1327.54999999804,MW
XY_CE_to_XY_NR,2045-07-26 06:00:00,-1363.3499999980504,MW
XY_CE_to_XY_NR,2045-07-27 07:00:00,-1351.70894736651,MW
XY_CE_to_XY_NR,2045-07-28 08:00:00,-1375.8249999980505,MW
XY_CE_to_XY_NR,2045-07-29 09:00:00,-1140.9749999980602,MW
XY_CE_to_XY_NR,2045-07-30 10:00:00,-1084.5187989222145,MW
XY_CE_to_XY_NR,2045-07-31 11:00:00,-310.17077859175214,MW
XY_CE_to_XY_NR,2045-08-01 12:00:00,-356.59094143905963,MW
XY_CE_to_XY_NR,2045-08-02 13:00:00,-442.8659414390497,MW
XY_CE_to_XY_NR,2045-08-03 14:00:00,-658.0409414390601,MW
XY_CE_to_XY_NR,2045-08-04 15:00:00,-844.2182141660605,MW
XY_CE_to_XY_NR,2045-08-05 16:00:00,-1188.2749999980601,MW
XY_CE_to_XY_NR,2045-08-06 17:00:00,-1193.1249999980696,MW
XY_CE_to_XY_NR,2045-08-07 18:00:00,-1018.4249999980598,MW
XY_CE_to_XY_NR,2045-08-08 19:00:00,-985.0249999980699,MW
XY_CE_to_XY_NR,2045-08-09 20:00:00,-963.7999999980702,MW
XY_CE_to_XY_NR,2045-08-10 21:00:00,-1211.1749999980598,MW
XY_CE_to_XY_NR,2045-08-11 22:00:00,-1180.5249999980704,MW
XY_CE_to_XY_NR,2045-08-12 23:00:00,-988.9749999980605,MW
XY_CE_to_XY_NR,2045-08-14 00:00:00,-955.72499999806,MW
XY_CE_to_XY_NR,2045-08-15 01:00:00,-1167.74999999805,MW
XY_CE_to_XY_NR,2045-08-16 02:00:00,-1228.3249999980499,MW
XY_CE_to_XY_NR,2045-08-17 03:00:00,-1380.3499999980504,MW
XY_CE_to_XY_NR,2045-08-18 04:00:00,-1333.1655789454499,MW
XY_CE_to_XY_NR,2045-08-19 05:00:00,-1331.9249999980402,MW
XY_CE_to_XY_NR,2045-08-20 06:00:00,-1343.2749999980504,MW
XY_CE_to_XY_NR,2045-08-21 07:00:00,-1276.1999999980503,MW
XY_CE_to_XY_NR,2045-08-22 08:00:00,-1099.39999999805,MW
XY_CE_to_XY_NR,2045-08-23 09:00:00,-1091.0749999980599,MW
XY_CE_to_XY_NR,2045-08-24 10:00:00,-703.3682141660602,MW
XY_CE_to_XY_NR,2045-08-25 11:00:00,-509.89094143905953,MW
XY_CE_to_XY_NR,2045-08-26 12:00:00,-356.0409414390596,MW
XY_CE_to_XY_NR,2045-08-27 13:00:00,-419.19094143905954,MW
XY_CE_to_XY_NR,2045-08-28 14:00:00,-237.5909414390594,MW
XY_CE_to_XY_NR,2045-08-29 15:00:00,-356.7039424917527,MW
XY_CE_to_XY_NR,2045-08-30 16:00:00,-1127.8999999980601,MW
XY_CE_to_XY_NR,2045-08-31 17:00:00,-683.9682141660603,MW
XY_CE_to_XY_NR,2045-09-01 18:00:00,-1343.6249999980691,MW
XY_CE_to_XY_NR,2045-09-02 19:00:00,-822.0749999980704,MW
XY_CE_to_XY_NR,2045-09-03 20:00:00,-1130.0249999980697,MW
XY_CE_to_XY_NR,2045-09-04 21:00:00,-1169.72499999806,MW
XY_CE_to_XY_NR,2045-09-05 22:00:00,-1075.3249999980603,MW
XY_CE_to_XY_NR,2045-09-06 23:00:00,-1090.49999999805,MW
XY_CE_to_XY_NR,2045-09-08 00:00:00,-1225.5749999980499,MW
XY_CE_to_XY_NR,2045-09-09 01:00:00,-1316.12499999806,MW
XY_CE_to_XY_NR,2045-09-10 02:00:00,-1350.2749999980501,MW
XY_CE_to_XY_NR,2045-09-11 03:00:00,-1375.2999999980498,MW
XY_CE_to_XY_NR,2045-09-12 04:00:00,-1339.5989473665195,MW
XY_CE_to_XY_NR,2045-09-13 05:00:00,-1333.4749999980395,MW
XY_CE_to_XY_NR,2045-09-14 06:00:00,-1250.2687368401905,MW
XY_CE_to_XY_NR,2045-09-15 07:00:00,-1398.1749999980498,MW
XY_CE_to_XY_NR,2045-09-16 08:00:00,-1325.9499999980399,MW
XY_CE_to_XY_NR,2045-09-17 09:00:00,-1258.8749999980396,MW
XY_CE_to_XY_NR,2045-09-18 10:00:00,-591.01821416606,MW
XY_CE_to_XY_NR,2045-09-19 11:00:00,-480.41821416606035,MW
XY_CE_to_XY_NR,2045-09-20 12:00:00,-657.1932141660604,MW
XY_CE_to_XY_NR,2045-09-21 13:00:00,-986.56821416606,MW
XY_CE_to_XY_NR,2045-09-22 14:00:00,-1118.0182141660703,MW
XY_CE_to_XY_NR,2045-09-23 15:00:00,-1493.3749999980598,MW
XY_CE_to_XY_NR,2045-09-24 16:00:00,-1235.2249999980702,MW
XY_CE_to_XY_NR,2045-09-25 17:00:00,-1114.9249999980698,MW
XY_CE_to_XY_NR,2045-09-26 18:00:00,-1071.22499999806,MW
XY_CE_to_XY_NR,2045-09-27 19:00:00,-928.49999999806,MW
XY_CE_to_XY_NR,2045-09-28 20:00:00,-1195.1384999980571,MW
XY_CE_to_XY_NR,2045-09-29 21:00:00,-1202.84349999806,MW
XY_CE_to_XY_NR,2045-09-30 22:00:00,-1078.77499999806,MW
XY_CE_to_XY_NR,2045-10-01 23:00:00,-1095.82499999806,MW
XY_CE_to_XY_NR,2045-10-03 00:00:00,-1301.7499999980498,MW
XY_CE_to_XY_NR,2045-10-04 01:00:00,-1350.9499999980499,MW
XY_CE_to_XY_NR,2045-10-05 02:00:00,-1465.7249999980404,MW
XY_CE_to_XY_NR,2045-10-06 03:00:00,-1491.8499999980402,MW
XY_CE_to_XY_NR,2045-10-07 04:00:00,-1521.24999999805,MW
XY_CE_to_XY_NR,2045-10-08 05:00:00,-1508.47499999805,MW
XY_CE_to_XY_NR,2045-10-09 06:00:00,-1468.2499999980496,MW
XY_CE_to_XY_NR,2045-10-10 07:00:00,-1251.24999999805,MW
XY_CE_to_XY_NR,2045-10-11 08:00:00,-914.1697652540871,MW
XY_CE_to_XY_NR,2045-10-12 09:00:00,-578.2432141660602,MW
XY_CE_to_XY_NR,2045-10-13 10:00:00,-688.7932141660604,MW
XY_CE_to_XY_NR,2045-10-14 11:00:00,-408.1432141660604,MW
XY_CE_to_XY_NR,2045-10-15 12:00:00,-730.9182141660503,MW
XY_CE_to_XY_NR,2045-10-16 13:00:00,-708.51821416606,MW
XY_CE_to_XY_NR,2045-10-17 14:00:00,-939.1182141660597,MW
XY_CE_to_XY_NR,2045-10-18 15:00:00,-875.5682141660599,MW
XY_CE_to_XY_NR,2045-10-19 16:00:00,-840.3432141660605,MW
XY_CE_to_XY_NR,2045-10-20 17:00:00,-531.8932141660682,MW
XY_CE_to_XY_NR,2045-10-21 18:00:00,-788.5499999980603,MW
XY_CE_to_XY_NR,2045-10-22 19:00:00,-685.3249999980671,MW
XY_CE_to_XY_NR,2045-10-23 20:00:00,-1012.0249999980597,MW
XY_CE_to_XY_NR,2045-10-24 21:00:00,-1107.52499999806,MW
XY_CE_to_XY_NR,2045-10-25 22:00:00,-1150.87499999806,MW
XY_CE_to_XY_NR,2045-10-26 23:00:00,-1330.9499999980499,MW
XY_CE_to_XY_NR,2045-10-28 00:00:00,-1395.1999999980503,MW
XY_CE_to_XY_NR,2045-10-29 01:00:00,-1358.19999999804,MW
XY_CE_to_XY_NR,2045-10-30 02:00:00,-728.6682141660501,MW
XY_CE_to_XY_NR,2045-10-31 03:00:00,-944.2825800963959,MW
XY_CE_to_XY_NR,2045-11-01 04:00:00,-775.4932141660399,MW
XY_CE_to_XY_NR,2045-11-02 05:00:00,-1368.6762671094552,MW
XY_CE_to_XY_NR,2045-11-03 06:00:00,-786.7182141660501,MW
XY_CE_to_XY_NR,2045-11-04 07:00:00,-1344.1999999980499,MW
XY_CE_to_XY_NR,2045-11-05 08:00:00,-1299.3999999980397,MW
XY_CE_to_XY_NR,2045-11-06 09:00:00,-637.8874611046293,MW
XY_CE_to_XY_NR,2045-11-07 10:00:00,-547.9182141660604,MW
XY_CE_to_XY_NR,2045-11-08 11:00:00,-250.0682141660499,MW
XY_CE_to_XY_NR,2045-11-09 12:00:00,-144.21594143904986,MW
XY_CE_to_XY_NR,2045-11-10 13:00:00,-273.56594143906,MW
XY_CE_to_XY_NR,2045-11-11 14:00:00,87.28405856094037,MW
XY_CE_to_XY_NR,2045-11-12 15:00:00,-650.9182141660599,MW
XY_CE_to_XY_NR,2045-11-13 16:00:00,-512.3182141660598,MW
XY_CE_to_XY_NR,2045-11-14 17:00:00,-394.3182141660602,MW
XY_CE_to_XY_NR,2045-11-15 18:00:00,-858.7749999980696,MW
XY_CE_to_XY_NR,2045-11-16 19:00:00,-912.74999999806,MW
XY_CE_to_XY_NR,2045-11-17 20:00:00,-1183.9999999980705,MW
XY_CE_to_XY_NR,2045-11-18 21:00:00,-839.2499999980502,MW
XY_CE_to_XY_NR,2045-11-19 22:00:00,-1192.3249999980599,MW
XY_CE_to_XY_NR,2045-11-20 23:00:00,-1253.32499999806,MW
XY_CE_to_XY_NR,2045-11-22 00:00:00,-1376.92499999805,MW
XY_CE_to_XY_NR,2045-11-23 01:00:00,-1497.9499999980499,MW
XY_CE_to_XY_NR,2045-11-24 02:00:00,-786.4932141660399,MW
XY_CE_to_XY_NR,2045-11-25 03:00:00,-620.8682141660397,MW
XY_CE_to_XY_NR,2045-11-26 04:00:00,-820.2932141660499,MW
XY_CE_to_XY_NR,2045-11-27 05:00:00,-1061.4204506177325,MW
XY_CE_to_XY_NR,2045-11-28 06:00:00,-1501.8628026176186,MW
XY_CE_to_XY_NR,2045-11-29 07:00:00,-601.3432141660501,MW
XY_CE_to_XY_NR,2045-11-30 08:00:00,-613.8432141660498,MW
XY_CE_to_XY_NR,2045-12-01 09:00:00,-605.4682141660501,MW
XY_CE_to_XY_NR,2045-12-02 10:00:00,-587.3432141660502,MW
XY_CE_to_XY_NR,2045-12-03 11:00:00,-825.4182141660503,MW
XY_CE_to_XY_NR,2045-12-04 12:00:00,-276.19094143905954,MW
XY_CE_to_XY_NR,2045-12-05 13:00:00,-330.3909414390498,MW
XY_CE_to_XY_NR,2045-12-06 14:00:00,-518.4159414390595,MW
XY_CE_to_XY_NR,2045-12-07 15:00:00,-1144.81821416606,MW
XY_CE_to_XY_NR,2045-12-08 16:00:00,-1021.26821416606,MW
XY_CE_to_XY_NR,2045-12-09 17:00:00,-558.3431298362789,MW
XY_CE_to_XY_NR,2045-12-10 18:00:00,-880.22499999807,MW
XY_CE_to_XY_NR,2045-12-11 19:00:00,-664.3249999980696,MW
XY_CE_to_XY_NR,2045-12-12 20:00:00,-1001.3249999980599,MW
XY_CE_to_XY_NR,2045-12-13 21:00:00,-1142.34999999806,MW
XY_CE_to_XY_NR,2045-12-14 22:00:00,-1329.3662329759352,MW
XY_CE_to_XY_NR,2045-12-15 23:00:00,-1123.1664302430916,MW
XY_CE_to_XY_NR,2045-12-17 00:00:00,-1288.3253776115125,MW
XY_CE_to_XY_NR,2045-12-18 01:00:00,-692.1682141660499,MW
XY_CE_to_XY_NR,2045-12-19 02:00:00,-793.3682141660502,MW
XY_CE_to_XY_NR,2045-12-20 03:00:00,-1544.3824452659635,MW
XY_CE_to_XY_NR,2045-12-21 04:00:00,-1593.24999999804,MW
XY_CE_to_XY_NR,2045-12-22 05:00:00,-1592.6999999980499,MW
XY_CE_to_XY_NR,2045-12-23 06:00:00,-1543.1249999980498,MW
XY_CE_to_XY_NR,2045-12-24 07:00:00,-1282.84999999805,MW
XY_CE_to_XY_NR,2045-12-25 08:00:00,-1083.8265702211152,MW
XY_CE_to_XY_NR,2045-12-26 09:00:00,-417.7182141660397,MW
XY_CE_to_XY_NR,2045-12-27 10:00:00,-340.47445120446906,MW
XY_CE_to_XY_NR,2045-12-28 11:00:00,-783.4182141660499,MW
XY_CE_to_XY_NR,2045-12-29 12:00:00,-543.3409414390603,MW
XY_CE_to_XY_NR,2045-12-30 13:00:00,-577.9909414390697,MW
XY_CE_to_XY_NR,2045-12-31 14:00:00,-689.3909414390598,MW
XY_CE_to_XY_NR,2046-01-01 15:00:00,-545.5150332371966,MW
XY_CE_to_XY_SO,2045-01-01 00:00:00,-1700.0,MW
XY_CE_to_XY_SO,2045-01-02 01:00:00,339.9963076348354,MW
XY_CE_to_XY_SO,2045-01-03 02:00:00,734.4832361418778,MW
