flow,snapshot,value,unit
YZ_CE_to_YZ_NR,2050-05-10 04:00:00,-1230.3806532815688,MW
YZ_CE_to_YZ_NR,2050-05-11 05:00:00,2034.0369376758433,MW
YZ_CE_to_YZ_NR,2050-05-12 06:00:00,1034.7883237054543,MW
YZ_CE_to_YZ_NR,2050-05-13 07:00:00,1079.0311711496188,MW
YZ_CE_to_YZ_NR,2050-05-14 08:00:00,-1332.3258882532255,MW
YZ_CE_to_YZ_NR,2050-05-15 09:00:00,-2675.359299950486,MW
YZ_CE_to_YZ_NR,2050-05-16 10:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-05-17 11:00:00,-2979.8904772813535,MW
YZ_CE_to_YZ_NR,2050-05-18 12:00:00,-2016.9473395259351,MW
YZ_CE_to_YZ_NR,2050-05-19 13:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-05-20 14:00:00,-392.04770795196396,MW
YZ_CE_to_YZ_NR,2050-05-21 15:00:00,-2772.3468023312225,MW
YZ_CE_to_YZ_NR,2050-05-22 16:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-05-23 17:00:00,-1806.15098611146,MW
YZ_CE_to_YZ_NR,2050-05-24 18:00:00,-2090.287205241477,MW
YZ_CE_to_YZ_NR,2050-05-25 19:00:00,1093.0971132088773,MW
YZ_CE_to_YZ_NR,2050-05-26 20:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-05-27 21:00:00,-881.7261738166881,MW
YZ_CE_to_YZ_NR,2050-05-28 22:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-05-29 23:00:00,-1335.3040475509454,MW
YZ_CE_to_YZ_NR,2050-05-31 00:00:00,-1645.6881346474488,MW
YZ_CE_to_YZ_NR,2050-06-01 01:00:00,-2606.9151106820796,MW
YZ_CE_to_YZ_NR,2050-06-02 02:00:00,-1209.335465060289,MW
YZ_CE_to_YZ_NR,2050-06-03 03:00:00,-69.80759132527851,MW
YZ_CE_to_YZ_NR,2050-06-04 04:00:00,1979.0495681937105,MW
YZ_CE_to_YZ_NR,2050-06-05 05:00:00,1068.9265036534603,MW
YZ_CE_to_YZ_NR,2050-06-06 06:00:00,1483.774410275049,MW
YZ_CE_to_YZ_NR,2050-06-07 07:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-06-08 08:00:00,1036.5271764826603,MW
YZ_CE_to_YZ_NR,2050-06-09 09:00:00,-1798.4930415205813,MW
YZ_CE_to_YZ_NR,2050-06-10 10:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-06-11 11:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-06-12 12:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-06-13 13:00:00,-1705.826696573742,MW
YZ_CE_to_YZ_NR,2050-06-14 14:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-06-15 15:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-06-16 16:00:00,-1902.2817787758534,MW
YZ_CE_to_YZ_NR,2050-06-17 17:00:00,-2319.9248779610743,MW
YZ_CE_to_YZ_NR,2050-06-18 18:00:00,1211.9232007594492,MW
YZ_CE_to_YZ_NR,2050-06-19 19:00:00,-2236.0010011078575,MW
YZ_CE_to_YZ_NR,2050-06-20 20:00:00,-1208.0882333556071,MW
YZ_CE_to_YZ_NR,2050-06-21 21:00:00,-1202.6218683908592,MW
YZ_CE_to_YZ_NR,2050-06-22 22:00:00,758.5204530776587,MW
YZ_CE_to_YZ_NR,2050-06-23 23:00:00,-1095.2625932004785,MW
YZ_CE_to_YZ_NR,2050-06-25 00:00:00,-827.0112790369651,MW
YZ_CE_to_YZ_NR,2050-06-26 01:00:00,-1773.7278737358888,MW
YZ_CE_to_YZ_NR,2050-06-27 02:00:00,-305.1490198556453,MW
YZ_CE_to_YZ_NR,2050-06-28 03:00:00,-1022.7362774120193,MW
YZ_CE_to_YZ_NR,2050-06-29 04:00:00,-460.2152771855192,MW
YZ_CE_to_YZ_NR,2050-06-30 05:00:00,-1274.2817053808894,MW
YZ_CE_to_YZ_NR,2050-07-01 06:00:00,-1363.428299461429,MW
YZ_CE_to_YZ_NR,2050-07-02 07:00:00,-2064.4008791580827,MW
