snapshot,type,status,value,country,unit
2035-05-23 17:00:00,TRAN-PUB,charging,18.52631578947,XY,MW
2035-05-24 18:00:00,TRAN-PRV,charging,32.84210526321,XY,MW
2035-05-25 19:00:00,TRAN-PUB,charging,21.894736842100002,XY,MW
2035-05-26 20:00:00,TRAN-PRV,charging,36.6315789474,XY,MW
2035-05-27 21:00:00,TRAN-PUB,charging,24.421052631589998,XY,MW
2035-05-28 22:00:00,TRAN-PRV,charging,39.789473684250005,XY,MW
2035-05-29 23:00:00,TRAN-PUB,charging,26.52631578947,XY,MW
2035-05-31 00:00:00,TRAN-PRV,charging,41.684210526360005,XY,MW
2035-06-01 01:00:00,TRAN-PUB,charging,27.78947368422,XY,MW
2035-06-02 02:00:00,TRAN-PRV,charging,48.00000000006,XY,MW
2035-06-03 03:00:00,TRAN-PUB,charging,32.0,XY,MW
2035-06-04 04:00:00,TRAN-PRV,charging,53.05263157902,XY,MW
2035-06-05 05:00:00,TRAN-PUB,charging,35.36842105263,XY,MW
2035-06-06 06:00:00,TRAN-PRV,charging,56.84210526323999,XY,MW
2035-06-07 07:00:00,TRAN-PUB,charging,37.89473684211001,XY,MW
2035-06-08 08:00:00,TRAN-PRV,charging,56.84210526323999,XY,MW
2035-06-09 09:00:00,TRAN-PUB,charging,37.89473684211001,XY,MW
2035-06-10 10:00:00,TRAN-PRV,charging,53.05263157902,XY,MW
2035-06-11 11:00:00,TRAN-PUB,charging,35.36842105263,XY,MW
2035-06-12 12:00:00,TRAN-PRV,charging,45.47368421058,XY,MW
2035-06-13 13:00:00,TRAN-PUB,charging,30.31578947368,XY,MW
2035-06-14 14:00:00,TRAN-PRV,charging,46.10526315795,XY,MW
2035-06-15 15:00:00,TRAN-PUB,charging,30.73684210527,XY,MW
2035-06-16 16:00:00,TRAN-PRV,charging,52.42105263161999,XY,MW
2035-06-17 17:00:00,TRAN-PUB,charging,34.94736842105,XY,MW
2035-06-18 18:00:00,TRAN-PRV,charging,25.89473684211,XY,MW
2035-06-19 19:00:00,TRAN-PUB,charging,17.26315789474,XY,MW
2035-06-20 20:00:00,TRAN-PRV,charging,28.42105263162,XY,MW
2035-06-21 21:00:00,TRAN-PUB,charging,18.947368421060002,XY,MW
2035-06-22 22:00:00,TRAN-PRV,charging,27.15789473685,XY,MW
2035-06-23 23:00:00,TRAN-PUB,charging,18.105263157899998,XY,MW
2035-06-25 00:00:00,TRAN-PRV,charging,20.84210526321,XY,MW
2035-06-26 01:00:00,TRAN-PUB,charging,13.894736842090001,XY,MW
2035-06-27 02:00:00,TRAN-PRV,charging,10.73684210529,XY,MW
2035-06-28 03:00:00,TRAN-PUB,charging,7.157894736851,XY,MW
2035-06-29 04:00:00,TRAN-PRV,charging,14.526315789509999,XY,MW
2035-06-30 05:00:00,TRAN-PUB,charging,9.68421052632,XY,MW
2035-07-01 06:00:00,TRAN-PRV,charging,18.94736842107,XY,MW
2035-07-02 07:00:00,TRAN-PUB,charging,12.63157894737,XY,MW
2035-07-03 08:00:00,TRAN-PRV,charging,2.526315789477,XY,MW
2035-07-04 09:00:00,TRAN-PUB,charging,1.684210526315,XY,MW
2035-07-05 10:00:00,TRAN-PRV,charging,9.47368421052,XY,MW
2035-07-06 11:00:00,TRAN-PUB,charging,6.3157894736869995,XY,MW
2035-07-07 12:00:00,TRAN-PRV,charging,12.63157894737,XY,MW
2035-07-08 13:00:00,TRAN-PUB,charging,8.4210526316,XY,MW
2035-07-09 14:00:00,TRAN-PRV,charging,15.15789473685,XY,MW
2035-07-10 15:00:00,TRAN-PUB,charging,10.1052631579,XY,MW
2035-07-11 16:00:00,TRAN-PRV,charging,15.789473684219999,XY,MW
2035-07-12 17:00:00,TRAN-PUB,charging,10.52631578946,XY,MW
2035-07-13 18:00:00,TRAN-PRV,charging,27.15789473685,XY,MW
2035-07-14 19:00:00,TRAN-PUB,charging,18.105263157899998,XY,MW
2035-07-15 20:00:00,TRAN-PRV,charging,26.52631578951,XY,MW
2035-07-16 21:00:00,TRAN-PUB,charging,17.68421052632,XY,MW
2035-07-17 22:00:00,TRAN-PRV,charging,42.9473684211,XY,MW
2035-07-18 23:00:00,TRAN-PUB,charging,28.631578947370002,XY,MW
2035-07-20 00:00:00,TRAN-PRV,charging,47.36842105269,XY,MW
2035-07-21 01:00:00,TRAN-PUB,charging,31.57894736841,XY,MW
2035-07-22 02:00:00,TRAN-PRV,charging,49.894736842170005,XY,MW
2035-07-23 03:00:00,TRAN-PUB,charging,33.263157894740004,XY,MW
2035-07-24 04:00:00,TRAN-PRV,charging,52.42105263161999,XY,MW
2035-07-25 05:00:00,TRAN-PUB,charging,34.94736842105,XY,MW
2035-07-26 06:00:00,TRAN-PRV,charging,52.42105263161999,XY,MW
2035-07-27 07:00:00,TRAN-PUB,charging,34.94736842105,XY,MW
2035-07-28 08:00:00,TRAN-PRV,charging,54.315789473760006,XY,MW
2035-07-29 09:00:00,TRAN-PUB,charging,36.21052631579,XY,MW
2035-07-30 10:00:00,TRAN-PRV,charging,49.894736842170005,XY,MW
2035-07-31 11:00:00,TRAN-PUB,charging,33.263157894740004,XY,MW
2035-08-01 12:00:00,TRAN-PRV,charging,44.21052631584,XY,MW
2035-08-02 13:00:00,TRAN-PUB,charging,29.47368421054,XY,MW
2035-08-03 14:00:00,TRAN-PRV,charging,33.47368421058,XY,MW
2035-08-04 15:00:00,TRAN-PUB,charging,22.31578947368,XY,MW
2035-08-05 16:00:00,TRAN-PRV,charging,27.78947368425,XY,MW
2035-08-06 17:00:00,TRAN-PUB,charging,18.52631578947,XY,MW
2035-08-07 18:00:00,TRAN-PRV,charging,28.42105263162,XY,MW
2035-08-08 19:00:00,TRAN-PUB,charging,18.947368421060002,XY,MW
2035-08-09 20:00:00,TRAN-PRV,charging,30.947368421070003,XY,MW
2035-08-10 21:00:00,TRAN-PUB,charging,20.631578947370002,XY,MW
2035-08-11 22:00:00,TRAN-PRV,charging,32.84210526321,XY,MW
2035-08-12 23:00:00,TRAN-PUB,charging,21.894736842100002,XY,MW
2035-08-14 00:00:00,TRAN-PRV,charging,24.00000000003,XY,MW
2035-08-15 01:00:00,TRAN-PUB,charging,16.0,XY,MW
2035-08-16 02:00:00,TRAN-PRV,charging,26.52631578951,XY,MW
2035-08-17 03:00:00,TRAN-PUB,charging,17.68421052632,XY,MW
2035-08-18 04:00:00,TRAN-PRV,charging,22.73684210529,XY,MW
2035-08-19 05:00:00,TRAN-PUB,charging,15.15789473685,XY,MW
2035-08-20 06:00:00,TRAN-PRV,charging,17.052631578990002,XY,MW
2035-08-21 07:00:00,TRAN-PUB,charging,11.36842105262,XY,MW
2035-08-22 08:00:00,TRAN-PRV,charging,1.894736842107,XY,MW
2035-08-23 09:00:00,TRAN-PUB,charging,1.2631578947370001,XY,MW
2035-08-24 10:00:00,TRAN-PRV,charging,13.26315789474,XY,MW
2035-08-25 11:00:00,TRAN-PUB,charging,8.84210526315,XY,MW
2035-08-26 12:00:00,TRAN-PRV,charging,13.894736842110001,XY,MW
2035-08-27 13:00:00,TRAN-PUB,charging,9.26315789474,XY,MW
2035-08-28 14:00:00,TRAN-PRV,charging,20.21052631581,XY,MW
2035-08-29 15:00:00,TRAN-PUB,charging,13.47368421054,XY,MW
2035-08-30 16:00:00,TRAN-PRV,charging,22.73684210529,XY,MW
2035-08-31 17:00:00,TRAN-PUB,charging,15.15789473685,XY,MW
2035-09-01 18:00:00,TRAN-PRV,charging,30.947368421070003,XY,MW
2035-09-02 19:00:00,TRAN-PUB,charging,20.631578947370002,XY,MW
2035-09-03 20:00:00,TRAN-PRV,charging,34.10526315795,XY,MW
2035-09-04 21:00:00,TRAN-PUB,charging,22.73684210527,XY,MW
2035-09-05 22:00:00,TRAN-PRV,charging,34.10526315795,XY,MW
2035-09-06 23:00:00,TRAN-PUB,charging,22.73684210527,XY,MW
2035-09-08 00:00:00,TRAN-PRV,charging,41.684210526360005,XY,MW
2035-09-09 01:00:00,TRAN-PUB,charging,27.78947368422,XY,MW
2035-09-10 02:00:00,TRAN-PRV,charging,46.73684210532,XY,MW
2035-09-11 03:00:00,TRAN-PUB,charging,31.15789473685,XY,MW
2035-09-12 04:00:00,TRAN-PRV,charging,54.315789473760006,XY,MW
2035-09-13 05:00:00,TRAN-PUB,charging,36.21052631579,XY,MW
2035-09-14 06:00:00,TRAN-PRV,charging,55.5789473685,XY,MW
2035-09-15 07:00:00,TRAN-PUB,charging,37.05263157895,XY,MW
2035-09-16 08:00:00,TRAN-PRV,charging,51.789473684280004,XY,MW
2035-09-17 09:00:00,TRAN-PUB,charging,34.52631578947,XY,MW
2035-09-18 10:00:00,TRAN-PRV,charging,55.5789473685,XY,MW
2035-09-19 11:00:00,TRAN-PUB,charging,37.05263157895,XY,MW
2035-09-20 12:00:00,TRAN-PRV,charging,54.315789473760006,XY,MW
2035-09-21 13:00:00,TRAN-PUB,charging,36.21052631579,XY,MW
2035-09-22 14:00:00,TRAN-PRV,charging,53.68421052636,XY,MW
2035-09-23 15:00:00,TRAN-PUB,charging,35.78947368422,XY,MW
2035-09-24 16:00:00,TRAN-PRV,charging,24.00000000003,XY,MW
2035-09-25 17:00:00,TRAN-PUB,charging,16.0,XY,MW
2035-09-26 18:00:00,TRAN-PRV,charging,25.89473684211,XY,MW
2035-09-27 19:00:00,TRAN-PUB,charging,17.26315789474,XY,MW
2035-09-28 20:00:00,TRAN-PRV,charging,27.15789473685,XY,MW
2035-09-29 21:00:00,TRAN-PUB,charging,18.105263157899998,XY,MW
2035-09-30 22:00:00,TRAN-PRV,charging,26.52631578951,XY,MW
2035-10-01 23:00:00,TRAN-PUB,charging,17.68421052632,XY,MW
2035-10-03 00:00:00,TRAN-PRV,charging,18.3157894737,XY,MW
2035-10-04 01:00:00,TRAN-PUB,charging,12.21052631578,XY,MW
2035-10-05 02:00:00,TRAN-PRV,charging,13.26315789474,XY,MW
2035-10-06 03:00:00,TRAN-PUB,charging,8.84210526315,XY,MW
2035-10-07 04:00:00,TRAN-PRV,charging,19.578947368439998,XY,MW
2035-10-08 05:00:00,TRAN-PUB,charging,13.05263157894,XY,MW
2035-10-09 06:00:00,TRAN-PRV,charging,13.894736842110001,XY,MW
2035-10-10 07:00:00,TRAN-PUB,charging,9.26315789474,XY,MW
2035-10-11 08:00:00,TRAN-PRV,charging,14.526315789509999,XY,MW
2035-10-12 09:00:00,TRAN-PUB,charging,9.68421052632,XY,MW
2035-10-13 10:00:00,TRAN-PRV,charging,13.894736842110001,XY,MW
2035-10-14 11:00:00,TRAN-PUB,charging,9.26315789474,XY,MW
2035-10-15 12:00:00,TRAN-PRV,charging,11.36842105266,XY,MW
2035-10-16 13:00:00,TRAN-PUB,charging,7.578947368415999,XY,MW
2035-10-17 14:00:00,TRAN-PRV,charging,10.73684210529,XY,MW
2035-10-18 15:00:00,TRAN-PUB,charging,7.157894736851,XY,MW
2035-10-19 16:00:00,TRAN-PRV,charging,26.52631578951,XY,MW
2035-10-20 17:00:00,TRAN-PUB,charging,17.68421052632,XY,MW
2035-10-21 18:00:00,TRAN-PRV,charging,24.631578947399998,XY,MW
2035-10-22 19:00:00,TRAN-PUB,charging,16.4210526316,XY,MW
2035-10-23 20:00:00,TRAN-PRV,charging,38.52631578951,XY,MW
2035-10-24 21:00:00,TRAN-PUB,charging,25.68421052631,XY,MW
2035-10-25 22:00:00,TRAN-PRV,charging,42.31578947376,XY,MW
2035-10-26 23:00:00,TRAN-PUB,charging,28.2105263158,XY,MW
2035-10-28 00:00:00,TRAN-PRV,charging,39.157894736879996,XY,MW
2035-10-29 01:00:00,TRAN-PUB,charging,26.105263157899998,XY,MW
2035-10-30 02:00:00,TRAN-PRV,charging,49.894736842170005,XY,MW
2035-10-31 03:00:00,TRAN-PUB,charging,33.263157894740004,XY,MW
2035-11-01 04:00:00,TRAN-PRV,charging,49.2631578948,XY,MW
2035-11-02 05:00:00,TRAN-PUB,charging,32.84210526315,XY,MW
2035-11-03 06:00:00,TRAN-PRV,charging,51.15789473691,XY,MW
2035-11-04 07:00:00,TRAN-PUB,charging,34.1052631579,XY,MW
2035-11-05 08:00:00,TRAN-PRV,charging,51.789473684280004,XY,MW
2035-11-06 09:00:00,TRAN-PUB,charging,34.52631578947,XY,MW
2035-11-07 10:00:00,TRAN-PRV,charging,53.05263157902,XY,MW
2035-11-08 11:00:00,TRAN-PUB,charging,35.36842105263,XY,MW
2035-11-09 12:00:00,TRAN-PRV,charging,44.21052631584,XY,MW
2035-11-10 13:00:00,TRAN-PUB,charging,29.47368421054,XY,MW
2035-11-11 14:00:00,TRAN-PRV,charging,27.78947368425,XY,MW
2035-11-12 15:00:00,TRAN-PUB,charging,18.52631578947,XY,MW
2035-11-13 16:00:00,TRAN-PRV,charging,34.10526315795,XY,MW
2035-11-14 17:00:00,TRAN-PUB,charging,22.73684210527,XY,MW
2035-11-15 18:00:00,TRAN-PRV,charging,30.947368421070003,XY,MW
2035-11-16 19:00:00,TRAN-PUB,charging,20.631578947370002,XY,MW
2035-11-17 20:00:00,TRAN-PRV,charging,36.6315789474,XY,MW
2035-11-18 21:00:00,TRAN-PUB,charging,24.421052631589998,XY,MW
2035-11-19 22:00:00,TRAN-PRV,charging,37.89473684214,XY,MW
2035-11-20 23:00:00,TRAN-PUB,charging,25.26315789474,XY,MW
2035-11-22 00:00:00,TRAN-PRV,charging,24.631578947399998,XY,MW
2035-11-23 01:00:00,TRAN-PUB,charging,16.4210526316,XY,MW
2035-11-24 02:00:00,TRAN-PRV,charging,27.78947368425,XY,MW
2035-11-25 03:00:00,TRAN-PUB,charging,18.52631578947,XY,MW
2035-11-26 04:00:00,TRAN-PRV,charging,25.26315789477,XY,MW
2035-11-27 05:00:00,TRAN-PUB,charging,16.84210526315,XY,MW
2035-11-28 06:00:00,TRAN-PRV,charging,21.47368421055,XY,MW
2035-11-29 07:00:00,TRAN-PUB,charging,14.31578947368,XY,MW
2035-11-30 08:00:00,TRAN-PRV,charging,6.947368421070001,XY,MW
2035-12-01 09:00:00,TRAN-PUB,charging,4.631578947372001,XY,MW
2035-12-02 10:00:00,TRAN-PRV,charging,15.789473684219999,XY,MW
2035-12-03 11:00:00,TRAN-PUB,charging,10.52631578946,XY,MW
2035-12-04 12:00:00,TRAN-PRV,charging,11.36842105266,XY,MW
2035-12-05 13:00:00,TRAN-PUB,charging,7.578947368415999,XY,MW
2035-12-06 14:00:00,TRAN-PRV,charging,15.15789473685,XY,MW
2035-12-07 15:00:00,TRAN-PUB,charging,10.1052631579,XY,MW
2035-12-08 16:00:00,TRAN-PRV,charging,18.94736842107,XY,MW
2035-12-09 17:00:00,TRAN-PUB,charging,12.63157894737,XY,MW
2035-12-10 18:00:00,TRAN-PRV,charging,24.00000000003,XY,MW
2035-12-11 19:00:00,TRAN-PUB,charging,16.0,XY,MW
2035-12-12 20:00:00,TRAN-PRV,charging,26.52631578951,XY,MW
2035-12-13 21:00:00,TRAN-PUB,charging,17.68421052632,XY,MW
2035-12-14 22:00:00,TRAN-PRV,charging,27.15789473685,XY,MW
2035-12-15 23:00:00,TRAN-PUB,charging,18.105263157899998,XY,MW
2035-12-17 00:00:00,TRAN-PRV,charging,39.789473684250005,XY,MW
2035-12-18 01:00:00,TRAN-PUB,charging,26.52631578947,XY,MW
2035-12-19 02:00:00,TRAN-PRV,charging,40.42105263162,XY,MW
2035-12-20 03:00:00,TRAN-PUB,charging,26.94736842106,XY,MW
2035-12-21 04:00:00,TRAN-PRV,charging,51.15789473691,XY,MW
2035-12-22 05:00:00,TRAN-PUB,charging,34.1052631579,XY,MW
2035-12-23 06:00:00,TRAN-PRV,charging,53.68421052636,XY,MW
2035-12-24 07:00:00,TRAN-PUB,charging,35.78947368422,XY,MW
2035-12-25 08:00:00,TRAN-PRV,charging,55.5789473685,XY,MW
2035-12-26 09:00:00,TRAN-PUB,charging,37.05263157895,XY,MW
2035-12-27 10:00:00,TRAN-PRV,charging,54.947368421099995,XY,MW
2035-12-28 11:00:00,TRAN-PUB,charging,36.63157894737,XY,MW
2035-12-29 12:00:00,TRAN-PRV,charging,50.52631578954,XY,MW
2035-12-30 13:00:00,TRAN-PUB,charging,33.68421052631,XY,MW
2035-12-31 14:00:00,TRAN-PRV,charging,52.42105263161999,XY,MW
2036-01-01 15:00:00,TRAN-PUB,charging,34.94736842105,XY,MW
2036-01-02 16:00:00,TRAN-PRV,charging,30.947368421070003,XY,MW
2036-01-03 17:00:00,TRAN-PUB,charging,20.631578947370002,XY,MW
2036-01-04 18:00:00,TRAN-PRV,charging,30.31578947373,XY,MW
2036-01-05 19:00:00,TRAN-PUB,charging,20.21052631579,XY,MW
2036-01-06 20:00:00,TRAN-PRV,charging,28.42105263162,XY,MW
2036-01-07 21:00:00,TRAN-PUB,charging,18.947368421060002,XY,MW
2036-01-08 22:00:00,TRAN-PRV,charging,27.15789473685,XY,MW
2036-01-09 23:00:00,TRAN-PUB,charging,18.105263157899998,XY,MW
2036-01-11 00:00:00,TRAN-PRV,charging,24.631578947399998,XY,MW
2036-01-12 01:00:00,TRAN-PUB,charging,16.4210526316,XY,MW
2036-01-13 02:00:00,TRAN-PRV,charging,17.684210526330002,XY,MW
2036-01-14 03:00:00,TRAN-PUB,charging,11.789473684219999,XY,MW
2036-01-15 04:00:00,TRAN-PRV,charging,17.684210526330002,XY,MW
