flow,snapshot,value,unit
XY_CE_to_XY_NR,2035-03-31 14:00:00,-1128.1977272710599,MW
XY_CE_to_XY_NR,2035-04-01 15:00:00,-1340.5249999980601,MW
XY_CE_to_XY_NR,2035-04-02 16:00:00,-1157.2249999980688,MW
XY_CE_to_XY_NR,2035-04-03 17:00:00,-1165.27499999797,MW
XY_CE_to_XY_NR,2035-04-04 18:00:00,-934.5249999979601,MW
XY_CE_to_XY_NR,2035-04-05 19:00:00,-1133.7749999980604,MW
XY_CE_to_XY_NR,2035-04-06 20:00:00,-1165.42499999807,MW
XY_CE_to_XY_NR,2035-04-07 21:00:00,-1102.9499999979603,MW
XY_CE_to_XY_NR,2035-04-08 22:00:00,-1084.1749999980598,MW
XY_CE_to_XY_NR,2035-04-09 23:00:00,-1151.52499999805,MW
XY_CE_to_XY_NR,2035-04-11 00:00:00,-1267.9249999980498,MW
XY_CE_to_XY_NR,2035-04-12 01:00:00,-1239.0999999980397,MW
XY_CE_to_XY_NR,2035-04-13 02:00:00,-1288.49999999805,MW
XY_CE_to_XY_NR,2035-04-14 03:00:00,-1299.6749999980502,MW
XY_CE_to_XY_NR,2035-04-15 04:00:00,-1394.64999999804,MW
XY_CE_to_XY_NR,2035-04-16 05:00:00,-1373.6749999980395,MW
XY_CE_to_XY_NR,2035-04-17 06:00:00,-1299.92499999805,MW
XY_CE_to_XY_NR,2035-04-18 07:00:00,-1281.5249999980501,MW
XY_CE_to_XY_NR,2035-04-19 08:00:00,-1297.47499999806,MW
XY_CE_to_XY_NR,2035-04-20 09:00:00,-1430.5249999980501,MW
XY_CE_to_XY_NR,2035-04-21 10:00:00,-1487.12499999806,MW
XY_CE_to_XY_NR,2035-04-22 11:00:00,-1226.72499999805,MW
XY_CE_to_XY_NR,2035-04-23 12:00:00,-1601.6371261396116,MW
XY_CE_to_XY_NR,2035-04-24 13:00:00,-1140.0346015701111,MW
XY_CE_to_XY_NR,2035-04-25 14:00:00,-1566.5249999980597,MW
XY_CE_to_XY_NR,2035-04-26 15:00:00,-1636.8749999980605,MW
XY_CE_to_XY_NR,2035-04-27 16:00:00,-1441.724999998069,MW
XY_CE_to_XY_NR,2035-04-28 17:00:00,-1037.2249999979697,MW
XY_CE_to_XY_NR,2035-04-29 18:00:00,-1156.7724999978861,MW
XY_CE_to_XY_NR,2035-04-30 19:00:00,-1148.07499999796,MW
XY_CE_to_XY_NR,2035-05-01 20:00:00,-1181.42499999796,MW
XY_CE_to_XY_NR,2035-05-02 21:00:00,-1100.69999999796,MW
XY_CE_to_XY_NR,2035-05-03 22:00:00,-1181.79999999795,MW
XY_CE_to_XY_NR,2035-05-04 23:00:00,-1218.037268733354,MW
XY_CE_to_XY_NR,2035-05-06 00:00:00,-1143.1249999980496,MW
XY_CE_to_XY_NR,2035-05-07 01:00:00,-1279.24999999805,MW
XY_CE_to_XY_NR,2035-05-08 02:00:00,-1307.9999999980398,MW
XY_CE_to_XY_NR,2035-05-09 03:00:00,-1334.0249999980397,MW
XY_CE_to_XY_NR,2035-05-10 04:00:00,-1354.6499999980506,MW
XY_CE_to_XY_NR,2035-05-11 05:00:00,-1368.9999999980396,MW
XY_CE_to_XY_NR,2035-05-12 06:00:00,-1289.1999999980396,MW
XY_CE_to_XY_NR,2035-05-13 07:00:00,-1306.8499999979497,MW
XY_CE_to_XY_NR,2035-05-14 08:00:00,-1098.4249999980602,MW
XY_CE_to_XY_NR,2035-05-15 09:00:00,-1156.5249999980597,MW
XY_CE_to_XY_NR,2035-05-16 10:00:00,-1461.3249999980603,MW
XY_CE_to_XY_NR,2035-05-17 11:00:00,-1556.4499999980594,MW
XY_CE_to_XY_NR,2035-05-18 12:00:00,-1571.2999999980698,MW
XY_CE_to_XY_NR,2035-05-19 13:00:00,-1460.32499999807,MW
XY_CE_to_XY_NR,2035-05-20 14:00:00,-1434.1249999980698,MW
XY_CE_to_XY_NR,2035-05-21 15:00:00,-1354.7499999979598,MW
XY_CE_to_XY_NR,2035-05-22 16:00:00,-951.4249999979593,MW
XY_CE_to_XY_NR,2035-05-23 17:00:00,-1088.47499999796,MW
XY_CE_to_XY_NR,2035-05-24 18:00:00,-1222.5999999979601,MW
XY_CE_to_XY_NR,2035-05-25 19:00:00,-1203.9529999979575,MW
XY_CE_to_XY_NR,2035-05-26 20:00:00,-1099.8999999979596,MW
XY_CE_to_XY_NR,2035-05-27 21:00:00,-1098.5499999979502,MW
XY_CE_to_XY_NR,2035-05-28 22:00:00,-1107.0499999979597,MW
XY_CE_to_XY_NR,2035-05-29 23:00:00,-1068.42499999794,MW
XY_CE_to_XY_NR,2035-05-31 00:00:00,-1197.34999999805,MW
XY_CE_to_XY_NR,2035-06-01 01:00:00,-1130.97499999804,MW
XY_CE_to_XY_NR,2035-06-02 02:00:00,-1209.6999999980499,MW
XY_CE_to_XY_NR,2035-06-03 03:00:00,-1231.7749999980404,MW
XY_CE_to_XY_NR,2035-06-04 04:00:00,-1269.7249999980504,MW
XY_CE_to_XY_NR,2035-06-05 05:00:00,-1272.47499999804,MW
XY_CE_to_XY_NR,2035-06-06 06:00:00,-1142.6999999980499,MW
XY_CE_to_XY_NR,2035-06-07 07:00:00,-1123.3249999980599,MW
XY_CE_to_XY_NR,2035-06-08 08:00:00,-1325.4249999980502,MW
XY_CE_to_XY_NR,2035-06-09 09:00:00,-1266.4749999980602,MW
XY_CE_to_XY_NR,2035-06-10 10:00:00,-1232.72499999805,MW
XY_CE_to_XY_NR,2035-06-11 11:00:00,-1179.12499999805,MW
XY_CE_to_XY_NR,2035-06-12 12:00:00,-1416.3249999980499,MW
XY_CE_to_XY_NR,2035-06-13 13:00:00,-1343.9249999980602,MW
XY_CE_to_XY_NR,2035-06-14 14:00:00,-1064.1315669485655,MW
XY_CE_to_XY_NR,2035-06-15 15:00:00,-1119.4977272710603,MW
XY_CE_to_XY_NR,2035-06-16 16:00:00,-1555.87499999806,MW
XY_CE_to_XY_NR,2035-06-17 17:00:00,-1065.7249999980697,MW
XY_CE_to_XY_NR,2035-06-18 18:00:00,-1100.7249999980602,MW
XY_CE_to_XY_NR,2035-06-19 19:00:00,-1058.9249999979597,MW
XY_CE_to_XY_NR,2035-06-20 20:00:00,-1019.79999999796,MW
XY_CE_to_XY_NR,2035-06-21 21:00:00,-944.6749999979604,MW
XY_CE_to_XY_NR,2035-06-22 22:00:00,-1129.7749999979599,MW
XY_CE_to_XY_NR,2035-06-23 23:00:00,-1083.62499999796,MW
XY_CE_to_XY_NR,2035-06-25 00:00:00,-928.5499999979602,MW
XY_CE_to_XY_NR,2035-06-26 01:00:00,-1211.72499999795,MW
XY_CE_to_XY_NR,2035-06-27 02:00:00,-1249.0099999979368,MW
XY_CE_to_XY_NR,2035-06-28 03:00:00,-1295.9519999979498,MW
XY_CE_to_XY_NR,2035-06-29 04:00:00,-1216.1999999980399,MW
XY_CE_to_XY_NR,2035-06-30 05:00:00,-1263.2499999980498,MW
XY_CE_to_XY_NR,2035-07-01 06:00:00,-1293.72499999805,MW
XY_CE_to_XY_NR,2035-07-02 07:00:00,-1322.8999999980501,MW
XY_CE_to_XY_NR,2035-07-03 08:00:00,-1172.9249999980602,MW
XY_CE_to_XY_NR,2035-07-04 09:00:00,-1160.1249999980603,MW
XY_CE_to_XY_NR,2035-07-05 10:00:00,-1252.5249999980501,MW
XY_CE_to_XY_NR,2035-07-06 11:00:00,-1372.82499999806,MW
XY_CE_to_XY_NR,2035-07-07 12:00:00,-1395.0749999980503,MW
XY_CE_to_XY_NR,2035-07-08 13:00:00,-1116.8958725768568,MW
XY_CE_to_XY_NR,2035-07-09 14:00:00,-1486.7249999980602,MW
XY_CE_to_XY_NR,2035-07-10 15:00:00,-1435.1249999980598,MW
XY_CE_to_XY_NR,2035-07-11 16:00:00,-1389.9249999980598,MW
XY_CE_to_XY_NR,2035-07-12 17:00:00,-1289.72499999807,MW
XY_CE_to_XY_NR,2035-07-13 18:00:00,-1307.8249999980603,MW
XY_CE_to_XY_NR,2035-07-14 19:00:00,-1220.0749999980683,MW
XY_CE_to_XY_NR,2035-07-15 20:00:00,-1106.97499999796,MW
XY_CE_to_XY_NR,2035-07-16 21:00:00,-1112.6249999980603,MW
XY_CE_to_XY_NR,2035-07-17 22:00:00,-1094.22499999796,MW
XY_CE_to_XY_NR,2035-07-18 23:00:00,-978.3999999979596,MW
XY_CE_to_XY_NR,2035-07-20 00:00:00,-1077.892567373217,MW
XY_CE_to_XY_NR,2035-07-21 01:00:00,-1133.74999999804,MW
XY_CE_to_XY_NR,2035-07-22 02:00:00,-1165.5999999980502,MW
XY_CE_to_XY_NR,2035-07-23 03:00:00,-1279.4249999980502,MW
XY_CE_to_XY_NR,2035-07-24 04:00:00,-1300.67499999805,MW
XY_CE_to_XY_NR,2035-07-25 05:00:00,-1321.9499999980399,MW
XY_CE_to_XY_NR,2035-07-26 06:00:00,-1357.9499999980503,MW
XY_CE_to_XY_NR,2035-07-27 07:00:00,-1350.49999999805,MW
XY_CE_to_XY_NR,2035-07-28 08:00:00,-1370.4749999980504,MW
XY_CE_to_XY_NR,2035-07-29 09:00:00,-1153.7249999980602,MW
XY_CE_to_XY_NR,2035-07-30 10:00:00,-1105.9249999980502,MW
XY_CE_to_XY_NR,2035-07-31 11:00:00,-1328.3249999980603,MW
XY_CE_to_XY_NR,2035-08-01 12:00:00,-1136.7977272710596,MW
XY_CE_to_XY_NR,2035-08-02 13:00:00,-1214.39772727105,MW
XY_CE_to_XY_NR,2035-08-03 14:00:00,-1406.2977272710602,MW
XY_CE_to_XY_NR,2035-08-04 15:00:00,-1383.202976301964,MW
XY_CE_to_XY_NR,2035-08-05 16:00:00,-1206.12499999806,MW
XY_CE_to_XY_NR,2035-08-06 17:00:00,-1214.3249999980696,MW
XY_CE_to_XY_NR,2035-08-07 18:00:00,-1039.1249999980596,MW
XY_CE_to_XY_NR,2035-08-08 19:00:00,-1008.92499999807,MW
XY_CE_to_XY_NR,2035-08-09 20:00:00,-1044.74999999797,MW
XY_CE_to_XY_NR,2035-08-10 21:00:00,-1204.8249999980599,MW
XY_CE_to_XY_NR,2035-08-11 22:00:00,-1174.07499999807,MW
XY_CE_to_XY_NR,2035-08-12 23:00:00,-1011.4249999980605,MW
XY_CE_to_XY_NR,2035-08-14 00:00:00,-1038.02499999796,MW
XY_CE_to_XY_NR,2035-08-15 01:00:00,-1171.02499999805,MW
XY_CE_to_XY_NR,2035-08-16 02:00:00,-1221.97499999805,MW
XY_CE_to_XY_NR,2035-08-17 03:00:00,-1374.3499999980504,MW
XY_CE_to_XY_NR,2035-08-18 04:00:00,-1379.1999999980503,MW
XY_CE_to_XY_NR,2035-08-19 05:00:00,-1325.67499999804,MW
XY_CE_to_XY_NR,2035-08-20 06:00:00,-1337.72499999805,MW
XY_CE_to_XY_NR,2035-08-21 07:00:00,-1275.5249999980501,MW
XY_CE_to_XY_NR,2035-08-22 08:00:00,-1110.52499999805,MW
XY_CE_to_XY_NR,2035-08-23 09:00:00,-1103.5249999980597,MW
XY_CE_to_XY_NR,2035-08-24 10:00:00,-1451.8249999980603,MW
XY_CE_to_XY_NR,2035-08-25 11:00:00,-1257.9477272710596,MW
XY_CE_to_XY_NR,2035-08-26 12:00:00,-1505.7256722117354,MW
XY_CE_to_XY_NR,2035-08-27 13:00:00,-1195.5977272710597,MW
XY_CE_to_XY_NR,2035-08-28 14:00:00,-1407.2351391184818,MW
XY_CE_to_XY_NR,2035-08-29 15:00:00,-1151.7249999980602,MW
XY_CE_to_XY_NR,2035-08-30 16:00:00,-1144.12499999806,MW
XY_CE_to_XY_NR,2035-08-31 17:00:00,-1432.0249999980601,MW
XY_CE_to_XY_NR,2035-09-01 18:00:00,-1337.2749999980692,MW
XY_CE_to_XY_NR,2035-09-02 19:00:00,-899.5749999979694,MW
XY_CE_to_XY_NR,2035-09-03 20:00:00,-1156.6249999980696,MW
XY_CE_to_XY_NR,2035-09-04 21:00:00,-1247.4249999979597,MW
XY_CE_to_XY_NR,2035-09-05 22:00:00,-1155.57499999796,MW
XY_CE_to_XY_NR,2035-09-06 23:00:00,-1109.62499999805,MW
XY_CE_to_XY_NR,2035-09-08 00:00:00,-1219.22499999805,MW
XY_CE_to_XY_NR,2035-09-09 01:00:00,-1310.3749999980603,MW
XY_CE_to_XY_NR,2035-09-10 02:00:00,-1344.72499999805,MW
XY_CE_to_XY_NR,2035-09-11 03:00:00,-1369.89999999805,MW
XY_CE_to_XY_NR,2035-09-12 04:00:00,-1395.2999999980398,MW
XY_CE_to_XY_NR,2035-09-13 05:00:00,-1327.6249999980396,MW
XY_CE_to_XY_NR,2035-09-14 06:00:00,-1408.9249999980402,MW
XY_CE_to_XY_NR,2035-09-15 07:00:00,-1392.9249999980498,MW
XY_CE_to_XY_NR,2035-09-16 08:00:00,-1328.5249999980397,MW
XY_CE_to_XY_NR,2035-09-17 09:00:00,-1271.9249999980395,MW
XY_CE_to_XY_NR,2035-09-18 10:00:00,-1367.7249999980602,MW
XY_CE_to_XY_NR,2035-09-19 11:00:00,-1255.9249999980602,MW
XY_CE_to_XY_NR,2035-09-20 12:00:00,-1428.7249999980604,MW
XY_CE_to_XY_NR,2035-09-21 13:00:00,-1734.82499999806,MW
XY_CE_to_XY_NR,2035-09-22 14:00:00,-1866.2749999980701,MW
XY_CE_to_XY_NR,2035-09-23 15:00:00,-1517.4749999980597,MW
XY_CE_to_XY_NR,2035-09-24 16:00:00,-1256.32499999807,MW
XY_CE_to_XY_NR,2035-09-25 17:00:00,-1140.62499999807,MW
XY_CE_to_XY_NR,2035-09-26 18:00:00,-1174.108999997945,MW
XY_CE_to_XY_NR,2035-09-27 19:00:00,-1010.6499999979599,MW
XY_CE_to_XY_NR,2035-09-28 20:00:00,-1255.5749999979698,MW
XY_CE_to_XY_NR,2035-09-29 21:00:00,-1202.37499999806,MW
XY_CE_to_XY_NR,2035-09-30 22:00:00,-1162.9489999979596,MW
XY_CE_to_XY_NR,2035-10-01 23:00:00,-1179.3249999979603,MW
XY_CE_to_XY_NR,2035-10-03 00:00:00,-1325.62499999805,MW
XY_CE_to_XY_NR,2035-10-04 01:00:00,-1347.5249999980497,MW
XY_CE_to_XY_NR,2035-10-05 02:00:00,-1460.8749999980403,MW
XY_CE_to_XY_NR,2035-10-06 03:00:00,-1486.6499999980401,MW
XY_CE_to_XY_NR,2035-10-07 04:00:00,-1516.24999999805,MW
XY_CE_to_XY_NR,2035-10-08 05:00:00,-1503.8249999980499,MW
XY_CE_to_XY_NR,2035-10-09 06:00:00,-1463.8499999980495,MW
XY_CE_to_XY_NR,2035-10-10 07:00:00,-1253.5249999980501,MW
XY_CE_to_XY_NR,2035-10-11 08:00:00,-1240.9249999980598,MW
XY_CE_to_XY_NR,2035-10-12 09:00:00,-1327.04999999806,MW
XY_CE_to_XY_NR,2035-10-13 10:00:00,-1437.49999999806,MW
XY_CE_to_XY_NR,2035-10-14 11:00:00,-1182.32499999806,MW
XY_CE_to_XY_NR,2035-10-15 12:00:00,-1507.5249999980501,MW
XY_CE_to_XY_NR,2035-10-16 13:00:00,-1486.3249999980599,MW
XY_CE_to_XY_NR,2035-10-17 14:00:00,-1716.9249999980598,MW
XY_CE_to_XY_NR,2035-10-18 15:00:00,-1649.3249999980599,MW
XY_CE_to_XY_NR,2035-10-19 16:00:00,-1588.8499999980604,MW
XY_CE_to_XY_NR,2035-10-20 17:00:00,-1280.099999998068,MW
XY_CE_to_XY_NR,2035-10-21 18:00:00,-868.7159999979581,MW
XY_CE_to_XY_NR,2035-10-22 19:00:00,-764.3499999979672,MW
XY_CE_to_XY_NR,2035-10-23 20:00:00,-1087.3349999979594,MW
XY_CE_to_XY_NR,2035-10-24 21:00:00,-1131.62499999806,MW
XY_CE_to_XY_NR,2035-10-25 22:00:00,-1170.52499999806,MW
XY_CE_to_XY_NR,2035-10-26 23:00:00,-1325.4499999980496,MW
XY_CE_to_XY_NR,2035-10-28 00:00:00,-1390.29999999805,MW
XY_CE_to_XY_NR,2035-10-29 01:00:00,-1353.0999999980395,MW
XY_CE_to_XY_NR,2035-10-30 02:00:00,-1478.62499999805,MW
XY_CE_to_XY_NR,2035-10-31 03:00:00,-1507.77499999805,MW
XY_CE_to_XY_NR,2035-11-01 04:00:00,-1525.1999999980394,MW
XY_CE_to_XY_NR,2035-11-02 05:00:00,-1576.62499999804,MW
XY_CE_to_XY_NR,2035-11-03 06:00:00,-1536.57499999805,MW
XY_CE_to_XY_NR,2035-11-04 07:00:00,-1339.0999999980495,MW
XY_CE_to_XY_NR,2035-11-05 08:00:00,-1304.9249999980395,MW
XY_CE_to_XY_NR,2035-11-06 09:00:00,-1278.52499999805,MW
XY_CE_to_XY_NR,2035-11-07 10:00:00,-1324.9249999980602,MW
XY_CE_to_XY_NR,2035-11-08 11:00:00,-739.5361987861305,MW
XY_CE_to_XY_NR,2035-11-09 12:00:00,-895.7227272710497,MW
XY_CE_to_XY_NR,2035-11-10 13:00:00,-1023.1727272710598,MW
XY_CE_to_XY_NR,2035-11-11 14:00:00,-689.9977272710598,MW
XY_CE_to_XY_NR,2035-11-12 15:00:00,-1428.32499999806,MW
XY_CE_to_XY_NR,2035-11-13 16:00:00,-1289.3249999980599,MW
XY_CE_to_XY_NR,2035-11-14 17:00:00,-1170.7249999980602,MW
XY_CE_to_XY_NR,2035-11-15 18:00:00,-876.1249999980696,MW
XY_CE_to_XY_NR,2035-11-16 19:00:00,-904.2499999980598,MW
XY_CE_to_XY_NR,2035-11-17 20:00:00,-1177.4999999980703,MW
XY_CE_to_XY_NR,2035-11-18 21:00:00,-916.9999999979495,MW
XY_CE_to_XY_NR,2035-11-19 22:00:00,-1215.5249999980597,MW
XY_CE_to_XY_NR,2035-11-20 23:00:00,-1276.9249999980602,MW
XY_CE_to_XY_NR,2035-11-22 00:00:00,-1394.7249999980502,MW
XY_CE_to_XY_NR,2035-11-23 01:00:00,-1493.6499999980497,MW
XY_CE_to_XY_NR,2035-11-24 02:00:00,-1536.3999999980394,MW
XY_CE_to_XY_NR,2035-11-25 03:00:00,-1369.3249999980399,MW
XY_CE_to_XY_NR,2035-11-26 04:00:00,-1570.3999999980497,MW
XY_CE_to_XY_NR,2035-11-27 05:00:00,-1545.74999999804,MW
XY_CE_to_XY_NR,2035-11-28 06:00:00,-1509.4999999980498,MW
XY_CE_to_XY_NR,2035-11-29 07:00:00,-1352.3249999980499,MW
XY_CE_to_XY_NR,2035-11-30 08:00:00,-1363.0499999980495,MW
XY_CE_to_XY_NR,2035-12-01 09:00:00,-1354.72499999805,MW
XY_CE_to_XY_NR,2035-12-02 10:00:00,-1362.1249999980503,MW
XY_CE_to_XY_NR,2035-12-03 11:00:00,-1602.5249999980501,MW
XY_CE_to_XY_NR,2035-12-04 12:00:00,-1053.1977272710596,MW
XY_CE_to_XY_NR,2035-12-05 13:00:00,-1284.59772727105,MW
XY_CE_to_XY_NR,2035-12-06 14:00:00,-1295.1977272710596,MW
XY_CE_to_XY_NR,2035-12-07 15:00:00,-1421.5477272710598,MW
XY_CE_to_XY_NR,2035-12-08 16:00:00,-1532.195169144361,MW
XY_CE_to_XY_NR,2035-12-09 17:00:00,-1194.92499999807,MW
XY_CE_to_XY_NR,2035-12-10 18:00:00,-900.9249999980698,MW
XY_CE_to_XY_NR,2035-12-11 19:00:00,-689.0749999980699,MW
XY_CE_to_XY_NR,2035-12-12 20:00:00,-1023.12499999806,MW
XY_CE_to_XY_NR,2035-12-13 21:00:00,-1163.52499999806,MW
XY_CE_to_XY_NR,2035-12-14 22:00:00,-1324.07499999806,MW
XY_CE_to_XY_NR,2035-12-15 23:00:00,-1406.72499999806,MW
XY_CE_to_XY_NR,2035-12-17 00:00:00,-1418.5249999980501,MW
XY_CE_to_XY_NR,2035-12-18 01:00:00,-1448.7249999980497,MW
XY_CE_to_XY_NR,2035-12-19 02:00:00,-1544.12499999805,MW
XY_CE_to_XY_NR,2035-12-20 03:00:00,-1571.49999999805,MW
XY_CE_to_XY_NR,2035-12-21 04:00:00,-1588.9499999980399,MW
XY_CE_to_XY_NR,2035-12-22 05:00:00,-1588.2999999980498,MW
XY_CE_to_XY_NR,2035-12-23 06:00:00,-1538.9749999980497,MW
XY_CE_to_XY_NR,2035-12-24 07:00:00,-1278.9249999980498,MW
XY_CE_to_XY_NR,2035-12-25 08:00:00,-1220.9249999980395,MW
XY_CE_to_XY_NR,2035-12-26 09:00:00,-1195.1249999980398,MW
XY_CE_to_XY_NR,2035-12-27 10:00:00,-1331.1249999980496,MW
XY_CE_to_XY_NR,2035-12-28 11:00:00,-1532.0749999980499,MW
XY_CE_to_XY_NR,2035-12-29 12:00:00,-1291.99772727106,MW
XY_CE_to_XY_NR,2035-12-30 13:00:00,-1356.1977272710699,MW
XY_CE_to_XY_NR,2035-12-31 14:00:00,-1481.5977272710602,MW
XY_CE_to_XY_NR,2036-01-01 15:00:00,-1559.12499999805,MW
