snapshot,region,status,value,country,unit
2036-02-12 07:00:00,NR,charging,17.20000000001,XY,MW
2036-02-13 08:00:00,SO,charging,13.57894736843,XY,MW
2036-02-14 09:00:00,CE,charging,14.14736842107,XY,MW
2036-02-15 10:00:00,NR,charging,16.80000000001,XY,MW
2036-02-16 11:00:00,SO,charging,13.263157894750002,XY,MW
2036-02-17 12:00:00,CE,charging,9.768421052639999,XY,MW
2036-02-18 13:00:00,NR,charging,11.6,XY,MW
2036-02-19 14:00:00,SO,charging,9.15789473684,XY,MW
2036-02-20 15:00:00,CE,charging,7.07368421052,XY,MW
2036-02-21 16:00:00,NR,charging,8.4,XY,MW
2036-02-22 17:00:00,SO,charging,6.63157894737,XY,MW
2036-02-23 18:00:00,CE,charging,10.44210526316,XY,MW
2036-02-24 19:00:00,NR,charging,12.399999999999999,XY,MW
2036-02-25 20:00:00,SO,charging,9.789473684219999,XY,MW
2036-02-26 21:00:00,CE,charging,7.41052631579,XY,MW
2036-02-27 22:00:00,NR,charging,8.800000000010002,XY,MW
2036-02-28 23:00:00,SO,charging,6.947368421050001,XY,MW
2036-03-01 00:00:00,CE,charging,7.74736842107,XY,MW
2036-03-02 01:00:00,NR,charging,9.20000000001,XY,MW
2036-03-03 02:00:00,SO,charging,7.26315789475,XY,MW
2036-03-04 03:00:00,CE,charging,7.41052631579,XY,MW
2036-03-05 04:00:00,NR,charging,8.800000000010002,XY,MW
2036-03-06 05:00:00,SO,charging,6.947368421050001,XY,MW
2036-03-07 06:00:00,CE,charging,6.06315789474,XY,MW
2036-03-08 07:00:00,NR,charging,7.20000000001,XY,MW
2036-03-09 08:00:00,SO,charging,5.684210526326,XY,MW
2036-03-10 09:00:00,CE,charging,5.72631578949,XY,MW
2036-03-11 10:00:00,NR,charging,6.80000000001,XY,MW
2036-03-12 11:00:00,SO,charging,5.368421052641001,XY,MW
2036-03-13 12:00:00,CE,charging,14.14736842107,XY,MW
2036-03-14 13:00:00,NR,charging,16.80000000001,XY,MW
2036-03-15 14:00:00,SO,charging,13.263157894750002,XY,MW
2036-03-16 15:00:00,CE,charging,13.13684210528,XY,MW
2036-03-17 16:00:00,NR,charging,15.60000000002,XY,MW
2036-03-18 17:00:00,SO,charging,12.315789473699999,XY,MW
2036-03-19 18:00:00,CE,charging,20.54736842106,XY,MW
2036-03-20 19:00:00,NR,charging,24.40000000001,XY,MW
2036-03-21 20:00:00,SO,charging,19.26315789475,XY,MW
2036-03-22 21:00:00,CE,charging,22.56842105266,XY,MW
