snapshot,country,technology,value,unit
2035-11-25 03:00:00,XY,EIDT,7489.3,MW
2035-11-26 04:00:00,XY,EIDT,7736.2,MW
2035-11-27 05:00:00,XY,EIDT,8058.0,MW
2035-11-28 06:00:00,XY,EIDT,8095.8,MW
2035-11-29 07:00:00,XY,EIDT,8102.1,MW
2035-11-30 08:00:00,XY,EIDT,8083.2,MW
2035-12-01 09:00:00,XY,EIDT,8102.1,MW
2035-12-02 10:00:00,XY,EIDT,8102.1,MW
2035-12-03 11:00:00,XY,EIDT,8102.1,MW
2035-12-04 12:00:00,XY,EIDT,8102.1,MW
2035-12-05 13:00:00,XY,EIDT,8102.1,MW
2035-12-06 14:00:00,XY,EIDT,8102.1,MW
2035-12-07 15:00:00,XY,EIDT,8089.5,MW
2035-12-08 16:00:00,XY,EIDT,8102.1,MW
2035-12-09 17:00:00,XY,EIDT,7214.4,MW
2035-12-10 18:00:00,XY,EIDT,5381.2,MW
2035-12-11 19:00:00,XY,EIDT,4718.1,MW
2035-12-12 20:00:00,XY,EIDT,5955.3,MW
2035-12-13 21:00:00,XY,EIDT,8102.1,MW
2035-12-14 22:00:00,XY,EIDT,8089.5,MW
2035-12-15 23:00:00,XY,EIDT,8102.1,MW
2035-12-17 00:00:00,XY,EIDT,8102.1,MW
2035-12-18 01:00:00,XY,EIDT,8102.1,MW
2035-12-19 02:00:00,XY,EIDT,8102.1,MW
2035-12-20 03:00:00,XY,EIDT,8045.4,MW
2035-12-21 04:00:00,XY,EIDT,7571.6,MW
2035-12-22 05:00:00,XY,EIDT,7407.0,MW
2035-12-23 06:00:00,XY,EIDT,8064.3,MW
2035-12-24 07:00:00,XY,EIDT,8102.1,MW
2035-12-25 08:00:00,XY,EIDT,8102.1,MW
2035-12-26 09:00:00,XY,EIDT,8102.1,MW
2035-12-27 10:00:00,XY,EIDT,8102.1,MW
2035-12-28 11:00:00,XY,EIDT,8089.5,MW
2035-12-29 12:00:00,XY,EIDT,8102.1,MW
2035-12-30 13:00:00,XY,EIDT,8102.1,MW
2035-12-31 14:00:00,XY,EIDT,8102.1,MW
2036-01-01 15:00:00,XY,EIDT,8102.1,MW
2035-01-01 00:00:00,YZ,EIDT,5627.5,MW
2035-01-02 01:00:00,YZ,EIDT,5742.5,MW
2035-01-03 02:00:00,YZ,EIDT,4883.1,MW
2035-01-04 03:00:00,YZ,EIDT,5627.5,MW
2035-01-05 04:00:00,YZ,EIDT,5627.5,MW
2035-01-06 05:00:00,YZ,EIDT,5627.5,MW
2035-01-07 06:00:00,YZ,EIDT,5627.5,MW
2035-01-08 07:00:00,YZ,EIDT,5627.5,MW
2035-01-09 08:00:00,YZ,EIDT,5742.5,MW
2035-01-10 09:00:00,YZ,EIDT,5742.5,MW
2035-01-11 10:00:00,YZ,EIDT,5742.5,MW
2035-01-12 11:00:00,YZ,EIDT,5742.5,MW
2035-01-13 12:00:00,YZ,EIDT,5742.5,MW
2035-01-14 13:00:00,YZ,EIDT,5742.5,MW
2035-01-15 14:00:00,YZ,EIDT,5742.5,MW
2035-01-16 15:00:00,YZ,EIDT,5742.5,MW
2035-01-17 16:00:00,YZ,EIDT,5742.5,MW
2035-01-18 17:00:00,YZ,EIDT,5742.5,MW
2035-01-19 18:00:00,YZ,EIDT,5627.5,MW
2035-01-20 19:00:00,YZ,EIDT,5742.5,MW
2035-01-21 20:00:00,YZ,EIDT,5742.5,MW
2035-01-22 21:00:00,YZ,EIDT,5742.5,MW
2035-01-23 22:00:00,YZ,EIDT,5742.5,MW
2035-01-24 23:00:00,YZ,EIDT,5742.5,MW
2035-01-26 00:00:00,YZ,EIDT,5742.5,MW
2035-01-27 01:00:00,YZ,EIDT,5742.5,MW
2035-01-28 02:00:00,YZ,EIDT,5742.5,MW
2035-01-29 03:00:00,YZ,EIDT,1817.3,MW
2035-01-30 04:00:00,YZ,EIDT,3216.5,MW
2035-01-31 05:00:00,YZ,EIDT,3117.1,MW
2035-02-01 06:00:00,YZ,EIDT,5627.5,MW
2035-02-02 07:00:00,YZ,EIDT,5627.5,MW
2035-02-03 08:00:00,YZ,EIDT,3595.2,MW
2035-02-04 09:00:00,YZ,EIDT,5627.5,MW
2035-02-05 10:00:00,YZ,EIDT,5742.5,MW
2035-02-06 11:00:00,YZ,EIDT,5742.5,MW
2035-02-07 12:00:00,YZ,EIDT,5742.5,MW
2035-02-08 13:00:00,YZ,EIDT,5742.5,MW
2035-02-09 14:00:00,YZ,EIDT,5742.5,MW
2035-02-10 15:00:00,YZ,EIDT,4096.7,MW
2035-02-11 16:00:00,YZ,EIDT,5742.5,MW
2035-02-12 17:00:00,YZ,EIDT,5742.5,MW
2035-02-13 18:00:00,YZ,EIDT,5742.5,MW
2035-02-14 19:00:00,YZ,EIDT,5742.5,MW
2035-02-15 20:00:00,YZ,EIDT,5742.5,MW
2035-02-16 21:00:00,YZ,EIDT,5742.5,MW
2035-02-17 22:00:00,YZ,EIDT,5742.5,MW
2035-02-18 23:00:00,YZ,EIDT,5742.5,MW
2035-02-20 00:00:00,YZ,EIDT,5627.5,MW
2035-02-21 01:00:00,YZ,EIDT,3417.1,MW
2035-02-22 02:00:00,YZ,EIDT,5627.5,MW
2035-02-23 03:00:00,YZ,EIDT,5711.0,MW
2035-02-24 04:00:00,YZ,EIDT,5729.9,MW
2035-02-25 05:00:00,YZ,EIDT,5627.5,MW
2035-02-26 06:00:00,YZ,EIDT,5627.5,MW
2035-02-27 07:00:00,YZ,EIDT,5742.5,MW
2035-02-28 08:00:00,YZ,EIDT,5627.5,MW
2035-03-01 09:00:00,YZ,EIDT,5742.5,MW
2035-03-02 10:00:00,YZ,EIDT,5742.5,MW
2035-03-03 11:00:00,YZ,EIDT,5742.5,MW
2035-03-04 12:00:00,YZ,EIDT,5742.5,MW
2035-03-05 13:00:00,YZ,EIDT,5742.5,MW
2035-03-06 14:00:00,YZ,EIDT,5742.5,MW
2035-03-07 15:00:00,YZ,EIDT,5742.5,MW
2035-03-08 16:00:00,YZ,EIDT,2551.1,MW
2035-03-09 17:00:00,YZ,EIDT,5742.5,MW
2035-03-10 18:00:00,YZ,EIDT,5627.5,MW
2035-03-11 19:00:00,YZ,EIDT,5742.5,MW
2035-03-12 20:00:00,YZ,EIDT,5742.5,MW
2035-03-13 21:00:00,YZ,EIDT,5742.5,MW
2035-03-14 22:00:00,YZ,EIDT,5742.5,MW
2035-03-15 23:00:00,YZ,EIDT,5742.5,MW
2035-03-17 00:00:00,YZ,EIDT,5742.5,MW
2035-03-18 01:00:00,YZ,EIDT,5742.5,MW
