snapshot,status,value,country,unit
2035-06-15 15:00:00,charging,35.78947368423,XY,MW
2035-06-16 16:00:00,charging,11.578947368442002,XY,MW
2035-06-17 17:00:00,charging,26.31578947368,XY,MW
2035-06-18 18:00:00,charging,18.947368421076,XY,MW
2035-06-19 19:00:00,charging,25.263157894749998,XY,MW
2035-06-20 20:00:00,charging,31.57894736844,XY,MW
2035-06-21 21:00:00,charging,40.00000000003,XY,MW
2035-06-22 22:00:00,charging,44.21052631583,XY,MW
2035-06-23 23:00:00,charging,45.26315789475,XY,MW
2035-06-25 00:00:00,charging,66.31578947372,XY,MW
2035-06-26 01:00:00,charging,67.36842105267999,XY,MW
2035-06-27 02:00:00,charging,85.26315789481,XY,MW
2035-06-28 03:00:00,charging,89.47368421058,XY,MW
2035-06-29 04:00:00,charging,92.63157894745001,XY,MW
2035-06-30 05:00:00,charging,91.57894736847,XY,MW
2035-07-01 06:00:00,charging,84.21052631585,XY,MW
2035-07-02 07:00:00,charging,87.36842105266999,XY,MW
2035-07-03 08:00:00,charging,51.578947368440005,XY,MW
2035-07-04 09:00:00,charging,50.52631578952,XY,MW
2035-07-05 10:00:00,charging,47.368421052680006,XY,MW
2035-07-06 11:00:00,charging,45.26315789475,XY,MW
2035-07-07 12:00:00,charging,41.052631579,XY,MW
2035-07-08 13:00:00,charging,29.47368421055,XY,MW
2035-07-09 14:00:00,charging,29.47368421055,XY,MW
2035-07-10 15:00:00,charging,36.84210526319,XY,MW
2035-07-11 16:00:00,charging,34.7368421053,XY,MW
2035-07-12 17:00:00,charging,26.31578947368,XY,MW
2035-07-13 18:00:00,charging,17.894736842141,XY,MW
2035-07-14 19:00:00,charging,8.421052631585,XY,MW
2035-07-15 20:00:00,charging,33.68421052635,XY,MW
2035-07-16 21:00:00,charging,28.421052631610003,XY,MW
2035-07-17 22:00:00,charging,52.631578947410006,XY,MW
2035-07-18 23:00:00,charging,60.00000000003,XY,MW
2035-07-20 00:00:00,charging,66.31578947372,XY,MW
2035-07-21 01:00:00,charging,70.52631578955999,XY,MW
2035-07-22 02:00:00,charging,67.36842105267999,XY,MW
2035-07-23 03:00:00,charging,77.89473684217,XY,MW
2035-07-24 04:00:00,charging,84.21052631585,XY,MW
2035-07-25 05:00:00,charging,92.63157894745001,XY,MW
2035-07-26 06:00:00,charging,87.36842105266999,XY,MW
2035-07-27 07:00:00,charging,73.68421052638,XY,MW
2035-07-28 08:00:00,charging,61.052631578989995,XY,MW
2035-07-29 09:00:00,charging,64.21052631582,XY,MW
2035-07-30 10:00:00,charging,67.36842105267999,XY,MW
2035-07-31 11:00:00,charging,40.00000000003,XY,MW
2035-08-01 12:00:00,charging,44.21052631583,XY,MW
2035-08-02 13:00:00,charging,41.052631579,XY,MW
2035-08-03 14:00:00,charging,37.89473684214,XY,MW
2035-08-04 15:00:00,charging,18.947368421076,XY,MW
2035-08-05 16:00:00,charging,20.000000000030003,XY,MW
2035-08-06 17:00:00,charging,14.736842105278,XY,MW
2035-08-07 18:00:00,charging,23.157894736850004,XY,MW
2035-08-08 19:00:00,charging,26.31578947368,XY,MW
2035-08-09 20:00:00,charging,30.526315789479998,XY,MW
2035-08-10 21:00:00,charging,34.7368421053,XY,MW
2035-08-11 22:00:00,charging,30.526315789479998,XY,MW
2035-08-12 23:00:00,charging,50.52631578952,XY,MW
2035-08-14 00:00:00,charging,52.631578947410006,XY,MW
2035-08-15 01:00:00,charging,76.84210526321999,XY,MW
2035-08-16 02:00:00,charging,82.10526315795,XY,MW
2035-08-17 03:00:00,charging,87.36842105266999,XY,MW
2035-08-18 04:00:00,charging,89.47368421058,XY,MW
2035-08-19 05:00:00,charging,85.26315789481,XY,MW
2035-08-20 06:00:00,charging,87.36842105266999,XY,MW
2035-08-21 07:00:00,charging,67.36842105267999,XY,MW
2035-08-22 08:00:00,charging,57.89473684217,XY,MW
2035-08-23 09:00:00,charging,49.473684210550005,XY,MW
2035-08-24 10:00:00,charging,45.26315789475,XY,MW
2035-08-25 11:00:00,charging,44.21052631583,XY,MW
2035-08-26 12:00:00,charging,34.7368421053,XY,MW
2035-08-27 13:00:00,charging,33.68421052635,XY,MW
2035-08-28 14:00:00,charging,37.89473684214,XY,MW
2035-08-29 15:00:00,charging,38.94736842107,XY,MW
2035-08-30 16:00:00,charging,31.57894736844,XY,MW
2035-08-31 17:00:00,charging,21.05263157897,XY,MW
2035-09-01 18:00:00,charging,4.210526315792,XY,MW
2035-09-02 19:00:00,charging,22.10526315789,XY,MW
2035-09-03 20:00:00,charging,12.631578947381001,XY,MW
2035-09-04 21:00:00,charging,43.15789473685,XY,MW
2035-09-05 22:00:00,charging,51.578947368440005,XY,MW
2035-09-06 23:00:00,charging,57.89473684217,XY,MW
2035-09-08 00:00:00,charging,63.15789473688,XY,MW
2035-09-09 01:00:00,charging,64.21052631582,XY,MW
2035-09-10 02:00:00,charging,73.68421052638,XY,MW
2035-09-11 03:00:00,charging,82.10526315795,XY,MW
2035-09-12 04:00:00,charging,93.68421052641,XY,MW
2035-09-13 05:00:00,charging,93.68421052641,XY,MW
2035-09-14 06:00:00,charging,88.42105263165001,XY,MW
2035-09-15 07:00:00,charging,74.73684210532,XY,MW
2035-09-16 08:00:00,charging,81.05263157902,XY,MW
2035-09-17 09:00:00,charging,83.15789473691,XY,MW
2035-09-18 10:00:00,charging,40.00000000003,XY,MW
2035-09-19 11:00:00,charging,45.26315789475,XY,MW
2035-09-20 12:00:00,charging,45.26315789475,XY,MW
2035-09-21 13:00:00,charging,43.15789473685,XY,MW
2035-09-22 14:00:00,charging,26.31578947368,XY,MW
2035-09-23 15:00:00,charging,23.157894736850004,XY,MW
2035-09-24 16:00:00,charging,22.10526315789,XY,MW
2035-09-25 17:00:00,charging,26.31578947368,XY,MW
2035-09-26 18:00:00,charging,21.05263157897,XY,MW
2035-09-27 19:00:00,charging,20.000000000030003,XY,MW
2035-09-28 20:00:00,charging,22.10526315789,XY,MW
2035-09-29 21:00:00,charging,20.000000000030003,XY,MW
2035-09-30 22:00:00,charging,46.31578947372001,XY,MW
2035-10-01 23:00:00,charging,45.26315789475,XY,MW
2035-10-03 00:00:00,charging,73.68421052638,XY,MW
2035-10-04 01:00:00,charging,71.57894736847,XY,MW
2035-10-05 02:00:00,charging,85.26315789481,XY,MW
2035-10-06 03:00:00,charging,88.42105263165001,XY,MW
2035-10-07 04:00:00,charging,87.36842105266999,XY,MW
2035-10-08 05:00:00,charging,89.47368421058,XY,MW
2035-10-09 06:00:00,charging,82.10526315795,XY,MW
2035-10-10 07:00:00,charging,74.73684210532,XY,MW
2035-10-11 08:00:00,charging,60.00000000003,XY,MW
2035-10-12 09:00:00,charging,50.52631578952,XY,MW
2035-10-13 10:00:00,charging,50.52631578952,XY,MW
2035-10-14 11:00:00,charging,46.31578947372001,XY,MW
2035-10-15 12:00:00,charging,47.368421052680006,XY,MW
2035-10-16 13:00:00,charging,40.00000000003,XY,MW
2035-10-17 14:00:00,charging,44.21052631583,XY,MW
2035-10-18 15:00:00,charging,37.89473684214,XY,MW
2035-10-19 16:00:00,charging,29.47368421055,XY,MW
2035-10-20 17:00:00,charging,7.368421052638,XY,MW
2035-10-21 18:00:00,charging,24.210526315830002,XY,MW
2035-10-22 19:00:00,charging,9.473684210535,XY,MW
2035-10-23 20:00:00,charging,33.68421052635,XY,MW
2035-10-24 21:00:00,charging,43.15789473685,XY,MW
2035-10-25 22:00:00,charging,50.52631578952,XY,MW
2035-10-26 23:00:00,charging,53.68421052638,XY,MW
2035-10-28 00:00:00,charging,55.789473684259995,XY,MW
2035-10-29 01:00:00,charging,70.52631578955999,XY,MW
2035-10-30 02:00:00,charging,82.10526315795,XY,MW
2035-10-31 03:00:00,charging,91.57894736847,XY,MW
2035-11-01 04:00:00,charging,92.63157894745001,XY,MW
2035-11-02 05:00:00,charging,90.52631578955001,XY,MW
2035-11-03 06:00:00,charging,91.57894736847,XY,MW
2035-11-04 07:00:00,charging,91.57894736847,XY,MW
2035-11-05 08:00:00,charging,92.63157894745001,XY,MW
2035-11-06 09:00:00,charging,41.052631579,XY,MW
2035-11-07 10:00:00,charging,45.26315789475,XY,MW
2035-11-08 11:00:00,charging,47.368421052680006,XY,MW
2035-11-09 12:00:00,charging,47.368421052680006,XY,MW
2035-11-10 13:00:00,charging,38.94736842107,XY,MW
2035-11-11 14:00:00,charging,36.84210526319,XY,MW
2035-11-12 15:00:00,charging,35.78947368423,XY,MW
2035-11-13 16:00:00,charging,34.7368421053,XY,MW
2035-11-14 17:00:00,charging,29.47368421055,XY,MW
2035-11-15 18:00:00,charging,22.10526315789,XY,MW
2035-11-16 19:00:00,charging,18.947368421076,XY,MW
2035-11-17 20:00:00,charging,16.842105263176002,XY,MW
2035-11-18 21:00:00,charging,47.368421052680006,XY,MW
2035-11-19 22:00:00,charging,44.21052631583,XY,MW
2035-11-20 23:00:00,charging,66.31578947372,XY,MW
2035-11-22 00:00:00,charging,72.63157894742,XY,MW
2035-11-23 01:00:00,charging,80.00000000006,XY,MW
2035-11-24 02:00:00,charging,83.15789473691,XY,MW
2035-11-25 03:00:00,charging,83.15789473691,XY,MW
2035-11-26 04:00:00,charging,89.47368421058,XY,MW
2035-11-27 05:00:00,charging,92.63157894745001,XY,MW
2035-11-28 06:00:00,charging,89.47368421058,XY,MW
2035-11-29 07:00:00,charging,74.73684210532,XY,MW
2035-11-30 08:00:00,charging,58.94736842110001,XY,MW
2035-12-01 09:00:00,charging,53.68421052638,XY,MW
2035-12-02 10:00:00,charging,67.36842105267999,XY,MW
2035-12-03 11:00:00,charging,74.73684210532,XY,MW
2035-12-04 12:00:00,charging,42.10526315792,XY,MW
2035-12-05 13:00:00,charging,47.368421052680006,XY,MW
2035-12-06 14:00:00,charging,44.21052631583,XY,MW
2035-12-07 15:00:00,charging,37.89473684214,XY,MW
2035-12-08 16:00:00,charging,13.684210526339,XY,MW
2035-12-09 17:00:00,charging,30.526315789479998,XY,MW
2035-12-10 18:00:00,charging,22.10526315789,XY,MW
2035-12-11 19:00:00,charging,26.31578947368,XY,MW
2035-12-12 20:00:00,charging,34.7368421053,XY,MW
2035-12-13 21:00:00,charging,43.15789473685,XY,MW
2035-12-14 22:00:00,charging,48.421052631609996,XY,MW
2035-12-15 23:00:00,charging,51.578947368440005,XY,MW
2035-12-17 00:00:00,charging,65.26315789478,XY,MW
2035-12-18 01:00:00,charging,78.94736842110001,XY,MW
2035-12-19 02:00:00,charging,87.36842105266999,XY,MW
2035-12-20 03:00:00,charging,89.47368421058,XY,MW
2035-12-21 04:00:00,charging,90.52631578955001,XY,MW
2035-12-22 05:00:00,charging,89.47368421058,XY,MW
2035-12-23 06:00:00,charging,82.10526315795,XY,MW
2035-12-24 07:00:00,charging,91.57894736847,XY,MW
2035-12-25 08:00:00,charging,92.63157894745001,XY,MW
2035-12-26 09:00:00,charging,93.68421052641,XY,MW
2035-12-27 10:00:00,charging,80.00000000006,XY,MW
2035-12-28 11:00:00,charging,53.68421052638,XY,MW
2035-12-29 12:00:00,charging,45.26315789475,XY,MW
2035-12-30 13:00:00,charging,32.63157894738,XY,MW
2035-12-31 14:00:00,charging,40.00000000003,XY,MW
2036-01-01 15:00:00,charging,58.94736842110001,XY,MW
2035-01-01 00:00:00,load,816.77,XY,MW
2035-01-02 01:00:00,load,896.76,XY,MW
2035-01-03 02:00:00,load,1031.48,XY,MW
2035-01-04 03:00:00,load,1065.1599999999999,XY,MW
2035-01-05 04:00:00,load,1098.84,XY,MW
2035-01-06 05:00:00,load,1002.01,XY,MW
2035-01-07 06:00:00,load,858.87,XY,MW
2035-01-08 07:00:00,load,1397.7500000000002,XY,MW
2035-01-09 08:00:00,load,1494.5800000000002,XY,MW
2035-01-10 09:00:00,load,1494.5800000000002,XY,MW
2035-01-11 10:00:00,load,1486.16,XY,MW
2035-01-12 11:00:00,load,1452.48,XY,MW
2035-01-13 12:00:00,load,1153.57,XY,MW
2035-01-14 13:00:00,load,1002.01,XY,MW
2035-01-15 14:00:00,load,1511.42,XY,MW
2035-01-16 15:00:00,load,1595.6200000000001,XY,MW
2035-01-17 16:00:00,load,1608.25,XY,MW
2035-01-18 17:00:00,load,1528.26,XY,MW
2035-01-19 18:00:00,load,1410.38,XY,MW
2035-01-20 19:00:00,load,1035.69,XY,MW
2035-01-21 20:00:00,load,943.07,XY,MW
2035-01-22 21:00:00,load,1250.4,XY,MW
2035-01-23 22:00:00,load,1267.24,XY,MW
2035-01-24 23:00:00,load,1225.14,XY,MW
2035-01-26 00:00:00,load,1191.46,XY,MW
2035-01-27 01:00:00,load,1094.63,XY,MW
2035-01-28 02:00:00,load,875.71,XY,MW
2035-01-29 03:00:00,load,1031.48,XY,MW
2035-01-30 04:00:00,load,1191.46,XY,MW
2035-01-31 05:00:00,load,1343.02,XY,MW
2035-02-01 06:00:00,load,1498.7900000000002,XY,MW
2035-02-02 07:00:00,load,1469.32,XY,MW
2035-02-03 08:00:00,load,1119.8899999999999,XY,MW
2035-02-04 09:00:00,load,905.1800000000001,XY,MW
2035-02-05 10:00:00,load,1435.64,XY,MW
2035-02-06 11:00:00,load,1511.42,XY,MW
2035-02-07 12:00:00,load,1536.68,XY,MW
2035-02-08 13:00:00,load,1545.1,XY,MW
2035-02-09 14:00:00,load,1536.68,XY,MW
2035-02-10 15:00:00,load,1132.52,XY,MW
2035-02-11 16:00:00,load,989.3800000000001,XY,MW
2035-02-12 17:00:00,load,1431.43,XY,MW
2035-02-13 18:00:00,load,1465.11,XY,MW
2035-02-14 19:00:00,load,1414.5900000000001,XY,MW
2035-02-15 20:00:00,load,1321.97,XY,MW
2035-02-16 21:00:00,load,1246.19,XY,MW
2035-02-17 22:00:00,load,964.12,XY,MW
2035-02-18 23:00:00,load,938.86,XY,MW
2035-02-20 00:00:00,load,1174.6200000000001,XY,MW
2035-02-21 01:00:00,load,1183.04,XY,MW
2035-02-22 02:00:00,load,1157.78,XY,MW
2035-02-23 03:00:00,load,1128.31,XY,MW
2035-02-24 04:00:00,load,1035.69,XY,MW
2035-02-25 05:00:00,load,858.87,XY,MW
2035-02-26 06:00:00,load,1393.5400000000002,XY,MW
2035-02-27 07:00:00,load,1540.89,XY,MW
2035-02-28 08:00:00,load,1532.47,XY,MW
2035-03-01 09:00:00,load,1507.21,XY,MW
2035-03-02 10:00:00,load,1444.06,XY,MW
2035-03-03 11:00:00,load,1183.04,XY,MW
2035-03-04 12:00:00,load,1006.22,XY,MW
2035-03-05 13:00:00,load,1473.53,XY,MW
2035-03-06 14:00:00,load,1578.78,XY,MW
2035-03-07 15:00:00,load,1625.0900000000001,XY,MW
2035-03-08 16:00:00,load,1620.88,XY,MW
2035-03-09 17:00:00,load,1481.95,XY,MW
2035-03-10 18:00:00,load,1107.26,XY,MW
2035-03-11 19:00:00,load,989.3800000000001,XY,MW
2035-03-12 20:00:00,load,1305.13,XY,MW
2035-03-13 21:00:00,load,1305.13,XY,MW
2035-03-14 22:00:00,load,1288.29,XY,MW
2035-03-15 23:00:00,load,1241.98,XY,MW
2035-03-17 00:00:00,load,1128.31,XY,MW
2035-03-18 01:00:00,load,900.97,XY,MW
2035-03-19 02:00:00,load,980.96,XY,MW
2035-03-20 03:00:00,load,1149.36,XY,MW
2035-03-21 04:00:00,load,1216.72,XY,MW
2035-03-22 05:00:00,load,1380.91,XY,MW
2035-03-23 06:00:00,load,1503.0,XY,MW
2035-03-24 07:00:00,load,1174.6200000000001,XY,MW
2035-03-25 08:00:00,load,913.6,XY,MW
2035-03-26 09:00:00,load,1481.95,XY,MW
2035-03-27 10:00:00,load,1553.52,XY,MW
2035-03-28 11:00:00,load,1574.57,XY,MW
2035-03-29 12:00:00,load,1557.73,XY,MW
2035-03-30 13:00:00,load,1077.79,XY,MW
2035-03-31 14:00:00,load,1132.52,XY,MW
2035-04-01 15:00:00,load,993.59,XY,MW
2035-04-02 16:00:00,load,1082.0,XY,MW
2035-04-03 17:00:00,load,1515.63,XY,MW
2035-04-04 18:00:00,load,1528.26,XY,MW
2035-04-05 19:00:00,load,1448.27,XY,MW
2035-04-06 20:00:00,load,1334.6000000000001,XY,MW
2035-04-07 21:00:00,load,1031.48,XY,MW
2035-04-08 22:00:00,load,964.12,XY,MW
2035-04-09 23:00:00,load,1216.72,XY,MW
2035-04-11 00:00:00,load,1216.72,XY,MW
2035-04-12 01:00:00,load,1199.88,XY,MW
2035-04-13 02:00:00,load,1161.99,XY,MW
2035-04-14 03:00:00,load,1048.32,XY,MW
2035-04-15 04:00:00,load,867.29,XY,MW
2035-04-16 05:00:00,load,1309.3400000000001,XY,MW
2035-04-17 06:00:00,load,1582.99,XY,MW
2035-04-18 07:00:00,load,1620.88,XY,MW
2035-04-19 08:00:00,load,1591.41,XY,MW
2035-04-20 09:00:00,load,1515.63,XY,MW
2035-04-21 10:00:00,load,1220.93,XY,MW
2035-04-22 11:00:00,load,1023.06,XY,MW
2035-04-23 12:00:00,load,1515.63,XY,MW
2035-04-24 13:00:00,load,1599.8300000000002,XY,MW
2035-04-25 14:00:00,load,1650.35,XY,MW
2035-04-26 15:00:00,load,1650.35,XY,MW
2035-04-27 16:00:00,load,1557.73,XY,MW
2035-04-28 17:00:00,load,1157.78,XY,MW
2035-04-29 18:00:00,load,1035.69,XY,MW
2035-04-30 19:00:00,load,1300.92,XY,MW
2035-05-01 20:00:00,load,980.96,XY,MW
2035-05-02 21:00:00,load,1292.5000000000002,XY,MW
2035-05-03 22:00:00,load,1284.0800000000002,XY,MW
2035-05-04 23:00:00,load,1191.46,XY,MW
2035-05-06 00:00:00,load,938.86,XY,MW
2035-05-07 01:00:00,load,980.96,XY,MW
2035-05-08 02:00:00,load,1166.2,XY,MW
2035-05-09 03:00:00,load,1183.04,XY,MW
2035-05-10 04:00:00,load,1027.27,XY,MW
2035-05-11 05:00:00,load,1296.71,XY,MW
2035-05-12 06:00:00,load,1107.26,XY,MW
2035-05-13 07:00:00,load,888.34,XY,MW
2035-05-14 08:00:00,load,1490.3700000000001,XY,MW
