snapshot,country,status,value,unit
2040-11-27 06:00:00,YZ,stateOfCharge,0.0,MW
2040-11-28 07:00:00,YZ,stateOfCharge,0.0,MW
2040-11-29 08:00:00,YZ,stateOfCharge,0.0,MW
2040-11-30 09:00:00,YZ,stateOfCharge,0.0,MW
2040-12-01 10:00:00,YZ,stateOfCharge,0.0,MW
2040-12-02 11:00:00,YZ,stateOfCharge,0.0,MW
2040-12-03 12:00:00,YZ,stateOfCharge,0.0,MW
2040-12-04 13:00:00,YZ,stateOfCharge,0.0,MW
2040-12-05 14:00:00,YZ,stateOfCharge,0.0,MW
2040-12-06 15:00:00,YZ,stateOfCharge,0.0,MW
2040-12-07 16:00:00,YZ,stateOfCharge,0.0,MW
2040-12-08 17:00:00,YZ,stateOfCharge,0.0,MW
2040-12-09 18:00:00,YZ,stateOfCharge,0.0,MW
2040-12-10 19:00:00,YZ,stateOfCharge,0.0,MW
2040-12-11 20:00:00,YZ,stateOfCharge,0.0,MW
2040-12-12 21:00:00,YZ,stateOfCharge,0.0,MW
2040-12-13 22:00:00,YZ,stateOfCharge,0.0,MW
2040-12-14 23:00:00,YZ,stateOfCharge,0.0,MW
2040-12-16 00:00:00,YZ,stateOfCharge,0.0,MW
2040-12-17 01:00:00,YZ,stateOfCharge,0.0,MW
2040-12-18 02:00:00,YZ,stateOfCharge,0.0,MW
2040-12-19 03:00:00,YZ,stateOfCharge,0.0,MW
2040-12-20 04:00:00,YZ,stateOfCharge,0.0,MW
2040-12-21 05:00:00,YZ,stateOfCharge,0.0,MW
2040-12-22 06:00:00,YZ,stateOfCharge,0.0,MW
2040-12-23 07:00:00,YZ,stateOfCharge,0.0,MW
2040-12-24 08:00:00,YZ,stateOfCharge,0.0,MW
2040-12-25 09:00:00,YZ,stateOfCharge,0.0,MW
2040-12-26 10:00:00,YZ,stateOfCharge,0.0,MW
2040-12-27 11:00:00,YZ,stateOfCharge,0.0,MW
2040-12-28 12:00:00,YZ,stateOfCharge,0.0,MW
2040-12-29 13:00:00,YZ,stateOfCharge,0.0,MW
2040-12-30 14:00:00,YZ,stateOfCharge,0.0,MW
2040-12-31 15:00:00,YZ,stateOfCharge,0.0,MW
