snapshot,status,value,country,unit
2025-01-01 00:00:00,charging,7.368421052631579,XY,MW
2025-01-02 01:00:00,charging,11.115789473684211,XY,MW
2025-01-03 02:00:00,charging,23.410526315784217,XY,MW
2025-01-04 03:00:00,charging,26.35789473684947,XY,MW
2025-01-05 04:00:00,charging,25.01052631579684,XY,MW
2025-01-06 05:00:00,charging,21.947368421055266,XY,MW
2025-01-07 06:00:00,charging,12.000000000000002,XY,MW
2025-01-08 07:00:00,charging,16.10526315789,XY,MW
2025-01-09 08:00:00,charging,15.15789473685,XY,MW
2025-01-10 09:00:00,charging,14.84210526315,XY,MW
2025-01-11 10:00:00,charging,15.15789473685,XY,MW
2025-01-12 11:00:00,charging,15.15789473685,XY,MW
2025-01-13 12:00:00,charging,13.578947368409999,XY,MW
2025-01-14 13:00:00,charging,14.84210526315,XY,MW
2025-01-15 14:00:00,charging,12.94736842104,XY,MW
2025-01-16 15:00:00,charging,12.0,XY,MW
2025-01-17 16:00:00,charging,9.789473684219999,XY,MW
2025-01-18 17:00:00,charging,8.210526315780001,XY,MW
2025-01-19 18:00:00,charging,3.78947368422,XY,MW
2025-01-20 19:00:00,charging,13.26315789474,XY,MW
2025-01-21 20:00:00,charging,12.63157894737,XY,MW
2025-01-22 21:00:00,charging,17.684210526330002,XY,MW
2025-01-23 22:00:00,charging,19.57894736841,XY,MW
2025-01-24 23:00:00,charging,21.473684210520002,XY,MW
2025-01-26 00:00:00,charging,23.05263157896,XY,MW
2025-01-27 01:00:00,charging,23.05263157896,XY,MW
2025-01-28 02:00:00,charging,13.85263157894737,XY,MW
2025-01-29 03:00:00,charging,24.000000000003162,XY,MW
2025-01-30 04:00:00,charging,28.73684210526,XY,MW
2025-01-31 05:00:00,charging,26.842105263149996,XY,MW
2025-02-01 06:00:00,charging,22.73684210526,XY,MW
2025-02-02 07:00:00,charging,18.631578947370002,XY,MW
2025-02-03 08:00:00,charging,23.368421052629998,XY,MW
2025-02-04 09:00:00,charging,17.094736842105263,XY,MW
2025-02-05 10:00:00,charging,13.26315789474,XY,MW
2025-02-06 11:00:00,charging,14.84210526315,XY,MW
2025-02-07 12:00:00,charging,14.526315789479998,XY,MW
2025-02-08 13:00:00,charging,12.94736842104,XY,MW
2025-02-09 14:00:00,charging,6.0,XY,MW
2025-02-10 15:00:00,charging,8.210526315780001,XY,MW
2025-02-11 16:00:00,charging,11.68421052633,XY,MW
2025-02-12 17:00:00,charging,10.10526315789,XY,MW
2025-02-13 18:00:00,charging,8.52631578948,XY,MW
2025-02-14 19:00:00,charging,9.47368421052,XY,MW
2025-02-15 20:00:00,charging,12.63157894737,XY,MW
2025-02-16 21:00:00,charging,12.0,XY,MW
2025-02-17 22:00:00,charging,16.526315789473685,XY,MW
2025-02-18 23:00:00,charging,19.11578947368579,XY,MW
2025-02-20 00:00:00,charging,24.631578947370002,XY,MW
2025-02-21 01:00:00,charging,25.89473684211,XY,MW
2025-02-22 02:00:00,charging,27.157894736850004,XY,MW
