snapshot,country,region,value,unit
2050-01-01 00:00:00,XY,CE,13.47363094160408,usd/MWh_el
2050-01-02 01:00:00,XY,CE,41.88964074464471,usd/MWh_el
2050-01-03 02:00:00,XY,CE,41.88964074464471,usd/MWh_el
2050-01-04 03:00:00,XY,CE,41.889914697864796,usd/MWh_el
2050-01-05 04:00:00,XY,CE,13.47376622100972,usd/MWh_el
2050-01-06 05:00:00,XY,CE,13.47363094160408,usd/MWh_el
2050-01-07 06:00:00,XY,CE,59.909680886682615,usd/MWh_el
2050-01-08 07:00:00,XY,CE,13.47363094160408,usd/MWh_el
2050-01-09 08:00:00,XY,CE,13.322865388001608,usd/MWh_el
2050-01-10 09:00:00,XY,CE,13.322731900989929,usd/MWh_el
2050-01-11 10:00:00,XY,CE,3.0,usd/MWh_el
2050-01-12 11:00:00,XY,CE,0.01066011860712,usd/MWh_el
2050-01-13 12:00:00,XY,CE,0.01052741097416,usd/MWh_el
2050-01-14 13:00:00,XY,CE,0.5,usd/MWh_el
2050-01-15 14:00:00,XY,CE,13.322555408584929,usd/MWh_el
2050-01-16 15:00:00,XY,CE,13.322731900989929,usd/MWh_el
2050-01-17 16:00:00,XY,CE,13.47363094160408,usd/MWh_el
2050-01-18 17:00:00,XY,CE,27.79727550122746,usd/MWh_el
2050-01-19 18:00:00,XY,CE,33.45598307730766,usd/MWh_el
2050-01-20 19:00:00,XY,CE,128.25599696400187,usd/MWh_el
2050-01-21 20:00:00,XY,CE,128.25599696400187,usd/MWh_el
2050-01-22 21:00:00,XY,CE,93.4687471521202,usd/MWh_el
2050-01-23 22:00:00,XY,CE,59.90932188659514,usd/MWh_el
2050-01-24 23:00:00,XY,CE,59.90932188659514,usd/MWh_el
2050-01-26 00:00:00,XY,CE,27.79727550122746,usd/MWh_el
2050-01-27 01:00:00,XY,CE,33.45598307730766,usd/MWh_el
2050-01-28 02:00:00,XY,CE,33.45598307730766,usd/MWh_el
2050-01-29 03:00:00,XY,CE,27.79727550122746,usd/MWh_el
2050-01-30 04:00:00,XY,CE,27.79727550122746,usd/MWh_el
2050-01-31 05:00:00,XY,CE,27.797262002960416,usd/MWh_el
2050-02-01 06:00:00,XY,CE,27.797262002960416,usd/MWh_el
2050-02-02 07:00:00,XY,CE,27.79714201421578,usd/MWh_el
2050-02-03 08:00:00,XY,CE,27.79727550122746,usd/MWh_el
2050-02-04 09:00:00,XY,CE,27.797142014215773,usd/MWh_el
2050-02-05 10:00:00,XY,CE,27.796965521810776,usd/MWh_el
