snapshot,country,sector,value,unit
2050-08-25 11:00:00,XY,Inflexible_Power,9888.0,MW
2050-08-26 12:00:00,XY,Inflexible_Power,11167.600000000002,MW
2050-08-27 13:00:00,XY,Inflexible_Power,10429.6,MW
2050-08-28 14:00:00,XY,Inflexible_Power,11498.8,MW
2050-08-29 15:00:00,XY,Inflexible_Power,11460.8,MW
2050-08-30 16:00:00,XY,Inflexible_Power,11412.8,MW
2050-08-31 17:00:00,XY,Inflexible_Power,9706.0,MW
2050-09-01 18:00:00,XY,Inflexible_Power,9523.6,MW
2050-09-02 19:00:00,XY,Inflexible_Power,10764.8,MW
2050-09-03 20:00:00,XY,Inflexible_Power,9773.2,MW
2050-09-04 21:00:00,XY,Inflexible_Power,9636.800000000001,MW
2050-09-05 22:00:00,XY,Inflexible_Power,10085.6,MW
2050-09-06 23:00:00,XY,Inflexible_Power,9986.8,MW
2050-09-08 00:00:00,XY,Inflexible_Power,9061.2,MW
2050-09-09 01:00:00,XY,Inflexible_Power,8459.6,MW
2050-09-10 02:00:00,XY,Inflexible_Power,8243.6,MW
2050-09-11 03:00:00,XY,Inflexible_Power,8042.4,MW
2050-09-12 04:00:00,XY,Inflexible_Power,7950.0,MW
2050-09-13 05:00:00,XY,Inflexible_Power,8430.0,MW
2050-09-14 06:00:00,XY,Inflexible_Power,8230.4,MW
2050-09-15 07:00:00,XY,Inflexible_Power,8257.6,MW
2050-09-16 08:00:00,XY,Inflexible_Power,9093.6,MW
2050-09-17 09:00:00,XY,Inflexible_Power,9863.6,MW
2050-09-18 10:00:00,XY,Inflexible_Power,10498.4,MW
2050-09-19 11:00:00,XY,Inflexible_Power,11069.599999999999,MW
2050-09-20 12:00:00,XY,Inflexible_Power,10538.4,MW
2050-09-21 13:00:00,XY,Inflexible_Power,9328.8,MW
2050-09-22 14:00:00,XY,Inflexible_Power,9616.0,MW
2050-09-23 15:00:00,XY,Inflexible_Power,11145.2,MW
2050-09-24 16:00:00,XY,Inflexible_Power,10881.2,MW
2050-09-25 17:00:00,XY,Inflexible_Power,10852.8,MW
2050-09-26 18:00:00,XY,Inflexible_Power,10498.8,MW
2050-09-27 19:00:00,XY,Inflexible_Power,10646.4,MW
2050-09-28 20:00:00,XY,Inflexible_Power,9773.2,MW
2050-09-29 21:00:00,XY,Inflexible_Power,9636.800000000001,MW
2050-09-30 22:00:00,XY,Inflexible_Power,10453.6,MW
2050-10-01 23:00:00,XY,Inflexible_Power,9618.8,MW
2050-10-03 00:00:00,XY,Inflexible_Power,7787.6,MW
2050-10-04 01:00:00,XY,Inflexible_Power,7335.2,MW
2050-10-05 02:00:00,XY,Inflexible_Power,7043.2,MW
2050-10-06 03:00:00,XY,Inflexible_Power,6932.0,MW
