snapshot,type,status,value,country,unit
2030-10-18 15:00:00,TRAN-PUB,charging,7.1578947368465,XY,MW
2030-10-19 16:00:00,TRAN-PRV,charging,26.52631578951,XY,MW
2030-10-20 17:00:00,TRAN-PUB,charging,17.684210526319,XY,MW
2030-10-21 18:00:00,TRAN-PRV,charging,24.631578947384998,XY,MW
2030-10-22 19:00:00,TRAN-PUB,charging,16.4210526315905,XY,MW
2030-10-23 20:00:00,TRAN-PRV,charging,38.526315789525,XY,MW
2030-10-24 21:00:00,TRAN-PUB,charging,25.684210526319497,XY,MW
2030-10-25 22:00:00,TRAN-PRV,charging,42.315789473745,XY,MW
2030-10-26 23:00:00,TRAN-PUB,charging,28.2105263157865,XY,MW
2030-10-28 00:00:00,TRAN-PRV,charging,39.157894736879996,XY,MW
2030-10-29 01:00:00,TRAN-PUB,charging,26.105263157899,XY,MW
2030-10-30 02:00:00,TRAN-PRV,charging,49.894736842155005,XY,MW
2030-10-31 03:00:00,TRAN-PUB,charging,33.2631578947405,XY,MW
2030-11-01 04:00:00,TRAN-PRV,charging,49.2631578948,XY,MW
2030-11-02 05:00:00,TRAN-PUB,charging,32.842105263151,XY,MW
2030-11-03 06:00:00,TRAN-PRV,charging,43.07368421054395,XY,MW
2030-11-04 07:00:00,TRAN-PUB,charging,34.1052631578995,XY,MW
2030-11-05 08:00:00,TRAN-PRV,charging,51.78947368428,XY,MW
2030-11-06 09:00:00,TRAN-PUB,charging,34.526315789468995,XY,MW
2030-11-07 10:00:00,TRAN-PRV,charging,53.05263157902,XY,MW
2030-11-08 11:00:00,TRAN-PUB,charging,35.368421052628,XY,MW
2030-11-09 12:00:00,TRAN-PRV,charging,44.21052631584,XY,MW
2030-11-10 13:00:00,TRAN-PUB,charging,29.473684210534998,XY,MW
2030-11-11 14:00:00,TRAN-PRV,charging,27.78947368425,XY,MW
2030-11-12 15:00:00,TRAN-PUB,charging,18.526315789468,XY,MW
2030-11-13 16:00:00,TRAN-PRV,charging,34.10526315795,XY,MW
2030-11-14 17:00:00,TRAN-PUB,charging,22.736842105262998,XY,MW
2030-11-15 18:00:00,TRAN-PRV,charging,30.947368421085002,XY,MW
2030-11-16 19:00:00,TRAN-PUB,charging,20.6315789473755,XY,MW
2030-11-17 20:00:00,TRAN-PRV,charging,36.6315789474,XY,MW
2030-11-18 21:00:00,TRAN-PUB,charging,24.421052631590996,XY,MW
2030-11-19 22:00:00,TRAN-PRV,charging,37.89473684214,XY,MW
2030-11-20 23:00:00,TRAN-PUB,charging,25.263157894739997,XY,MW
2030-11-22 00:00:00,TRAN-PRV,charging,24.631578947384998,XY,MW
2030-11-23 01:00:00,TRAN-PUB,charging,16.4210526315905,XY,MW
2030-11-24 02:00:00,TRAN-PRV,charging,27.78947368425,XY,MW
2030-11-25 03:00:00,TRAN-PUB,charging,18.526315789468,XY,MW
2030-11-26 04:00:00,TRAN-PRV,charging,25.26315789477,XY,MW
2030-11-27 05:00:00,TRAN-PUB,charging,16.84210526315,XY,MW
2030-11-28 06:00:00,TRAN-PRV,charging,21.47368421055,XY,MW
2030-11-29 07:00:00,TRAN-PUB,charging,14.315789473683001,XY,MW
2030-11-30 08:00:00,TRAN-PRV,charging,6.947368421055001,XY,MW
2030-12-01 09:00:00,TRAN-PUB,charging,4.6315789473705005,XY,MW
2030-12-02 10:00:00,TRAN-PRV,charging,15.789473684235,XY,MW
2030-12-03 11:00:00,TRAN-PUB,charging,10.5263157894675,XY,MW
2030-12-04 12:00:00,TRAN-PRV,charging,11.36842105266,XY,MW
2030-12-05 13:00:00,TRAN-PUB,charging,7.578947368413999,XY,MW
2030-12-06 14:00:00,TRAN-PRV,charging,15.15789473685,XY,MW
2030-12-07 15:00:00,TRAN-PUB,charging,10.105263157898,XY,MW
2030-12-08 16:00:00,TRAN-PRV,charging,18.94736842107,XY,MW
2030-12-09 17:00:00,TRAN-PUB,charging,12.631578947374999,XY,MW
2030-12-10 18:00:00,TRAN-PRV,charging,24.00000000003,XY,MW
2030-12-11 19:00:00,TRAN-PUB,charging,16.000000000001,XY,MW
2030-12-12 20:00:00,TRAN-PRV,charging,26.52631578951,XY,MW
2030-12-13 21:00:00,TRAN-PUB,charging,17.684210526319,XY,MW
2030-12-14 22:00:00,TRAN-PRV,charging,27.157894736864996,XY,MW
2030-12-15 23:00:00,TRAN-PUB,charging,18.1052631578985,XY,MW
2030-12-17 00:00:00,TRAN-PRV,charging,39.789473684265005,XY,MW
2030-12-18 01:00:00,TRAN-PUB,charging,26.526315789468498,XY,MW
2030-12-19 02:00:00,TRAN-PRV,charging,40.42105263162,XY,MW
2030-12-20 03:00:00,TRAN-PUB,charging,26.947368421058,XY,MW
2030-12-21 04:00:00,TRAN-PRV,charging,51.157894736895,XY,MW
2030-12-22 05:00:00,TRAN-PUB,charging,34.1052631578995,XY,MW
2030-12-23 06:00:00,TRAN-PRV,charging,53.684210526375,XY,MW
2030-12-24 07:00:00,TRAN-PUB,charging,35.7894736842175,XY,MW
2030-12-25 08:00:00,TRAN-PRV,charging,55.5789473685,XY,MW
2030-12-26 09:00:00,TRAN-PUB,charging,37.052631578946,XY,MW
2030-12-27 10:00:00,TRAN-PRV,charging,54.947368421115,XY,MW
2030-12-28 11:00:00,TRAN-PUB,charging,36.6315789473765,XY,MW
2030-12-29 12:00:00,TRAN-PRV,charging,50.52631578954,XY,MW
2030-12-30 13:00:00,TRAN-PUB,charging,33.68421052632,XY,MW
2030-12-31 14:00:00,TRAN-PRV,charging,40.08421052633447,XY,MW
2031-01-01 15:00:00,TRAN-PUB,charging,34.9473684210585,XY,MW
2031-01-02 16:00:00,TRAN-PRV,charging,30.947368421085002,XY,MW
2031-01-03 17:00:00,TRAN-PUB,charging,20.6315789473755,XY,MW
2031-01-04 18:00:00,TRAN-PRV,charging,30.31578947373,XY,MW
2031-01-05 19:00:00,TRAN-PUB,charging,20.210526315785998,XY,MW
2031-01-06 20:00:00,TRAN-PRV,charging,28.421052631605,XY,MW
2031-01-07 21:00:00,TRAN-PUB,charging,18.9473684210575,XY,MW
2031-01-08 22:00:00,TRAN-PRV,charging,27.157894736864996,XY,MW
2031-01-09 23:00:00,TRAN-PUB,charging,18.1052631578985,XY,MW
2031-01-11 00:00:00,TRAN-PRV,charging,24.631578947384998,XY,MW
2031-01-12 01:00:00,TRAN-PUB,charging,16.4210526315905,XY,MW
2031-01-13 02:00:00,TRAN-PRV,charging,17.684210526330002,XY,MW
