snapshot,country,technology,value,unit
2030-01-01 00:00:00,XY,IND_BOILER,11360.0,MW
2030-01-02 01:00:00,XY,IND_BOILER,11060.0,MW
2030-01-03 02:00:00,XY,IND_BOILER,10660.0,MW
2030-01-04 03:00:00,XY,IND_BOILER,10560.0,MW
2030-01-05 04:00:00,XY,IND_BOILER,10260.0,MW
2030-01-06 05:00:00,XY,IND_BOILER,10460.0,MW
2030-01-07 06:00:00,XY,IND_BOILER,11160.0,MW
2030-01-08 07:00:00,XY,IND_BOILER,11760.0,MW
2030-01-09 08:00:00,XY,IND_BOILER,12160.0,MW
2030-01-10 09:00:00,XY,IND_BOILER,12060.0,MW
2030-01-11 10:00:00,XY,IND_BOILER,10884.9,MW
2030-01-12 11:00:00,XY,IND_BOILER,10146.0,MW
2030-01-13 12:00:00,XY,IND_BOILER,10050.0,MW
2030-01-14 13:00:00,XY,IND_BOILER,11223.0,MW
2030-01-15 14:00:00,XY,IND_BOILER,12260.0,MW
2030-01-16 15:00:00,XY,IND_BOILER,12880.0,MW
2030-01-17 16:00:00,XY,IND_BOILER,12460.0,MW
2030-01-18 17:00:00,XY,IND_BOILER,10460.0,MW
2030-01-19 18:00:00,XY,IND_BOILER,10900.0,MW
2030-01-20 19:00:00,XY,IND_BOILER,12680.0,MW
2030-01-21 20:00:00,XY,IND_BOILER,12760.0,MW
2030-01-22 21:00:00,XY,IND_BOILER,12920.0,MW
2030-01-23 22:00:00,XY,IND_BOILER,12880.0,MW
2030-01-24 23:00:00,XY,IND_BOILER,11760.0,MW
2030-01-26 00:00:00,XY,IND_BOILER,10160.0,MW
2030-01-27 01:00:00,XY,IND_BOILER,9560.0,MW
2030-01-28 02:00:00,XY,IND_BOILER,9660.0,MW
2030-01-29 03:00:00,XY,IND_BOILER,9860.0,MW
2030-01-30 04:00:00,XY,IND_BOILER,10260.0,MW
2030-01-31 05:00:00,XY,IND_BOILER,10160.0,MW
2030-02-01 06:00:00,XY,IND_BOILER,10060.0,MW
2030-02-02 07:00:00,XY,IND_BOILER,10760.0,MW
2030-02-03 08:00:00,XY,IND_BOILER,12160.0,MW
2030-02-04 09:00:00,XY,IND_BOILER,12760.0,MW
2030-02-05 10:00:00,XY,IND_BOILER,12946.0,MW
2030-02-06 11:00:00,XY,IND_BOILER,12050.0,MW
2030-02-07 12:00:00,XY,IND_BOILER,11450.0,MW
2030-02-08 13:00:00,XY,IND_BOILER,9450.0,MW
2030-02-09 14:00:00,XY,IND_BOILER,9650.0,MW
2030-02-10 15:00:00,XY,IND_BOILER,11550.0,MW
2030-02-11 16:00:00,XY,IND_BOILER,12484.4,MW
2030-02-12 17:00:00,XY,IND_BOILER,12960.0,MW
2030-02-13 18:00:00,XY,IND_BOILER,12920.0,MW
2030-02-14 19:00:00,XY,IND_BOILER,12560.0,MW
2030-02-15 20:00:00,XY,IND_BOILER,10560.0,MW
2030-02-16 21:00:00,XY,IND_BOILER,10760.0,MW
2030-02-17 22:00:00,XY,IND_BOILER,12660.0,MW
2030-02-18 23:00:00,XY,IND_BOILER,12360.0,MW
2030-02-20 00:00:00,XY,IND_BOILER,11460.0,MW
2030-02-21 01:00:00,XY,IND_BOILER,10260.0,MW
2030-02-22 02:00:00,XY,IND_BOILER,9360.0,MW
2030-02-23 03:00:00,XY,IND_BOILER,8760.0,MW
2030-02-24 04:00:00,XY,IND_BOILER,9060.0,MW
2030-02-25 05:00:00,XY,IND_BOILER,10060.0,MW
2030-02-26 06:00:00,XY,IND_BOILER,11160.0,MW
2030-02-27 07:00:00,XY,IND_BOILER,12060.0,MW
2030-02-28 08:00:00,XY,IND_BOILER,12160.0,MW
2030-03-01 09:00:00,XY,IND_BOILER,10460.0,MW
2030-03-02 10:00:00,XY,IND_BOILER,10278.1,MW
2030-03-03 11:00:00,XY,IND_BOILER,11829.2,MW
2030-03-04 12:00:00,XY,IND_BOILER,11550.0,MW
2030-03-05 13:00:00,XY,IND_BOILER,12050.0,MW
2030-03-06 14:00:00,XY,IND_BOILER,11850.0,MW
2030-03-07 15:00:00,XY,IND_BOILER,11889.8,MW
2030-03-08 16:00:00,XY,IND_BOILER,10334.1,MW
2030-03-09 17:00:00,XY,IND_BOILER,10660.0,MW
2030-03-10 18:00:00,XY,IND_BOILER,12640.0,MW
2030-03-11 19:00:00,XY,IND_BOILER,12720.0,MW
2030-03-12 20:00:00,XY,IND_BOILER,12880.0,MW
2030-03-13 21:00:00,XY,IND_BOILER,12840.0,MW
2030-03-14 22:00:00,XY,IND_BOILER,12600.0,MW
2030-03-15 23:00:00,XY,IND_BOILER,10360.0,MW
2030-03-17 00:00:00,XY,IND_BOILER,10160.0,MW
2030-03-18 01:00:00,XY,IND_BOILER,9960.0,MW
2030-03-19 02:00:00,XY,IND_BOILER,9860.0,MW
2030-03-20 03:00:00,XY,IND_BOILER,9860.0,MW
2030-03-21 04:00:00,XY,IND_BOILER,9560.0,MW
2030-03-22 05:00:00,XY,IND_BOILER,9160.0,MW
2030-03-23 06:00:00,XY,IND_BOILER,9960.0,MW
2030-03-24 07:00:00,XY,IND_BOILER,11260.0,MW
2030-03-25 08:00:00,XY,IND_BOILER,12060.0,MW
2030-03-26 09:00:00,XY,IND_BOILER,12800.0,MW
2030-03-27 10:00:00,XY,IND_BOILER,12800.0,MW
2030-03-28 11:00:00,XY,IND_BOILER,11809.2,MW
2030-03-29 12:00:00,XY,IND_BOILER,9250.0,MW
2030-03-30 13:00:00,XY,IND_BOILER,9450.0,MW
2030-03-31 14:00:00,XY,IND_BOILER,11468.0,MW
2030-04-01 15:00:00,XY,IND_BOILER,12560.0,MW
2030-04-02 16:00:00,XY,IND_BOILER,12840.0,MW
2030-04-03 17:00:00,XY,IND_BOILER,12800.0,MW
2030-04-04 18:00:00,XY,IND_BOILER,12500.0,MW
2030-04-05 19:00:00,XY,IND_BOILER,10500.0,MW
2030-04-06 20:00:00,XY,IND_BOILER,10700.0,MW
2030-04-07 21:00:00,XY,IND_BOILER,12600.0,MW
2030-04-08 22:00:00,XY,IND_BOILER,12640.0,MW
2030-04-09 23:00:00,XY,IND_BOILER,12600.0,MW
2030-04-11 00:00:00,XY,IND_BOILER,11000.0,MW
2030-04-12 01:00:00,XY,IND_BOILER,9800.0,MW
2030-04-13 02:00:00,XY,IND_BOILER,9000.0,MW
2030-04-14 03:00:00,XY,IND_BOILER,8900.0,MW
2030-04-15 04:00:00,XY,IND_BOILER,9600.0,MW
2030-04-16 05:00:00,XY,IND_BOILER,10500.0,MW
2030-04-17 06:00:00,XY,IND_BOILER,11300.0,MW
2030-04-18 07:00:00,XY,IND_BOILER,11500.0,MW
2030-04-19 08:00:00,XY,IND_BOILER,10260.0,MW
2030-04-20 09:00:00,XY,IND_BOILER,10460.0,MW
2030-04-21 10:00:00,XY,IND_BOILER,12260.0,MW
2030-04-22 11:00:00,XY,IND_BOILER,12460.0,MW
2030-04-23 12:00:00,XY,IND_BOILER,12800.0,MW
2030-04-24 13:00:00,XY,IND_BOILER,12583.1,MW
2030-04-25 14:00:00,XY,IND_BOILER,12160.0,MW
2030-04-26 15:00:00,XY,IND_BOILER,10260.0,MW
2030-04-27 16:00:00,XY,IND_BOILER,10460.0,MW
2030-04-28 17:00:00,XY,IND_BOILER,12500.0,MW
2030-04-29 18:00:00,XY,IND_BOILER,12640.0,MW
2030-04-30 19:00:00,XY,IND_BOILER,12800.0,MW
2030-05-01 20:00:00,XY,IND_BOILER,12720.0,MW
2030-05-02 21:00:00,XY,IND_BOILER,12400.0,MW
2030-05-03 22:00:00,XY,IND_BOILER,10400.0,MW
2030-05-04 23:00:00,XY,IND_BOILER,10700.0,MW
2030-05-06 00:00:00,XY,IND_BOILER,10700.0,MW
2030-05-07 01:00:00,XY,IND_BOILER,10400.0,MW
2030-05-08 02:00:00,XY,IND_BOILER,10200.0,MW
2030-05-09 03:00:00,XY,IND_BOILER,9500.0,MW
2030-05-10 04:00:00,XY,IND_BOILER,8800.0,MW
2030-05-11 05:00:00,XY,IND_BOILER,9400.0,MW
2030-05-12 06:00:00,XY,IND_BOILER,10600.0,MW
2030-05-13 07:00:00,XY,IND_BOILER,11400.0,MW
2030-05-14 08:00:00,XY,IND_BOILER,12500.0,MW
2030-05-15 09:00:00,XY,IND_BOILER,12660.0,MW
2030-05-16 10:00:00,XY,IND_BOILER,12060.0,MW
2030-05-17 11:00:00,XY,IND_BOILER,10160.0,MW
2030-05-18 12:00:00,XY,IND_BOILER,10360.0,MW
2030-05-19 13:00:00,XY,IND_BOILER,12160.0,MW
2030-05-20 14:00:00,XY,IND_BOILER,12360.0,MW
2030-05-21 15:00:00,XY,IND_BOILER,12760.0,MW
2030-05-22 16:00:00,XY,IND_BOILER,12720.0,MW
2030-05-23 17:00:00,XY,IND_BOILER,12300.0,MW
2030-05-24 18:00:00,XY,IND_BOILER,10400.0,MW
2030-05-25 19:00:00,XY,IND_BOILER,10600.0,MW
2030-05-26 20:00:00,XY,IND_BOILER,12400.0,MW
2030-05-27 21:00:00,XY,IND_BOILER,12600.0,MW
2030-05-28 22:00:00,XY,IND_BOILER,12760.0,MW
2030-05-29 23:00:00,XY,IND_BOILER,12100.0,MW
2030-05-31 00:00:00,XY,IND_BOILER,10400.0,MW
2030-06-01 01:00:00,XY,IND_BOILER,9300.0,MW
2030-06-02 02:00:00,XY,IND_BOILER,9000.0,MW
2030-06-03 03:00:00,XY,IND_BOILER,9300.0,MW
2030-06-04 04:00:00,XY,IND_BOILER,9900.0,MW
2030-06-05 05:00:00,XY,IND_BOILER,10500.0,MW
2030-06-06 06:00:00,XY,IND_BOILER,10600.0,MW
2030-06-07 07:00:00,XY,IND_BOILER,11960.0,MW
2030-06-08 08:00:00,XY,IND_BOILER,10143.8,MW
2030-06-09 09:00:00,XY,IND_BOILER,10260.0,MW
2030-06-10 10:00:00,XY,IND_BOILER,12300.0,MW
2030-06-11 11:00:00,XY,IND_BOILER,12260.0,MW
2030-06-12 12:00:00,XY,IND_BOILER,12660.0,MW
2030-06-13 13:00:00,XY,IND_BOILER,12560.0,MW
2030-06-14 14:00:00,XY,IND_BOILER,11628.0,MW
2030-06-15 15:00:00,XY,IND_BOILER,9658.2,MW
2030-06-16 16:00:00,XY,IND_BOILER,10083.2,MW
2030-06-17 17:00:00,XY,IND_BOILER,12300.0,MW
2030-06-18 18:00:00,XY,IND_BOILER,12434.9,MW
2030-06-19 19:00:00,XY,IND_BOILER,12720.0,MW
2030-06-20 20:00:00,XY,IND_BOILER,12680.0,MW
2030-06-21 21:00:00,XY,IND_BOILER,12300.0,MW
2030-06-22 22:00:00,XY,IND_BOILER,10300.0,MW
2030-06-23 23:00:00,XY,IND_BOILER,10500.0,MW
2030-06-25 00:00:00,XY,IND_BOILER,11800.0,MW
2030-06-26 01:00:00,XY,IND_BOILER,10900.0,MW
2030-06-27 02:00:00,XY,IND_BOILER,10500.0,MW
2030-06-28 03:00:00,XY,IND_BOILER,9600.0,MW
2030-06-29 04:00:00,XY,IND_BOILER,9000.0,MW
2030-06-30 05:00:00,XY,IND_BOILER,8800.0,MW
2030-07-01 06:00:00,XY,IND_BOILER,9900.0,MW
2030-07-02 07:00:00,XY,IND_BOILER,10600.0,MW
2030-07-03 08:00:00,XY,IND_BOILER,11700.0,MW
2030-07-04 09:00:00,XY,IND_BOILER,12260.0,MW
2030-07-05 10:00:00,XY,IND_BOILER,11681.7,MW
2030-07-06 11:00:00,XY,IND_BOILER,9740.0,MW
2030-07-07 12:00:00,XY,IND_BOILER,9940.0,MW
2030-07-08 13:00:00,XY,IND_BOILER,11804.7,MW
2030-07-09 14:00:00,XY,IND_BOILER,12001.9,MW
2030-07-10 15:00:00,XY,IND_BOILER,12340.0,MW
2030-07-11 16:00:00,XY,IND_BOILER,12240.0,MW
2030-07-12 17:00:00,XY,IND_BOILER,11960.0,MW
2030-07-13 18:00:00,XY,IND_BOILER,10060.0,MW
2030-07-14 19:00:00,XY,IND_BOILER,10260.0,MW
2030-07-15 20:00:00,XY,IND_BOILER,12300.0,MW
2030-07-16 21:00:00,XY,IND_BOILER,12500.0,MW
2030-07-17 22:00:00,XY,IND_BOILER,12720.0,MW
2030-07-18 23:00:00,XY,IND_BOILER,12680.0,MW
2030-07-20 00:00:00,XY,IND_BOILER,11500.0,MW
2030-07-21 01:00:00,XY,IND_BOILER,10000.0,MW
2030-07-22 02:00:00,XY,IND_BOILER,9160.0,MW
2030-07-23 03:00:00,XY,IND_BOILER,9260.0,MW
2030-07-24 04:00:00,XY,IND_BOILER,9521.5,MW
2030-07-25 05:00:00,XY,IND_BOILER,10000.0,MW
2030-07-26 06:00:00,XY,IND_BOILER,10000.0,MW
