flow,snapshot,value,unit
XY_CE_to_XY_NR,2040-04-14 04:00:00,-1412.64999999804,MW
XY_CE_to_XY_NR,2040-04-15 05:00:00,-1391.4499999980396,MW
XY_CE_to_XY_NR,2040-04-16 06:00:00,-1321.32499999805,MW
XY_CE_to_XY_NR,2040-04-17 07:00:00,-898.4718886326484,MW
XY_CE_to_XY_NR,2040-04-18 08:00:00,-562.8432141664957,MW
XY_CE_to_XY_NR,2040-04-19 09:00:00,-696.6432141664854,MW
XY_CE_to_XY_NR,2040-04-20 10:00:00,-752.2432141664958,MW
XY_CE_to_XY_NR,2040-04-21 11:00:00,-493.04321416648554,MW
XY_CE_to_XY_NR,2040-04-22 12:00:00,-620.3288375277191,MW
XY_CE_to_XY_NR,2040-04-23 13:00:00,-284.7159414394953,MW
XY_CE_to_XY_NR,2040-04-24 14:00:00,-833.0432141664951,MW
XY_CE_to_XY_NR,2040-04-25 15:00:00,-903.8432141664962,MW
XY_CE_to_XY_NR,2040-04-26 16:00:00,-708.6432141665045,MW
XY_CE_to_XY_NR,2040-04-27 17:00:00,-1011.8249999980701,MW
XY_CE_to_XY_NR,2040-04-28 18:00:00,-1053.2159333918225,MW
XY_CE_to_XY_NR,2040-04-29 19:00:00,-1057.5783333312904,MW
XY_CE_to_XY_NR,2040-04-30 20:00:00,-1118.8666666646263,MW
XY_CE_to_XY_NR,2040-05-01 21:00:00,-1122.7999999979597,MW
XY_CE_to_XY_NR,2040-05-02 22:00:00,-1203.79999999795,MW
XY_CE_to_XY_NR,2040-05-03 23:00:00,-1174.0937437928048,MW
XY_CE_to_XY_NR,2040-05-05 00:00:00,-1172.2749999980497,MW
XY_CE_to_XY_NR,2040-05-06 01:00:00,-1298.4499999980503,MW
XY_CE_to_XY_NR,2040-05-07 02:00:00,-1326.8499999980397,MW
XY_CE_to_XY_NR,2040-05-08 03:00:00,-1352.8499999980395,MW
XY_CE_to_XY_NR,2040-05-09 04:00:00,-1373.6499999980501,MW
XY_CE_to_XY_NR,2040-05-10 05:00:00,-1387.4499999980399,MW
XY_CE_to_XY_NR,2040-05-11 06:00:00,-1309.2249999980397,MW
XY_CE_to_XY_NR,2040-05-12 07:00:00,-1326.5999999979497,MW
XY_CE_to_XY_NR,2040-05-13 08:00:00,-1124.4249999980602,MW
XY_CE_to_XY_NR,2040-05-14 09:00:00,-423.64321416649545,MW
XY_CE_to_XY_NR,2040-05-15 10:00:00,-728.8432141664957,MW
XY_CE_to_XY_NR,2040-05-16 11:00:00,-823.8432141664953,MW
XY_CE_to_XY_NR,2040-05-17 12:00:00,-837.8432141665057,MW
XY_CE_to_XY_NR,2040-05-18 13:00:00,-726.8432141665055,MW
XY_CE_to_XY_NR,2040-05-19 14:00:00,-701.8432141665055,MW
XY_CE_to_XY_NR,2040-05-20 15:00:00,-1329.769539089073,MW
XY_CE_to_XY_NR,2040-05-21 16:00:00,-964.3916991858193,MW
XY_CE_to_XY_NR,2040-05-22 17:00:00,-1115.6854999979573,MW
XY_CE_to_XY_NR,2040-05-23 18:00:00,-1244.5999999979601,MW
XY_CE_to_XY_NR,2040-05-24 19:00:00,-1221.3999999979603,MW
XY_CE_to_XY_NR,2040-05-25 20:00:00,-1121.9999999979595,MW
XY_CE_to_XY_NR,2040-05-26 21:00:00,-1087.2666666646167,MW
XY_CE_to_XY_NR,2040-05-27 22:00:00,-1028.7999999979597,MW
XY_CE_to_XY_NR,2040-05-28 23:00:00,-1090.9999999979398,MW
XY_CE_to_XY_NR,2040-05-30 00:00:00,-1217.74999999805,MW
XY_CE_to_XY_NR,2040-05-31 01:00:00,-1152.6499999980397,MW
XY_CE_to_XY_NR,2040-06-01 02:00:00,-1230.4499999980499,MW
XY_CE_to_XY_NR,2040-06-02 03:00:00,-830.0715988110952,MW
XY_CE_to_XY_NR,2040-06-03 04:00:00,-1289.4499999980503,MW
XY_CE_to_XY_NR,2040-06-04 05:00:00,-1291.64999999804,MW
XY_CE_to_XY_NR,2040-06-05 06:00:00,-1164.7249999980497,MW
XY_CE_to_XY_NR,2040-06-06 07:00:00,-393.64321416649545,MW
XY_CE_to_XY_NR,2040-06-07 08:00:00,-590.2432141664858,MW
XY_CE_to_XY_NR,2040-06-08 09:00:00,-532.0432141664958,MW
XY_CE_to_XY_NR,2040-06-09 10:00:00,-1153.1363726779832,MW
XY_CE_to_XY_NR,2040-06-10 11:00:00,-447.8432141664857,MW
XY_CE_to_XY_NR,2040-06-11 12:00:00,-684.8432141664853,MW
XY_CE_to_XY_NR,2040-06-12 13:00:00,-613.2432141664958,MW
XY_CE_to_XY_NR,2040-06-13 14:00:00,-230.31594143949542,MW
XY_CE_to_XY_NR,2040-06-14 15:00:00,-387.7159414394955,MW
XY_CE_to_XY_NR,2040-06-15 16:00:00,-823.8432141664957,MW
XY_CE_to_XY_NR,2040-06-16 17:00:00,-578.430281378879,MW
XY_CE_to_XY_NR,2040-06-17 18:00:00,-967.0186020445642,MW
XY_CE_to_XY_NR,2040-06-18 19:00:00,-1040.6439133797132,MW
XY_CE_to_XY_NR,2040-06-19 20:00:00,-976.3333333312934,MW
XY_CE_to_XY_NR,2040-06-20 21:00:00,-969.19999999796,MW
XY_CE_to_XY_NR,2040-06-21 22:00:00,-1152.5999999979597,MW
XY_CE_to_XY_NR,2040-06-22 23:00:00,-1106.99999999796,MW
XY_CE_to_XY_NR,2040-06-24 00:00:00,-953.3999999979601,MW
XY_CE_to_XY_NR,2040-06-25 01:00:00,-1158.97499999805,MW
XY_CE_to_XY_NR,2040-06-26 02:00:00,-1263.9999999979402,MW
XY_CE_to_XY_NR,2040-06-27 03:00:00,-1317.5684999979494,MW
XY_CE_to_XY_NR,2040-06-28 04:00:00,-1236.9499999980399,MW
XY_CE_to_XY_NR,2040-06-29 05:00:00,-1283.4499999980496,MW
XY_CE_to_XY_NR,2040-06-30 06:00:00,-1313.0499999980502,MW
XY_CE_to_XY_NR,2040-07-01 07:00:00,-1341.4499999980503,MW
XY_CE_to_XY_NR,2040-07-02 08:00:00,-794.1027539052566,MW
XY_CE_to_XY_NR,2040-07-03 09:00:00,-568.8751112401396,MW
XY_CE_to_XY_NR,2040-07-04 10:00:00,-519.2432141664858,MW
XY_CE_to_XY_NR,2040-07-05 11:00:00,-639.6432141664957,MW
XY_CE_to_XY_NR,2040-07-06 12:00:00,-662.043214166486,MW
XY_CE_to_XY_NR,2040-07-07 13:00:00,-525.0684428006446,MW
XY_CE_to_XY_NR,2040-07-08 14:00:00,-754.0432141664958,MW
XY_CE_to_XY_NR,2040-07-09 15:00:00,-316.57300524270187,MW
XY_CE_to_XY_NR,2040-07-10 16:00:00,-657.8432141664953,MW
XY_CE_to_XY_NR,2040-07-11 17:00:00,-557.2432141665054,MW
XY_CE_to_XY_NR,2040-07-12 18:00:00,-574.4432141664956,MW
XY_CE_to_XY_NR,2040-07-13 19:00:00,-552.6235746044564,MW
XY_CE_to_XY_NR,2040-07-14 20:00:00,-1077.2749999980597,MW
XY_CE_to_XY_NR,2040-07-15 21:00:00,-1116.6583333313934,MW
XY_CE_to_XY_NR,2040-07-16 22:00:00,-996.9587719287364,MW
XY_CE_to_XY_NR,2040-07-17 23:00:00,-935.5333333312927,MW
XY_CE_to_XY_NR,2040-07-19 00:00:00,-1101.82499999806,MW
XY_CE_to_XY_NR,2040-07-20 01:00:00,-1155.24999999804,MW
XY_CE_to_XY_NR,2040-07-21 02:00:00,-432.6432141664859,MW
XY_CE_to_XY_NR,2040-07-22 03:00:00,-544.6432141664859,MW
XY_CE_to_XY_NR,2040-07-23 04:00:00,-623.1663852988448,MW
XY_CE_to_XY_NR,2040-07-24 05:00:00,-1251.9296921508567,MW
XY_CE_to_XY_NR,2040-07-25 06:00:00,-1376.2499999980505,MW
XY_CE_to_XY_NR,2040-07-26 07:00:00,-956.8297418068256,MW
XY_CE_to_XY_NR,2040-07-27 08:00:00,-1389.0499999980502,MW
XY_CE_to_XY_NR,2040-07-28 09:00:00,-972.8404844172077,MW
XY_CE_to_XY_NR,2040-07-29 10:00:00,-374.2432141664858,MW
XY_CE_to_XY_NR,2040-07-30 11:00:00,-595.8432141664957,MW
XY_CE_to_XY_NR,2040-07-31 12:00:00,-404.11594143949515,MW
XY_CE_to_XY_NR,2040-08-01 13:00:00,-480.9159414394853,MW
XY_CE_to_XY_NR,2040-08-02 14:00:00,-671.9159414394956,MW
XY_CE_to_XY_NR,2040-08-03 15:00:00,-640.4951994790383,MW
XY_CE_to_XY_NR,2040-08-04 16:00:00,-474.44321416649564,MW
XY_CE_to_XY_NR,2040-08-05 17:00:00,-482.4432141665054,MW
XY_CE_to_XY_NR,2040-08-06 18:00:00,-708.6818933399238,MW
XY_CE_to_XY_NR,2040-08-07 19:00:00,-1002.7110800464931,MW
XY_CE_to_XY_NR,2040-08-08 20:00:00,-1006.5249999980701,MW
XY_CE_to_XY_NR,2040-08-09 21:00:00,-874.9657894722691,MW
XY_CE_to_XY_NR,2040-08-10 22:00:00,-1194.8499999980702,MW
XY_CE_to_XY_NR,2040-08-11 23:00:00,-1033.1249999980603,MW
XY_CE_to_XY_NR,2040-08-13 00:00:00,-1002.2749999980597,MW
XY_CE_to_XY_NR,2040-08-14 01:00:00,-1192.92499999805,MW
XY_CE_to_XY_NR,2040-08-15 02:00:00,-657.7446871842217,MW
XY_CE_to_XY_NR,2040-08-16 03:00:00,-638.8432141664862,MW
XY_CE_to_XY_NR,2040-08-17 04:00:00,-643.4432141664861,MW
XY_CE_to_XY_NR,2040-08-18 05:00:00,-629.4888530315168,MW
XY_CE_to_XY_NR,2040-08-19 06:00:00,-1356.24999999805,MW
XY_CE_to_XY_NR,2040-08-20 07:00:00,-1297.3249999980503,MW
XY_CE_to_XY_NR,2040-08-21 08:00:00,-1130.4499999980496,MW
XY_CE_to_XY_NR,2040-08-22 09:00:00,-369.64321416649545,MW
XY_CE_to_XY_NR,2040-08-23 10:00:00,-717.0432141664955,MW
XY_CE_to_XY_NR,2040-08-24 11:00:00,-524.1159414394951,MW
XY_CE_to_XY_NR,2040-08-25 12:00:00,-396.3159414394954,MW
XY_CE_to_XY_NR,2040-08-26 13:00:00,-462.11594143949515,MW
XY_CE_to_XY_NR,2040-08-27 14:00:00,-281.71594143949505,MW
XY_CE_to_XY_NR,2040-08-28 15:00:00,-419.84321416649595,MW
XY_CE_to_XY_NR,2040-08-29 16:00:00,-579.2598393447474,MW
XY_CE_to_XY_NR,2040-08-30 17:00:00,-698.0432141664955,MW
XY_CE_to_XY_NR,2040-08-31 18:00:00,-603.4432141665047,MW
XY_CE_to_XY_NR,2040-09-01 19:00:00,-924.6999999979696,MW
XY_CE_to_XY_NR,2040-09-02 20:00:00,-1163.758333331403,MW
XY_CE_to_XY_NR,2040-09-03 21:00:00,-1203.7506666646148,MW
XY_CE_to_XY_NR,2040-09-04 22:00:00,-1126.7999999979604,MW
XY_CE_to_XY_NR,2040-09-05 23:00:00,-1133.8249999980499,MW
XY_CE_to_XY_NR,2040-09-07 00:00:00,-1239.6499999980497,MW
XY_CE_to_XY_NR,2040-09-08 01:00:00,-1329.44999999806,MW
XY_CE_to_XY_NR,2040-09-09 02:00:00,-996.8142502463393,MW
XY_CE_to_XY_NR,2040-09-10 03:00:00,-917.530139021302,MW
XY_CE_to_XY_NR,2040-09-11 04:00:00,-658.643214166475,MW
XY_CE_to_XY_NR,2040-09-12 05:00:00,-1346.4499999980394,MW
XY_CE_to_XY_NR,2040-09-13 06:00:00,-672.4432141664756,MW
XY_CE_to_XY_NR,2040-09-14 07:00:00,-1059.2668818256118,MW
XY_CE_to_XY_NR,2040-09-15 08:00:00,-591.6432141664754,MW
XY_CE_to_XY_NR,2040-09-16 09:00:00,-536.843214166475,MW
XY_CE_to_XY_NR,2040-09-17 10:00:00,-633.6432141664957,MW
XY_CE_to_XY_NR,2040-09-18 11:00:00,-524.2432141664958,MW
XY_CE_to_XY_NR,2040-09-19 12:00:00,-695.2432141664958,MW
XY_CE_to_XY_NR,2040-09-20 13:00:00,-1000.4432141664954,MW
XY_CE_to_XY_NR,2040-09-21 14:00:00,-1132.043214166506,MW
XY_CE_to_XY_NR,2040-09-22 15:00:00,-1256.333472060406,MW
XY_CE_to_XY_NR,2040-09-23 16:00:00,-645.4201757001736,MW
XY_CE_to_XY_NR,2040-09-24 17:00:00,-748.9598642461765,MW
XY_CE_to_XY_NR,2040-09-25 18:00:00,-1167.8999999979596,MW
XY_CE_to_XY_NR,2040-09-26 19:00:00,-1034.1999999979598,MW
XY_CE_to_XY_NR,2040-09-27 20:00:00,-1276.7999999979697,MW
XY_CE_to_XY_NR,2040-09-28 21:00:00,-1220.74999999806,MW
XY_CE_to_XY_NR,2040-09-29 22:00:00,-1183.3999999979599,MW
XY_CE_to_XY_NR,2040-09-30 23:00:00,-1183.7333333312936,MW
XY_CE_to_XY_NR,2040-10-02 00:00:00,-1346.8249999980499,MW
XY_CE_to_XY_NR,2040-10-03 01:00:00,-1364.0499999980498,MW
XY_CE_to_XY_NR,2040-10-04 02:00:00,-723.4432141664763,MW
XY_CE_to_XY_NR,2040-10-05 03:00:00,-749.2432141664754,MW
XY_CE_to_XY_NR,2040-10-06 04:00:00,-778.4432141664856,MW
XY_CE_to_XY_NR,2040-10-07 05:00:00,-765.8432141664857,MW
XY_CE_to_XY_NR,2040-10-08 06:00:00,-726.0432141664851,MW
XY_CE_to_XY_NR,2040-10-09 07:00:00,-1271.6499999980501,MW
XY_CE_to_XY_NR,2040-10-10 08:00:00,-504.8432141664953,MW
XY_CE_to_XY_NR,2040-10-11 09:00:00,-591.6432141664957,MW
XY_CE_to_XY_NR,2040-10-12 10:00:00,-702.4432141664961,MW
XY_CE_to_XY_NR,2040-10-13 11:00:00,-450.0432141664958,MW
XY_CE_to_XY_NR,2040-10-14 12:00:00,-773.6432141664859,MW
XY_CE_to_XY_NR,2040-10-15 13:00:00,-750.0432141664955,MW
XY_CE_to_XY_NR,2040-10-16 14:00:00,-980.6432141664955,MW
XY_CE_to_XY_NR,2040-10-17 15:00:00,-914.6432141664955,MW
XY_CE_to_XY_NR,2040-10-18 16:00:00,-854.043214166496,MW
XY_CE_to_XY_NR,2040-10-19 17:00:00,-546.043214166504,MW
XY_CE_to_XY_NR,2040-10-20 18:00:00,-891.6999999979598,MW
XY_CE_to_XY_NR,2040-10-21 19:00:00,-757.8666666646336,MW
XY_CE_to_XY_NR,2040-10-22 20:00:00,-1009.1999999979596,MW
XY_CE_to_XY_NR,2040-10-23 21:00:00,-1115.795448526047,MW
XY_CE_to_XY_NR,2040-10-24 22:00:00,-1193.92499999806,MW
XY_CE_to_XY_NR,2040-10-25 23:00:00,-808.2513406141534,MW
XY_CE_to_XY_NR,2040-10-27 00:00:00,-653.6432141664861,MW
XY_CE_to_XY_NR,2040-10-28 01:00:00,-955.3624627594129,MW
XY_CE_to_XY_NR,2040-10-29 02:00:00,-740.8432141664853,MW
XY_CE_to_XY_NR,2040-10-30 03:00:00,-769.8432141664857,MW
XY_CE_to_XY_NR,2040-10-31 04:00:00,-787.2432141664754,MW
XY_CE_to_XY_NR,2040-11-01 05:00:00,-838.2432141664758,MW
XY_CE_to_XY_NR,2040-11-02 06:00:00,-798.2432141664856,MW
XY_CE_to_XY_NR,2040-11-03 07:00:00,-732.0831678243242,MW
XY_CE_to_XY_NR,2040-11-04 08:00:00,-627.8332313706932,MW
XY_CE_to_XY_NR,2040-11-05 09:00:00,-910.7914949389726,MW
XY_CE_to_XY_NR,2040-11-06 10:00:00,-590.2432141664958,MW
XY_CE_to_XY_NR,2040-11-07 11:00:00,-291.24321416648536,MW
XY_CE_to_XY_NR,2040-11-08 12:00:00,-160.9159414394852,MW
XY_CE_to_XY_NR,2040-11-09 13:00:00,-286.31594143949565,MW
XY_CE_to_XY_NR,2040-11-10 14:00:00,43.68405856050458,MW
XY_CE_to_XY_NR,2040-11-11 15:00:00,-692.8432141664955,MW
XY_CE_to_XY_NR,2040-11-12 16:00:00,-554.6432141664955,MW
XY_CE_to_XY_NR,2040-11-13 17:00:00,-437.2432141664956,MW
XY_CE_to_XY_NR,2040-11-14 18:00:00,-813.6658367713253,MW
XY_CE_to_XY_NR,2040-11-15 19:00:00,-929.04999999806,MW
XY_CE_to_XY_NR,2040-11-16 20:00:00,-571.9876365436427,MW
XY_CE_to_XY_NR,2040-11-17 21:00:00,-941.6999999979498,MW
XY_CE_to_XY_NR,2040-11-18 22:00:00,-902.8701423393142,MW
XY_CE_to_XY_NR,2040-11-19 23:00:00,-540.2432141664958,MW
XY_CE_to_XY_NR,2040-11-21 00:00:00,-656.6432141664857,MW
XY_CE_to_XY_NR,2040-11-22 01:00:00,-1412.1051638510144,MW
XY_CE_to_XY_NR,2040-11-23 02:00:00,-798.0432141664753,MW
XY_CE_to_XY_NR,2040-11-24 03:00:00,-633.6432141664754,MW
XY_CE_to_XY_NR,2040-11-25 04:00:00,-831.6432141664854,MW
XY_CE_to_XY_NR,2040-11-26 05:00:00,-807.0432141664755,MW
XY_CE_to_XY_NR,2040-11-27 06:00:00,-771.0432141664858,MW
XY_CE_to_XY_NR,2040-11-28 07:00:00,-614.4432141664856,MW
XY_CE_to_XY_NR,2040-11-29 08:00:00,-626.8432141664855,MW
XY_CE_to_XY_NR,2040-11-30 09:00:00,-618.6432141664854,MW
XY_CE_to_XY_NR,2040-12-01 10:00:00,-628.6432141664857,MW
XY_CE_to_XY_NR,2040-12-02 11:00:00,-867.6432141664859,MW
XY_CE_to_XY_NR,2040-12-03 12:00:00,-318.51594143949524,MW
XY_CE_to_XY_NR,2040-12-04 13:00:00,-547.5159414394855,MW
XY_CE_to_XY_NR,2040-12-05 14:00:00,-557.715941439495,MW
XY_CE_to_XY_NR,2040-12-06 15:00:00,-836.3661638605532,MW
XY_CE_to_XY_NR,2040-12-07 16:00:00,-1034.6432141664955,MW
XY_CE_to_XY_NR,2040-12-08 17:00:00,-830.3651393520188,MW
XY_CE_to_XY_NR,2040-12-09 18:00:00,-924.4499999980699,MW
XY_CE_to_XY_NR,2040-12-10 19:00:00,-597.458333331403,MW
XY_CE_to_XY_NR,2040-12-11 20:00:00,-948.72499999806,MW
XY_CE_to_XY_NR,2040-12-12 21:00:00,-428.4432141664954,MW
XY_CE_to_XY_NR,2040-12-13 22:00:00,-588.4432141664959,MW
XY_CE_to_XY_NR,2040-12-14 23:00:00,-669.8432141664953,MW
XY_CE_to_XY_NR,2040-12-16 00:00:00,-679.8432141664857,MW
XY_CE_to_XY_NR,2040-12-17 01:00:00,-709.4432141664854,MW
XY_CE_to_XY_NR,2040-12-18 02:00:00,-805.0432141664855,MW
XY_CE_to_XY_NR,2040-12-19 03:00:00,-832.4432141664856,MW
XY_CE_to_XY_NR,2040-12-20 04:00:00,-850.043214166476,MW
XY_CE_to_XY_NR,2040-12-21 05:00:00,-849.4432141664856,MW
XY_CE_to_XY_NR,2040-12-22 06:00:00,-1202.125918569093,MW
XY_CE_to_XY_NR,2040-12-23 07:00:00,-1094.366012411731,MW
XY_CE_to_XY_NR,2040-12-24 08:00:00,-801.5230252441135,MW
XY_CE_to_XY_NR,2040-12-25 09:00:00,-459.6432141664752,MW
XY_CE_to_XY_NR,2040-12-26 10:00:00,-596.2432141664854,MW
XY_CE_to_XY_NR,2040-12-27 11:00:00,-797.0432141664855,MW
XY_CE_to_XY_NR,2040-12-28 12:00:00,-588.9159414394956,MW
XY_CE_to_XY_NR,2040-12-29 13:00:00,-619.1159414395054,MW
XY_CE_to_XY_NR,2040-12-30 14:00:00,-744.1159414394956,MW
XY_CE_to_XY_NR,2040-12-31 15:00:00,-823.2432141664858,MW
XY_CE_to_XY_SO,2040-01-01 00:00:00,242.87040715003945,MW
XY_CE_to_XY_SO,2040-01-02 01:00:00,616.2388282026525,MW
XY_CE_to_XY_SO,2040-01-03 02:00:00,801.5956434956865,MW
XY_CE_to_XY_SO,2040-01-04 03:00:00,950.5932164846809,MW
XY_CE_to_XY_SO,2040-01-05 04:00:00,494.14409136053314,MW
