snapshot,status,value,country,unit
2040-01-01 00:00:00,charging,85.76842105265737,XY,MW
2040-01-02 01:00:00,charging,86.31578947375,XY,MW
2040-01-03 02:00:00,charging,88.42105263165001,XY,MW
2040-01-04 03:00:00,charging,94.73684210535,XY,MW
2040-01-05 04:00:00,charging,94.73684210535,XY,MW
2040-01-06 05:00:00,charging,90.52631578955001,XY,MW
2040-01-07 06:00:00,charging,92.63157894745001,XY,MW
2040-01-08 07:00:00,charging,53.68421052638,XY,MW
2040-01-09 08:00:00,charging,50.52631578952,XY,MW
2040-01-10 09:00:00,charging,49.473684210550005,XY,MW
2040-01-11 10:00:00,charging,50.52631578952,XY,MW
2040-01-12 11:00:00,charging,50.52631578952,XY,MW
2040-01-13 12:00:00,charging,45.26315789475,XY,MW
2040-01-14 13:00:00,charging,49.473684210550005,XY,MW
2040-01-15 14:00:00,charging,43.15789473685,XY,MW
2040-01-16 15:00:00,charging,40.00000000003,XY,MW
2040-01-17 16:00:00,charging,32.63157894738,XY,MW
2040-01-18 17:00:00,charging,27.36842105265,XY,MW
2040-01-19 18:00:00,charging,12.631578947381001,XY,MW
2040-01-20 19:00:00,charging,44.21052631583,XY,MW
2040-01-21 20:00:00,charging,42.10526315792,XY,MW
2040-01-22 21:00:00,charging,58.94736842110001,XY,MW
2040-01-23 22:00:00,charging,65.26315789478,XY,MW
2040-01-24 23:00:00,charging,71.57894736847,XY,MW
2040-01-26 00:00:00,charging,76.84210526321999,XY,MW
2040-01-27 01:00:00,charging,76.84210526321999,XY,MW
2040-01-28 02:00:00,charging,85.26315789481,XY,MW
2040-01-29 03:00:00,charging,92.63157894745001,XY,MW
2040-01-30 04:00:00,charging,95.78947368429002,XY,MW
2040-01-31 05:00:00,charging,89.47368421058,XY,MW
2040-02-01 06:00:00,charging,75.78947368426,XY,MW
2040-02-02 07:00:00,charging,62.10526315792,XY,MW
2040-02-03 08:00:00,charging,77.89473684217,XY,MW
2040-02-04 09:00:00,charging,85.26315789481,XY,MW
2040-02-05 10:00:00,charging,44.21052631583,XY,MW
2040-02-06 11:00:00,charging,49.473684210550005,XY,MW
2040-02-07 12:00:00,charging,48.421052631609996,XY,MW
2040-02-08 13:00:00,charging,43.15789473685,XY,MW
2040-02-09 14:00:00,charging,20.000000000030003,XY,MW
2040-02-10 15:00:00,charging,27.36842105265,XY,MW
2040-02-11 16:00:00,charging,38.94736842107,XY,MW
2040-02-12 17:00:00,charging,33.68421052635,XY,MW
2040-02-13 18:00:00,charging,28.421052631610003,XY,MW
2040-02-14 19:00:00,charging,31.57894736844,XY,MW
2040-02-15 20:00:00,charging,42.10526315792,XY,MW
2040-02-16 21:00:00,charging,40.00000000003,XY,MW
2040-02-17 22:00:00,charging,60.00000000003,XY,MW
2040-02-18 23:00:00,charging,66.31578947372,XY,MW
2040-02-20 00:00:00,charging,82.10526315795,XY,MW
2040-02-21 01:00:00,charging,86.31578947375,XY,MW
2040-02-22 02:00:00,charging,90.52631578955001,XY,MW
2040-02-23 03:00:00,charging,92.63157894745001,XY,MW
2040-02-24 04:00:00,charging,88.42105263165001,XY,MW
2040-02-25 05:00:00,charging,93.68421052641,XY,MW
2040-02-26 06:00:00,charging,70.52631578955999,XY,MW
2040-02-27 07:00:00,charging,58.94736842110001,XY,MW
2040-02-28 08:00:00,charging,49.473684210550005,XY,MW
2040-02-29 09:00:00,charging,47.368421052680006,XY,MW
2040-03-01 10:00:00,charging,50.52631578952,XY,MW
2040-03-02 11:00:00,charging,44.21052631583,XY,MW
2040-03-03 12:00:00,charging,50.52631578952,XY,MW
2040-03-04 13:00:00,charging,44.21052631583,XY,MW
2040-03-05 14:00:00,charging,44.21052631583,XY,MW
2040-03-06 15:00:00,charging,35.78947368423,XY,MW
2040-03-07 16:00:00,charging,25.263157894749998,XY,MW
2040-03-08 17:00:00,charging,7.368421052638,XY,MW
2040-03-09 18:00:00,charging,28.421052631610003,XY,MW
2040-03-10 19:00:00,charging,25.263157894749998,XY,MW
2040-03-11 20:00:00,charging,46.31578947372001,XY,MW
2040-03-12 21:00:00,charging,54.736842105310004,XY,MW
2040-03-13 22:00:00,charging,61.052631578989995,XY,MW
2040-03-14 23:00:00,charging,66.31578947372,XY,MW
2040-03-16 00:00:00,charging,69.47368421058,XY,MW
2040-03-17 01:00:00,charging,80.00000000006,XY,MW
2040-03-18 02:00:00,charging,88.42105263165001,XY,MW
2040-03-19 03:00:00,charging,94.73684210535,XY,MW
2040-03-20 04:00:00,charging,94.73684210535,XY,MW
2040-03-21 05:00:00,charging,88.42105263165001,XY,MW
2040-03-22 06:00:00,charging,75.78947368426,XY,MW
2040-03-23 07:00:00,charging,76.84210526321999,XY,MW
2040-03-24 08:00:00,charging,87.36842105266999,XY,MW
2040-03-25 09:00:00,charging,43.15789473685,XY,MW
2040-03-26 10:00:00,charging,47.368421052680006,XY,MW
2040-03-27 11:00:00,charging,45.26315789475,XY,MW
2040-03-28 12:00:00,charging,34.7368421053,XY,MW
2040-03-29 13:00:00,charging,17.894736842141,XY,MW
2040-03-30 14:00:00,charging,24.210526315830002,XY,MW
2040-03-31 15:00:00,charging,31.57894736844,XY,MW
2040-04-01 16:00:00,charging,4.210526315792,XY,MW
2040-04-02 17:00:00,charging,15.789473684207,XY,MW
2040-04-03 18:00:00,charging,21.05263157897,XY,MW
2040-04-04 19:00:00,charging,25.263157894749998,XY,MW
2040-04-05 20:00:00,charging,26.31578947368,XY,MW
2040-04-06 21:00:00,charging,45.26315789475,XY,MW
2040-04-07 22:00:00,charging,44.21052631583,XY,MW
2040-04-08 23:00:00,charging,71.57894736847,XY,MW
2040-04-10 00:00:00,charging,78.94736842110001,XY,MW
2040-04-11 01:00:00,charging,83.15789473691,XY,MW
2040-04-12 02:00:00,charging,87.36842105266999,XY,MW
2040-04-13 03:00:00,charging,87.36842105266999,XY,MW
2040-04-14 04:00:00,charging,90.52631578955001,XY,MW
2040-04-15 05:00:00,charging,83.15789473691,XY,MW
2040-04-16 06:00:00,charging,73.68421052638,XY,MW
2040-04-17 07:00:00,charging,55.789473684259995,XY,MW
2040-04-18 08:00:00,charging,46.31578947372001,XY,MW
2040-04-19 09:00:00,charging,47.368421052680006,XY,MW
2040-04-20 10:00:00,charging,51.578947368440005,XY,MW
2040-04-21 11:00:00,charging,54.736842105310004,XY,MW
2040-04-22 12:00:00,charging,40.00000000003,XY,MW
2040-04-23 13:00:00,charging,44.21052631583,XY,MW
2040-04-24 14:00:00,charging,37.89473684214,XY,MW
2040-04-25 15:00:00,charging,28.421052631610003,XY,MW
2040-04-26 16:00:00,charging,3.1578947368440002,XY,MW
2040-04-27 17:00:00,charging,22.10526315789,XY,MW
2040-04-28 18:00:00,charging,23.157894736850004,XY,MW
2040-04-29 19:00:00,charging,33.68421052635,XY,MW
2040-04-30 20:00:00,charging,37.89473684214,XY,MW
2040-05-01 21:00:00,charging,51.578947368440005,XY,MW
2040-05-02 22:00:00,charging,56.84210526322,XY,MW
2040-05-03 23:00:00,charging,56.84210526322,XY,MW
2040-05-05 00:00:00,charging,69.47368421058,XY,MW
2040-05-06 01:00:00,charging,77.89473684217,XY,MW
2040-05-07 02:00:00,charging,90.52631578955001,XY,MW
2040-05-08 03:00:00,charging,92.63157894745001,XY,MW
2040-05-09 04:00:00,charging,86.31578947375,XY,MW
2040-05-10 05:00:00,charging,92.63157894745001,XY,MW
2040-05-11 06:00:00,charging,90.52631578955001,XY,MW
2040-05-12 07:00:00,charging,89.47368421058,XY,MW
2040-05-13 08:00:00,charging,40.00000000003,XY,MW
2040-05-14 09:00:00,charging,43.15789473685,XY,MW
2040-05-15 10:00:00,charging,45.26315789475,XY,MW
2040-05-16 11:00:00,charging,44.21052631583,XY,MW
2040-05-17 12:00:00,charging,30.526315789479998,XY,MW
2040-05-18 13:00:00,charging,22.10526315789,XY,MW
2040-05-19 14:00:00,charging,32.63157894738,XY,MW
2040-05-20 15:00:00,charging,23.157894736850004,XY,MW
2040-05-21 16:00:00,charging,24.210526315830002,XY,MW
2040-05-22 17:00:00,charging,23.157894736850004,XY,MW
2040-05-23 18:00:00,charging,18.947368421076,XY,MW
2040-05-24 19:00:00,charging,17.894736842141,XY,MW
2040-05-25 20:00:00,charging,44.21052631583,XY,MW
2040-05-26 21:00:00,charging,41.052631579,XY,MW
2040-05-27 22:00:00,charging,64.21052631582,XY,MW
2040-05-28 23:00:00,charging,70.52631578955999,XY,MW
2040-05-30 00:00:00,charging,65.26315789478,XY,MW
2040-05-31 01:00:00,charging,83.15789473691,XY,MW
2040-06-01 02:00:00,charging,82.10526315795,XY,MW
2040-06-02 03:00:00,charging,85.26315789481,XY,MW
2040-06-03 04:00:00,charging,86.31578947375,XY,MW
2040-06-04 05:00:00,charging,88.42105263165001,XY,MW
2040-06-05 06:00:00,charging,73.68421052638,XY,MW
2040-06-06 07:00:00,charging,46.31578947372001,XY,MW
2040-06-07 08:00:00,charging,56.84210526322,XY,MW
2040-06-08 09:00:00,charging,51.578947368440005,XY,MW
2040-06-09 10:00:00,charging,61.052631578989995,XY,MW
2040-06-10 11:00:00,charging,63.15789473688,XY,MW
2040-06-11 12:00:00,charging,41.052631579,XY,MW
2040-06-12 13:00:00,charging,46.31578947372001,XY,MW
2040-06-13 14:00:00,charging,42.10526315792,XY,MW
2040-06-14 15:00:00,charging,35.78947368423,XY,MW
2040-06-15 16:00:00,charging,11.578947368442002,XY,MW
2040-06-16 17:00:00,charging,26.31578947368,XY,MW
2040-06-17 18:00:00,charging,18.947368421076,XY,MW
2040-06-18 19:00:00,charging,25.263157894749998,XY,MW
2040-06-19 20:00:00,charging,31.57894736844,XY,MW
2040-06-20 21:00:00,charging,40.00000000003,XY,MW
2040-06-21 22:00:00,charging,44.21052631583,XY,MW
2040-06-22 23:00:00,charging,45.26315789475,XY,MW
2040-06-24 00:00:00,charging,66.31578947372,XY,MW
2040-06-25 01:00:00,charging,67.36842105267999,XY,MW
2040-06-26 02:00:00,charging,85.26315789481,XY,MW
2040-06-27 03:00:00,charging,89.47368421058,XY,MW
2040-06-28 04:00:00,charging,92.63157894745001,XY,MW
2040-06-29 05:00:00,charging,91.57894736847,XY,MW
2040-06-30 06:00:00,charging,84.21052631585,XY,MW
2040-07-01 07:00:00,charging,87.36842105266999,XY,MW
2040-07-02 08:00:00,charging,51.578947368440005,XY,MW
2040-07-03 09:00:00,charging,50.52631578952,XY,MW
2040-07-04 10:00:00,charging,47.368421052680006,XY,MW
2040-07-05 11:00:00,charging,45.26315789475,XY,MW
2040-07-06 12:00:00,charging,41.052631579,XY,MW
2040-07-07 13:00:00,charging,29.47368421055,XY,MW
2040-07-08 14:00:00,charging,29.47368421055,XY,MW
2040-07-09 15:00:00,charging,36.84210526319,XY,MW
2040-07-10 16:00:00,charging,34.7368421053,XY,MW
2040-07-11 17:00:00,charging,26.31578947368,XY,MW
2040-07-12 18:00:00,charging,17.894736842141,XY,MW
2040-07-13 19:00:00,charging,8.421052631585,XY,MW
2040-07-14 20:00:00,charging,33.68421052635,XY,MW
2040-07-15 21:00:00,charging,28.421052631610003,XY,MW
2040-07-16 22:00:00,charging,52.631578947410006,XY,MW
2040-07-17 23:00:00,charging,60.00000000003,XY,MW
2040-07-19 00:00:00,charging,66.31578947372,XY,MW
2040-07-20 01:00:00,charging,70.52631578955999,XY,MW
2040-07-21 02:00:00,charging,67.36842105267999,XY,MW
2040-07-22 03:00:00,charging,77.89473684217,XY,MW
2040-07-23 04:00:00,charging,84.21052631585,XY,MW
2040-07-24 05:00:00,charging,92.63157894745001,XY,MW
2040-07-25 06:00:00,charging,87.36842105266999,XY,MW
2040-07-26 07:00:00,charging,73.68421052638,XY,MW
2040-07-27 08:00:00,charging,61.052631578989995,XY,MW
2040-07-28 09:00:00,charging,64.21052631582,XY,MW
2040-07-29 10:00:00,charging,67.36842105267999,XY,MW
2040-07-30 11:00:00,charging,40.00000000003,XY,MW
2040-07-31 12:00:00,charging,44.21052631583,XY,MW
2040-08-01 13:00:00,charging,41.052631579,XY,MW
2040-08-02 14:00:00,charging,37.89473684214,XY,MW
2040-08-03 15:00:00,charging,18.947368421076,XY,MW
2040-08-04 16:00:00,charging,20.000000000030003,XY,MW
2040-08-05 17:00:00,charging,14.736842105278,XY,MW
2040-08-06 18:00:00,charging,23.157894736850004,XY,MW
2040-08-07 19:00:00,charging,26.31578947368,XY,MW
2040-08-08 20:00:00,charging,30.526315789479998,XY,MW
2040-08-09 21:00:00,charging,34.7368421053,XY,MW
2040-08-10 22:00:00,charging,30.526315789479998,XY,MW
2040-08-11 23:00:00,charging,50.52631578952,XY,MW
2040-08-13 00:00:00,charging,52.631578947410006,XY,MW
2040-08-14 01:00:00,charging,76.84210526321999,XY,MW
2040-08-15 02:00:00,charging,82.10526315795,XY,MW
2040-08-16 03:00:00,charging,87.36842105266999,XY,MW
2040-08-17 04:00:00,charging,89.47368421058,XY,MW
2040-08-18 05:00:00,charging,85.26315789481,XY,MW
2040-08-19 06:00:00,charging,87.36842105266999,XY,MW
2040-08-20 07:00:00,charging,67.36842105267999,XY,MW
2040-08-21 08:00:00,charging,57.89473684217,XY,MW
2040-08-22 09:00:00,charging,49.473684210550005,XY,MW
2040-08-23 10:00:00,charging,45.26315789475,XY,MW
2040-08-24 11:00:00,charging,44.21052631583,XY,MW
2040-08-25 12:00:00,charging,34.7368421053,XY,MW
2040-08-26 13:00:00,charging,33.68421052635,XY,MW
2040-08-27 14:00:00,charging,37.89473684214,XY,MW
2040-08-28 15:00:00,charging,38.94736842107,XY,MW
2040-08-29 16:00:00,charging,31.57894736844,XY,MW
2040-08-30 17:00:00,charging,21.05263157897,XY,MW
2040-08-31 18:00:00,charging,4.210526315792,XY,MW
2040-09-01 19:00:00,charging,22.10526315789,XY,MW
2040-09-02 20:00:00,charging,12.631578947381001,XY,MW
2040-09-03 21:00:00,charging,43.15789473685,XY,MW
2040-09-04 22:00:00,charging,51.578947368440005,XY,MW
2040-09-05 23:00:00,charging,57.89473684217,XY,MW
2040-09-07 00:00:00,charging,63.15789473688,XY,MW
2040-09-08 01:00:00,charging,64.21052631582,XY,MW
2040-09-09 02:00:00,charging,73.68421052638,XY,MW
2040-09-10 03:00:00,charging,82.10526315795,XY,MW
2040-09-11 04:00:00,charging,93.68421052641,XY,MW
2040-09-12 05:00:00,charging,93.68421052641,XY,MW
2040-09-13 06:00:00,charging,88.42105263165001,XY,MW
2040-09-14 07:00:00,charging,74.73684210532,XY,MW
2040-09-15 08:00:00,charging,81.05263157902,XY,MW
2040-09-16 09:00:00,charging,83.15789473691,XY,MW
2040-09-17 10:00:00,charging,40.00000000003,XY,MW
2040-09-18 11:00:00,charging,45.26315789475,XY,MW
2040-09-19 12:00:00,charging,45.26315789475,XY,MW
2040-09-20 13:00:00,charging,43.15789473685,XY,MW
2040-09-21 14:00:00,charging,26.31578947368,XY,MW
2040-09-22 15:00:00,charging,23.157894736850004,XY,MW
2040-09-23 16:00:00,charging,22.10526315789,XY,MW
2040-09-24 17:00:00,charging,26.31578947368,XY,MW
2040-09-25 18:00:00,charging,21.05263157897,XY,MW
2040-09-26 19:00:00,charging,20.000000000030003,XY,MW
2040-09-27 20:00:00,charging,22.10526315789,XY,MW
2040-09-28 21:00:00,charging,20.000000000030003,XY,MW
2040-09-29 22:00:00,charging,46.31578947372001,XY,MW
2040-09-30 23:00:00,charging,45.26315789475,XY,MW
2040-10-02 00:00:00,charging,73.68421052638,XY,MW
2040-10-03 01:00:00,charging,71.57894736847,XY,MW
2040-10-04 02:00:00,charging,85.26315789481,XY,MW
