snapshot,country,technology,value,unit
2025-08-06 17:00:00,XY,EIDT,700.0,MW
2025-08-07 18:00:00,XY,EIDT,700.0,MW
2025-08-08 19:00:00,XY,EIDT,700.0,MW
2025-08-09 20:00:00,XY,EIDT,700.0,MW
2025-08-10 21:00:00,XY,EIDT,700.0,MW
2025-08-11 22:00:00,XY,EIDT,700.0,MW
2025-08-12 23:00:00,XY,EIDT,700.0,MW
2025-08-14 00:00:00,XY,EIDT,700.0,MW
2025-08-15 01:00:00,XY,EIDT,700.0,MW
2025-08-16 02:00:00,XY,EIDT,617.0,MW
2025-08-17 03:00:00,XY,EIDT,50.0,MW
2025-08-18 04:00:00,XY,EIDT,50.0,MW
2025-08-19 05:00:00,XY,EIDT,50.0,MW
2025-08-20 06:00:00,XY,EIDT,483.0,MW
2025-08-21 07:00:00,XY,EIDT,700.0,MW
2025-08-22 08:00:00,XY,EIDT,700.0,MW
2025-08-23 09:00:00,XY,EIDT,700.0,MW
2025-08-24 10:00:00,XY,EIDT,700.0,MW
2025-08-25 11:00:00,XY,EIDT,700.0,MW
2025-08-26 12:00:00,XY,EIDT,700.0,MW
2025-08-27 13:00:00,XY,EIDT,700.0,MW
2025-08-28 14:00:00,XY,EIDT,700.0,MW
2025-08-29 15:00:00,XY,EIDT,700.0,MW
2025-08-30 16:00:00,XY,EIDT,700.0,MW
2025-08-31 17:00:00,XY,EIDT,700.0,MW
2025-09-01 18:00:00,XY,EIDT,700.0,MW
2025-09-02 19:00:00,XY,EIDT,700.0,MW
2025-09-03 20:00:00,XY,EIDT,700.0,MW
2025-09-04 21:00:00,XY,EIDT,700.0,MW
2025-09-05 22:00:00,XY,EIDT,700.0,MW
2025-09-06 23:00:00,XY,EIDT,700.0,MW
2025-09-08 00:00:00,XY,EIDT,700.0,MW
2025-09-09 01:00:00,XY,EIDT,617.0,MW
2025-09-10 02:00:00,XY,EIDT,483.0,MW
2025-09-11 03:00:00,XY,EIDT,416.0,MW
2025-09-12 04:00:00,XY,EIDT,416.0,MW
2025-09-13 05:00:00,XY,EIDT,215.0,MW
2025-09-14 06:00:00,XY,EIDT,50.0,MW
2025-09-15 07:00:00,XY,EIDT,483.0,MW
2025-09-16 08:00:00,XY,EIDT,700.0,MW
2025-09-17 09:00:00,XY,EIDT,700.0,MW
2025-09-18 10:00:00,XY,EIDT,700.0,MW
2025-09-19 11:00:00,XY,EIDT,700.0,MW
2025-09-20 12:00:00,XY,EIDT,700.0,MW
2025-09-21 13:00:00,XY,EIDT,700.0,MW
2025-09-22 14:00:00,XY,EIDT,700.0,MW
2025-09-23 15:00:00,XY,EIDT,700.0,MW
2025-09-24 16:00:00,XY,EIDT,700.0,MW
2025-09-25 17:00:00,XY,EIDT,700.0,MW
2025-09-26 18:00:00,XY,EIDT,700.0,MW
2025-09-27 19:00:00,XY,EIDT,700.0,MW
2025-09-28 20:00:00,XY,EIDT,700.0,MW
2025-09-29 21:00:00,XY,EIDT,700.0,MW
2025-09-30 22:00:00,XY,EIDT,700.0,MW
2025-10-01 23:00:00,XY,EIDT,700.0,MW
2025-10-03 00:00:00,XY,EIDT,700.0,MW
2025-10-04 01:00:00,XY,EIDT,700.0,MW
2025-10-05 02:00:00,XY,EIDT,349.0,MW
2025-10-06 03:00:00,XY,EIDT,50.0,MW
2025-10-07 04:00:00,XY,EIDT,50.0,MW
2025-10-08 05:00:00,XY,EIDT,215.0,MW
2025-10-09 06:00:00,XY,EIDT,700.0,MW
2025-10-10 07:00:00,XY,EIDT,700.0,MW
2025-10-11 08:00:00,XY,EIDT,700.0,MW
2025-10-12 09:00:00,XY,EIDT,700.0,MW
2025-10-13 10:00:00,XY,EIDT,700.0,MW
2025-10-14 11:00:00,XY,EIDT,700.0,MW
2025-10-15 12:00:00,XY,EIDT,700.0,MW
2025-10-16 13:00:00,XY,EIDT,700.0,MW
2025-10-17 14:00:00,XY,EIDT,700.0,MW
2025-10-18 15:00:00,XY,EIDT,700.0,MW
2025-10-19 16:00:00,XY,EIDT,700.0,MW
2025-10-20 17:00:00,XY,EIDT,700.0,MW
2025-10-21 18:00:00,XY,EIDT,700.0,MW
2025-10-22 19:00:00,XY,EIDT,700.0,MW
2025-10-23 20:00:00,XY,EIDT,700.0,MW
2025-10-24 21:00:00,XY,EIDT,700.0,MW
2025-10-25 22:00:00,XY,EIDT,700.0,MW
2025-10-26 23:00:00,XY,EIDT,700.0,MW
2025-10-28 00:00:00,XY,EIDT,700.0,MW
2025-10-29 01:00:00,XY,EIDT,700.0,MW
2025-10-30 02:00:00,XY,EIDT,700.0,MW
2025-10-31 03:00:00,XY,EIDT,617.0,MW
2025-11-01 04:00:00,XY,EIDT,148.0,MW
2025-11-02 05:00:00,XY,EIDT,50.0,MW
2025-11-03 06:00:00,XY,EIDT,81.0,MW
2025-11-04 07:00:00,XY,EIDT,700.0,MW
2025-11-05 08:00:00,XY,EIDT,700.0,MW
2025-11-06 09:00:00,XY,EIDT,700.0,MW
2025-11-07 10:00:00,XY,EIDT,700.0,MW
2025-11-08 11:00:00,XY,EIDT,700.0,MW
2025-11-09 12:00:00,XY,EIDT,700.0,MW
2025-11-10 13:00:00,XY,EIDT,700.0,MW
2025-11-11 14:00:00,XY,EIDT,700.0,MW
2025-11-12 15:00:00,XY,EIDT,700.0,MW
2025-11-13 16:00:00,XY,EIDT,700.0,MW
2025-11-14 17:00:00,XY,EIDT,700.0,MW
2025-11-15 18:00:00,XY,EIDT,700.0,MW
2025-11-16 19:00:00,XY,EIDT,700.0,MW
2025-11-17 20:00:00,XY,EIDT,700.0,MW
2025-11-18 21:00:00,XY,EIDT,700.0,MW
2025-11-19 22:00:00,XY,EIDT,700.0,MW
2025-11-20 23:00:00,XY,EIDT,700.0,MW
2025-11-22 00:00:00,XY,EIDT,700.0,MW
2025-11-23 01:00:00,XY,EIDT,700.0,MW
2025-11-24 02:00:00,XY,EIDT,148.0,MW
2025-11-25 03:00:00,XY,EIDT,50.0,MW
2025-11-26 04:00:00,XY,EIDT,148.0,MW
2025-11-27 05:00:00,XY,EIDT,550.0,MW
2025-11-28 06:00:00,XY,EIDT,700.0,MW
2025-11-29 07:00:00,XY,EIDT,700.0,MW
2025-11-30 08:00:00,XY,EIDT,700.0,MW
2025-12-01 09:00:00,XY,EIDT,700.0,MW
2025-12-02 10:00:00,XY,EIDT,700.0,MW
2025-12-03 11:00:00,XY,EIDT,700.0,MW
2025-12-04 12:00:00,XY,EIDT,700.0,MW
2025-12-05 13:00:00,XY,EIDT,700.0,MW
2025-12-06 14:00:00,XY,EIDT,700.0,MW
2025-12-07 15:00:00,XY,EIDT,700.0,MW
2025-12-08 16:00:00,XY,EIDT,700.0,MW
2025-12-09 17:00:00,XY,EIDT,700.0,MW
2025-12-10 18:00:00,XY,EIDT,700.0,MW
2025-12-11 19:00:00,XY,EIDT,700.0,MW
2025-12-12 20:00:00,XY,EIDT,700.0,MW
2025-12-13 21:00:00,XY,EIDT,700.0,MW
2025-12-14 22:00:00,XY,EIDT,700.0,MW
2025-12-15 23:00:00,XY,EIDT,700.0,MW
2025-12-17 00:00:00,XY,EIDT,700.0,MW
2025-12-18 01:00:00,XY,EIDT,700.0,MW
2025-12-19 02:00:00,XY,EIDT,700.0,MW
2025-12-20 03:00:00,XY,EIDT,416.0,MW
2025-12-21 04:00:00,XY,EIDT,50.0,MW
